,batch_num,domain,argtype,is_osherson,is_single_premise,argument
15,4,Vehicles,Specific,0.0,True,"[['Sleds'], 'Carriages']"
16,4,Vehicles,Specific,0.0,True,"[['Vans'], 'Cars']"
17,4,Vehicles,Specific,0.0,True,"[['Carriages'], 'Trams']"
18,4,Vehicles,Specific,0.0,True,"[['Carriages'], 'Helicopters']"
19,4,Vehicles,Specific,0.0,True,"[['Sleds'], 'Buses']"
20,4,Vehicles,Specific,0.0,True,"[['Skateboards'], 'Zeppelins']"
21,4,Vehicles,Specific,0.0,True,"[['Buses'], 'Mopeds']"
22,4,Vehicles,Specific,0.0,True,"[['Buses'], 'Trains']"
23,4,Vehicles,Specific,0.0,True,"[['Bicycles'], 'Zeppelins']"
50,5,Birds,General,0.0,False,"[['Swans', 'Ostriches'], 'Birds']"
51,5,Birds,General,0.0,False,"[['Canaries', 'Blackbirds'], 'Birds']"
52,5,Birds,General,0.0,False,"[['Ducks', 'Chickens'], 'Birds']"
53,5,Birds,General,0.0,False,"[['Storks', 'Peacocks'], 'Birds']"
54,5,Birds,General,0.0,False,"[['Seagulls', 'Parrots'], 'Birds']"
55,5,Birds,General,0.0,False,"[['Sparrows', 'Crows'], 'Birds']"
56,5,Birds,General,0.0,False,"[['Crows', 'Peacocks'], 'Birds']"
57,5,Birds,General,0.0,False,"[['Doves', 'Pelicans'], 'Birds']"
58,5,Birds,General,0.0,False,"[['Roosters', 'Magpies'], 'Birds']"
59,5,Birds,General,0.0,False,"[['Doves', 'Herons'], 'Birds']"
0,5,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
1,5,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
2,5,Birds,General,0.0,True,"[['Robins'], 'Birds']"
3,5,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
4,5,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
5,5,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
6,5,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
7,5,Birds,General,0.0,True,"[['Doves'], 'Birds']"
8,5,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
9,5,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
10,5,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
11,5,Birds,General,0.0,True,"[['Swans'], 'Birds']"
12,5,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
13,5,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
14,5,Birds,General,0.0,True,"[['Herons'], 'Birds']"
15,5,Birds,General,0.0,True,"[['Storks'], 'Birds']"
16,5,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
17,5,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
18,5,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
19,5,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
20,5,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
21,5,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
22,5,Birds,General,0.0,True,"[['Crows'], 'Birds']"
23,5,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
360,5,Birds,Specific,0.0,False,"[['Ostriches', 'Pelicans'], 'Sparrows']"
361,5,Birds,Specific,0.0,False,"[['Canaries', 'Sparrows'], 'Herons']"
362,5,Birds,Specific,0.0,False,"[['Chickens', 'Canaries'], 'Falcons']"
363,5,Birds,Specific,0.0,False,"[['Crows', 'Robins'], 'Parrots']"
364,5,Birds,Specific,0.0,False,"[['Turkeys', 'Swans'], 'Herons']"
365,5,Birds,Specific,0.0,False,"[['Crows', 'Eagles'], 'Woodpeckers']"
366,5,Birds,Specific,0.0,False,"[['Sparrows', 'Seagulls'], 'Doves']"
367,5,Birds,Specific,0.0,False,"[['Swallows', 'Storks'], 'Herons']"
368,5,Birds,Specific,0.0,False,"[['Robins', 'Herons'], 'Sparrows']"
369,5,Birds,Specific,0.0,False,"[['Roosters', 'Ostriches'], 'Chickens']"
0,5,Birds,Specific,0.0,True,"[['Robins'], 'Sparrows']"
1,5,Birds,Specific,0.0,True,"[['Crows'], 'Parrots']"
2,5,Birds,Specific,0.0,True,"[['Herons'], 'Sparrows']"
3,5,Birds,Specific,0.0,True,"[['Pelicans'], 'Sparrows']"
4,5,Birds,Specific,0.0,True,"[['Sparrows'], 'Doves']"
5,5,Birds,Specific,0.0,True,"[['Swallows'], 'Herons']"
6,5,Birds,Specific,0.0,True,"[['Roosters'], 'Chickens']"
7,5,Birds,Specific,0.0,True,"[['Canaries'], 'Falcons']"
8,5,Birds,Specific,0.0,True,"[['Robins'], 'Parrots']"
9,5,Birds,Specific,0.0,True,"[['Seagulls'], 'Doves']"
10,5,Birds,Specific,0.0,True,"[['Ducks'], 'Herons']"
11,5,Birds,Specific,0.0,True,"[['Eagles'], 'Woodpeckers']"
12,5,Birds,Specific,0.0,True,"[['Peacocks'], 'Herons']"
13,5,Birds,Specific,0.0,True,"[['Canaries'], 'Herons']"
14,5,Birds,Specific,0.0,True,"[['Crows'], 'Woodpeckers']"
15,5,Birds,Specific,0.0,True,"[['Ostriches'], 'Chickens']"
16,5,Birds,Specific,0.0,True,"[['Storks'], 'Herons']"
17,5,Birds,Specific,0.0,True,"[['Chickens'], 'Falcons']"
18,5,Birds,Specific,0.0,True,"[['Turkeys'], 'Herons']"
19,5,Birds,Specific,0.0,True,"[['Ostriches'], 'Magpies']"
20,5,Birds,Specific,0.0,True,"[['Swans'], 'Herons']"
21,5,Birds,Specific,0.0,True,"[['Ostriches'], 'Sparrows']"
22,5,Birds,Specific,0.0,True,"[['Sparrows'], 'Herons']"
23,5,Birds,Specific,0.0,True,"[['Crows'], 'Magpies']"
160,5,Mammals,General,0.0,False,"[['Hedgehogs', 'Beavers'], 'Mammals']"
161,5,Mammals,General,0.0,False,"[['Elephants', 'Hippos'], 'Mammals']"
162,5,Mammals,General,0.0,False,"[['Elephants', 'Camels'], 'Mammals']"
163,5,Mammals,General,0.0,False,"[['Sheep', 'Deer'], 'Mammals']"
164,5,Mammals,General,0.0,False,"[['Squirrels', 'Foxes'], 'Mammals']"
165,5,Mammals,General,0.0,False,"[['Tigers', 'Dogs'], 'Mammals']"
166,5,Mammals,General,0.0,False,"[['Sheep', 'Horses'], 'Mammals']"
167,5,Mammals,General,0.0,False,"[['Beavers', 'Zebras'], 'Mammals']"
168,5,Mammals,General,0.0,False,"[['Dogs', 'Horses'], 'Mammals']"
169,5,Mammals,General,0.0,False,"[['Cats', 'Zebras'], 'Mammals']"
0,5,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
1,5,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
2,5,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
3,5,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
4,5,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
5,5,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
6,5,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
7,5,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
8,5,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
9,5,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
10,5,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
11,5,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
12,5,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
13,5,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
14,5,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
15,5,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
16,5,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
17,5,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
18,5,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
19,5,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
20,5,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
21,5,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
22,5,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
23,5,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
460,5,Mammals,Specific,0.0,False,"[['Giraffes', 'Rhinos'], 'Hamsters']"
461,5,Mammals,Specific,0.0,False,"[['Rabbits', 'Beavers'], 'Rhinos']"
462,5,Mammals,Specific,0.0,False,"[['Deer', 'Elephants'], 'Rabbits']"
463,5,Mammals,Specific,0.0,False,"[['Zebras', 'Mice'], 'Foxes']"
464,5,Mammals,Specific,0.0,False,"[['Camels', 'Lions'], 'Zebras']"
465,5,Mammals,Specific,0.0,False,"[['Zebras', 'Sheep'], 'Cows']"
466,5,Mammals,Specific,0.0,False,"[['Sheep', 'Dogs'], 'Cats']"
467,5,Mammals,Specific,0.0,False,"[['Wolves', 'Zebras'], 'Donkeys']"
468,5,Mammals,Specific,0.0,False,"[['Lions', 'Deer'], 'Tigers']"
469,5,Mammals,Specific,0.0,False,"[['Horses', 'Hippos'], 'Donkeys']"
0,5,Mammals,Specific,0.0,True,"[['Rhinos'], 'Hamsters']"
1,5,Mammals,Specific,0.0,True,"[['Zebras'], 'Foxes']"
2,5,Mammals,Specific,0.0,True,"[['Dogs'], 'Cats']"
3,5,Mammals,Specific,0.0,True,"[['Hamsters'], 'Wolves']"
4,5,Mammals,Specific,0.0,True,"[['Lions'], 'Zebras']"
5,5,Mammals,Specific,0.0,True,"[['Hippos'], 'Donkeys']"
6,5,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Donkeys']"
7,5,Mammals,Specific,0.0,True,"[['Giraffes'], 'Hamsters']"
8,5,Mammals,Specific,0.0,True,"[['Wolves'], 'Donkeys']"
9,5,Mammals,Specific,0.0,True,"[['Sheep'], 'Cows']"
10,5,Mammals,Specific,0.0,True,"[['Zebras'], 'Donkeys']"
11,5,Mammals,Specific,0.0,True,"[['Zebras'], 'Cows']"
12,5,Mammals,Specific,0.0,True,"[['Mice'], 'Foxes']"
13,5,Mammals,Specific,0.0,True,"[['Horses'], 'Donkeys']"
14,5,Mammals,Specific,0.0,True,"[['Donkeys'], 'Lions']"
15,5,Mammals,Specific,0.0,True,"[['Deer'], 'Tigers']"
16,5,Mammals,Specific,0.0,True,"[['Deer'], 'Rabbits']"
17,5,Mammals,Specific,0.0,True,"[['Beavers'], 'Rhinos']"
18,5,Mammals,Specific,0.0,True,"[['Camels'], 'Zebras']"
19,5,Mammals,Specific,0.0,True,"[['Dogs'], 'Beavers']"
20,5,Mammals,Specific,0.0,True,"[['Sheep'], 'Cats']"
21,5,Mammals,Specific,0.0,True,"[['Elephants'], 'Rabbits']"
22,5,Mammals,Specific,0.0,True,"[['Lions'], 'Tigers']"
23,5,Mammals,Specific,0.0,True,"[['Rabbits'], 'Rhinos']"
260,5,Vehicles,General,0.0,False,"[['Boats', 'Submarines'], 'Vehicles']"
261,5,Vehicles,General,0.0,False,"[['Airplanes', 'Zeppelins'], 'Vehicles']"
262,5,Vehicles,General,0.0,False,"[['Rockets', 'Sleds'], 'Vehicles']"
263,5,Vehicles,General,0.0,False,"[['Caravans', 'Sleds'], 'Vehicles']"
264,5,Vehicles,General,0.0,False,"[['Submarines', 'Mopeds'], 'Vehicles']"
265,5,Vehicles,General,0.0,False,"[['Zeppelins', 'Trains'], 'Vehicles']"
266,5,Vehicles,General,0.0,False,"[['Motorbikes', 'Airplanes'], 'Vehicles']"
267,5,Vehicles,General,0.0,False,"[['Jeeps', 'Hovercraft'], 'Vehicles']"
268,5,Vehicles,General,0.0,False,"[['Bicycles', 'Buses'], 'Vehicles']"
269,5,Vehicles,General,0.0,False,"[['Cars', 'Mopeds'], 'Vehicles']"
0,5,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
1,5,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
2,5,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
3,5,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
4,5,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
5,5,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
6,5,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
7,5,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
8,5,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
9,5,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
10,5,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
11,5,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
12,5,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
13,5,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
14,5,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
15,5,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
16,5,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
17,5,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
18,5,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
19,5,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
20,5,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
21,5,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
22,5,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
23,5,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
600,5,Vehicles,Specific,0.0,False,"[['Rockets', 'Zeppelins'], 'Trams']"
601,5,Vehicles,Specific,0.0,False,"[['Sleds', 'Caravans'], 'Rockets']"
602,5,Vehicles,Specific,0.0,False,"[['Trucks', 'Jeeps'], 'Hovercraft']"
603,5,Vehicles,Specific,0.0,False,"[['Zeppelins', 'Carts'], 'Submarines']"
604,5,Vehicles,Specific,0.0,False,"[['Trains', 'Tractors'], 'Carriages']"
605,5,Vehicles,Specific,0.0,False,"[['Motorbikes', 'Sleds'], 'Carts']"
606,5,Vehicles,Specific,0.0,False,"[['Tractors', 'Airplanes'], 'Zeppelins']"
607,5,Vehicles,Specific,0.0,False,"[['Sleds', 'Buses'], 'Trams']"
608,5,Vehicles,Specific,0.0,False,"[['Jeeps', 'Hovercraft'], 'Cars']"
609,5,Vehicles,Specific,0.0,False,"[['Taxis', 'Bicycles'], 'Cars']"
0,5,Vehicles,Specific,0.0,True,"[['Caravans'], 'Rockets']"
1,5,Vehicles,Specific,0.0,True,"[['Jeeps'], 'Hovercraft']"
2,5,Vehicles,Specific,0.0,True,"[['Carts'], 'Submarines']"
3,5,Vehicles,Specific,0.0,True,"[['Jeeps'], 'Cars']"
4,5,Vehicles,Specific,0.0,True,"[['Bicycles'], 'Cars']"
5,5,Vehicles,Specific,0.0,True,"[['Helicopters'], 'Vans']"
6,5,Vehicles,Specific,0.0,True,"[['Boats'], 'Hovercraft']"
7,5,Vehicles,Specific,0.0,True,"[['Sleds'], 'Rockets']"
8,5,Vehicles,Specific,0.0,True,"[['Rockets'], 'Trams']"
9,5,Vehicles,Specific,0.0,True,"[['Tractors'], 'Zeppelins']"
10,5,Vehicles,Specific,0.0,True,"[['Trucks'], 'Hovercraft']"
11,5,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Submarines']"
12,5,Vehicles,Specific,0.0,True,"[['Buses'], 'Airplanes']"
13,5,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Zeppelins']"
14,5,Vehicles,Specific,0.0,True,"[['Trains'], 'Carriages']"
15,5,Vehicles,Specific,0.0,True,"[['Tractors'], 'Carriages']"
16,5,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Carts']"
17,5,Vehicles,Specific,0.0,True,"[['Buses'], 'Trams']"
18,5,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Trams']"
19,5,Vehicles,Specific,0.0,True,"[['Taxis'], 'Cars']"
20,5,Vehicles,Specific,0.0,True,"[['Sleds'], 'Carts']"
21,5,Vehicles,Specific,0.0,True,"[['Hovercraft'], 'Cars']"
22,5,Vehicles,Specific,0.0,True,"[['Sleds'], 'Trams']"
23,5,Vehicles,Specific,0.0,True,"[['Carriages'], 'Submarines']"
60,6,Birds,General,0.0,False,"[['Vultures', 'Eagles'], 'Birds']"
61,6,Birds,General,0.0,False,"[['Ducks', 'Swans'], 'Birds']"
62,6,Birds,General,0.0,False,"[['Robins', 'Parrots'], 'Birds']"
63,6,Birds,General,0.0,False,"[['Sparrows', 'Parrots'], 'Birds']"
64,6,Birds,General,0.0,False,"[['Woodpeckers', 'Robins'], 'Birds']"
65,6,Birds,General,0.0,False,"[['Crows', 'Canaries'], 'Birds']"
66,6,Birds,General,0.0,False,"[['Swallows', 'Vultures'], 'Birds']"
67,6,Birds,General,0.0,False,"[['Doves', 'Swans'], 'Birds']"
68,6,Birds,General,0.0,False,"[['Doves', 'Storks'], 'Birds']"
69,6,Birds,General,0.0,False,"[['Chickens', 'Magpies'], 'Birds']"
0,6,Birds,General,0.0,True,"[['Doves'], 'Birds']"
1,6,Birds,General,0.0,True,"[['Herons'], 'Birds']"
2,6,Birds,General,0.0,True,"[['Crows'], 'Birds']"
3,6,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
4,6,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
5,6,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
6,6,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
7,6,Birds,General,0.0,True,"[['Swans'], 'Birds']"
8,6,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
9,6,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
10,6,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
11,6,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
12,6,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
13,6,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
14,6,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
15,6,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
16,6,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
17,6,Birds,General,0.0,True,"[['Robins'], 'Birds']"
18,6,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
19,6,Birds,General,0.0,True,"[['Storks'], 'Birds']"
20,6,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
21,6,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
22,6,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
23,6,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
370,6,Birds,Specific,0.0,False,"[['Blackbirds', 'Robins'], 'Herons']"
371,6,Birds,Specific,0.0,False,"[['Roosters', 'Canaries'], 'Swans']"
372,6,Birds,Specific,0.0,False,"[['Crows', 'Parrots'], 'Pelicans']"
373,6,Birds,Specific,0.0,False,"[['Doves', 'Blackbirds'], 'Peacocks']"
374,6,Birds,Specific,0.0,False,"[['Seagulls', 'Swallows'], 'Blackbirds']"
375,6,Birds,Specific,0.0,False,"[['Herons', 'Falcons'], 'Pelicans']"
376,6,Birds,Specific,0.0,False,"[['Storks', 'Parrots'], 'Pelicans']"
377,6,Birds,Specific,0.0,False,"[['Robins', 'Storks'], 'Pelicans']"
378,6,Birds,Specific,0.0,False,"[['Magpies', 'Herons'], 'Crows']"
379,6,Birds,Specific,0.0,False,"[['Chickens', 'Doves'], 'Roosters']"
0,6,Birds,Specific,0.0,True,"[['Robins'], 'Herons']"
1,6,Birds,Specific,0.0,True,"[['Chickens'], 'Roosters']"
2,6,Birds,Specific,0.0,True,"[['Magpies'], 'Crows']"
3,6,Birds,Specific,0.0,True,"[['Doves'], 'Roosters']"
4,6,Birds,Specific,0.0,True,"[['Blackbirds'], 'Peacocks']"
5,6,Birds,Specific,0.0,True,"[['Parrots'], 'Pelicans']"
6,6,Birds,Specific,0.0,True,"[['Crows'], 'Pelicans']"
7,6,Birds,Specific,0.0,True,"[['Roosters'], 'Swans']"
8,6,Birds,Specific,0.0,True,"[['Swallows'], 'Blackbirds']"
9,6,Birds,Specific,0.0,True,"[['Herons'], 'Crows']"
10,6,Birds,Specific,0.0,True,"[['Robins'], 'Pelicans']"
11,6,Birds,Specific,0.0,True,"[['Doves'], 'Blackbirds']"
12,6,Birds,Specific,0.0,True,"[['Blackbirds'], 'Herons']"
13,6,Birds,Specific,0.0,True,"[['Swallows'], 'Ostriches']"
14,6,Birds,Specific,0.0,True,"[['Seagulls'], 'Blackbirds']"
15,6,Birds,Specific,0.0,True,"[['Herons'], 'Pelicans']"
16,6,Birds,Specific,0.0,True,"[['Pelicans'], 'Doves']"
17,6,Birds,Specific,0.0,True,"[['Canaries'], 'Swans']"
18,6,Birds,Specific,0.0,True,"[['Storks'], 'Pelicans']"
19,6,Birds,Specific,0.0,True,"[['Doves'], 'Peacocks']"
20,6,Birds,Specific,0.0,True,"[['Peacocks'], 'Canaries']"
21,6,Birds,Specific,0.0,True,"[['Falcons'], 'Pelicans']"
22,6,Birds,Specific,0.0,True,"[['Magpies'], 'Herons']"
23,6,Birds,Specific,0.0,True,"[['Turkeys'], 'Vultures']"
170,6,Mammals,General,0.0,False,"[['Beavers', 'Mice'], 'Mammals']"
171,6,Mammals,General,0.0,False,"[['Rabbits', 'Hamsters'], 'Mammals']"
172,6,Mammals,General,0.0,False,"[['Sheep', 'Hedgehogs'], 'Mammals']"
173,6,Mammals,General,0.0,False,"[['Foxes', 'Hedgehogs'], 'Mammals']"
174,6,Mammals,General,0.0,False,"[['Llamas', 'Deer'], 'Mammals']"
175,6,Mammals,General,0.0,False,"[['Tigers', 'Foxes'], 'Mammals']"
176,6,Mammals,General,0.0,False,"[['Llamas', 'Beavers'], 'Mammals']"
177,6,Mammals,General,0.0,False,"[['Rhinos', 'Cats'], 'Mammals']"
178,6,Mammals,General,0.0,False,"[['Wolves', 'Horses'], 'Mammals']"
179,6,Mammals,General,0.0,False,"[['Rabbits', 'Horses'], 'Mammals']"
0,6,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
1,6,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
2,6,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
3,6,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
4,6,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
5,6,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
6,6,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
7,6,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
8,6,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
9,6,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
10,6,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
11,6,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
12,6,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
13,6,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
14,6,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
15,6,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
16,6,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
17,6,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
18,6,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
19,6,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
20,6,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
21,6,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
22,6,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
23,6,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
470,6,Mammals,Specific,0.0,False,"[['Hamsters', 'Mice'], 'Deer']"
471,6,Mammals,Specific,0.0,False,"[['Cows', 'Horses'], 'Hedgehogs']"
472,6,Mammals,Specific,0.0,False,"[['Rhinos', 'Cows'], 'Beavers']"
473,6,Mammals,Specific,0.0,False,"[['Camels', 'Hippos'], 'Sheep']"
474,6,Mammals,Specific,0.0,False,"[['Mice', 'Sheep'], 'Squirrels']"
475,6,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Hippos'], 'Elephants']"
476,6,Mammals,Specific,0.0,False,"[['Hippos', 'Wolves'], 'Lions']"
477,6,Mammals,Specific,0.0,False,"[['Rabbits', 'Llamas'], 'Horses']"
478,6,Mammals,Specific,0.0,False,"[['Dogs', 'Llamas'], 'Wolves']"
479,6,Mammals,Specific,0.0,False,"[['Lions', 'Hamsters'], 'Tigers']"
0,6,Mammals,Specific,0.0,True,"[['Camels'], 'Sheep']"
1,6,Mammals,Specific,0.0,True,"[['Hippos'], 'Lions']"
2,6,Mammals,Specific,0.0,True,"[['Beavers'], 'Elephants']"
3,6,Mammals,Specific,0.0,True,"[['Sheep'], 'Squirrels']"
4,6,Mammals,Specific,0.0,True,"[['Cows'], 'Hedgehogs']"
5,6,Mammals,Specific,0.0,True,"[['Cows'], 'Beavers']"
6,6,Mammals,Specific,0.0,True,"[['Rhinos'], 'Beavers']"
7,6,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Elephants']"
8,6,Mammals,Specific,0.0,True,"[['Hippos'], 'Sheep']"
9,6,Mammals,Specific,0.0,True,"[['Rabbits'], 'Horses']"
10,6,Mammals,Specific,0.0,True,"[['Deer'], 'Lions']"
11,6,Mammals,Specific,0.0,True,"[['Dogs'], 'Wolves']"
12,6,Mammals,Specific,0.0,True,"[['Mice'], 'Squirrels']"
13,6,Mammals,Specific,0.0,True,"[['Hippos'], 'Elephants']"
14,6,Mammals,Specific,0.0,True,"[['Hamsters'], 'Deer']"
15,6,Mammals,Specific,0.0,True,"[['Horses'], 'Hedgehogs']"
16,6,Mammals,Specific,0.0,True,"[['Llamas'], 'Horses']"
17,6,Mammals,Specific,0.0,True,"[['Mice'], 'Deer']"
18,6,Mammals,Specific,0.0,True,"[['Hamsters'], 'Tigers']"
19,6,Mammals,Specific,0.0,True,"[['Rabbits'], 'Rhinos']"
20,6,Mammals,Specific,0.0,True,"[['Llamas'], 'Wolves']"
21,6,Mammals,Specific,0.0,True,"[['Wolves'], 'Lions']"
22,6,Mammals,Specific,0.0,True,"[['Lions'], 'Tigers']"
23,6,Mammals,Specific,0.0,True,"[['Squirrels'], 'Rhinos']"
270,6,Vehicles,General,0.0,False,"[['Rockets', 'Zeppelins'], 'Vehicles']"
271,6,Vehicles,General,0.0,False,"[['Airplanes', 'Rockets'], 'Vehicles']"
272,6,Vehicles,General,0.0,False,"[['Sleds', 'Submarines'], 'Vehicles']"
273,6,Vehicles,General,0.0,False,"[['Tractors', 'Skateboards'], 'Vehicles']"
274,6,Vehicles,General,0.0,False,"[['Trams', 'Sleds'], 'Vehicles']"
275,6,Vehicles,General,0.0,False,"[['Caravans', 'Zeppelins'], 'Vehicles']"
276,6,Vehicles,General,0.0,False,"[['Trams', 'Taxis'], 'Vehicles']"
277,6,Vehicles,General,0.0,False,"[['Trucks', 'Boats'], 'Vehicles']"
278,6,Vehicles,General,0.0,False,"[['Carts', 'Cars'], 'Vehicles']"
279,6,Vehicles,General,0.0,False,"[['Buses', 'Motorbikes'], 'Vehicles']"
0,6,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
1,6,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
2,6,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
3,6,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
4,6,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
5,6,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
6,6,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
