,argument_id,domain,conclusion_type,is_single_premise,premises,conclusion,human_raw_rating,gpt3_raw_rating,prompt_generator,gpt4_raw_rating,human_ranking,gpt3_ranking,gpt4_ranking,human_normalised_rating,gpt3_normalised_rating,gpt4_normalised_rating,drop,human_maxsim,gpt3_maxsim,gpt4_maxsim,human_meansim,gpt3_meansim,gpt4_meansim,human_scm,gpt3_scm,gpt4_scm
4471,"(('Submarines', 'Skateboards'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Skateboards')",All vehicles,4.8,41.02679191858631,S3-C1-A1-Q1-O1,60.0,24.0,90.0,2.0,0.048,0.8200000000000001,0.996,False,,,,,,,0.4744867149758454,0.4479166666666667,0.42889492753623193
4472,"(('Submarines', 'Skateboards'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Skateboards')",All vehicles,4.8,41.02679191858631,S3-C1-A1-Q3-O1,40.0,24.0,90.0,3.0,0.048,0.8200000000000001,0.994,False,,,,,,,0.4744867149758454,0.4479166666666667,0.42889492753623193
4473,"(('Submarines', 'Skateboards'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Skateboards')",All vehicles,4.8,41.02679191858631,S3-C1-A1-Q4-O1,70.0,24.0,90.0,5.0,0.048,0.8200000000000001,0.99,False,,,,,,,0.4744867149758454,0.4479166666666667,0.42889492753623193
4474,"(('Submarines', 'Skateboards'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Skateboards')",All vehicles,4.8,41.02679191858631,S3-C1-A1-Q1-O1-T,55.0,24.0,90.0,3.0,0.048,0.8200000000000001,0.994,False,,,,,,,0.4744867149758454,0.4479166666666667,0.42889492753623193
4475,"(('Submarines', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Trucks')",All vehicles,5.9,72.2377422833441,S1-C1-A1-Q1-O1,60.0,10.0,25.0,2.0,0.02,0.95,0.996,False,,,,,,,0.6891606280193235,0.6360205314009661,0.6832729468599034
4476,"(('Submarines', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Trucks')",All vehicles,5.9,72.2377422833441,S3-C1-A1-Q1-O1,70.0,10.0,25.0,1.0,0.02,0.95,0.998,False,,,,,,,0.6891606280193235,0.6360205314009661,0.6832729468599034
4477,"(('Submarines', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Trucks')",All vehicles,5.9,72.2377422833441,S3-C1-A1-Q3-O1,60.0,10.0,25.0,2.0,0.02,0.95,0.996,False,,,,,,,0.6891606280193235,0.6360205314009661,0.6832729468599034
4478,"(('Submarines', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Trucks')",All vehicles,5.9,72.2377422833441,S3-C1-A1-Q4-O1,85.0,10.0,25.0,2.0,0.02,0.95,0.996,False,,,,,,,0.6891606280193235,0.6360205314009661,0.6832729468599034
4479,"(('Submarines', 'Trucks'), 'All vehicles')",Vehicles,General,False,"('Submarines', 'Trucks')",All vehicles,5.9,72.2377422833441,S3-C1-A1-Q1-O1-T,70.0,10.0,25.0,1.0,0.02,0.95,0.998,False,,,,,,,0.6891606280193235,0.6360205314009661,0.6832729468599034
4480,"(('Submarines', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"('Submarines', 'Zeppelins')",Caravans,8.2,42.75521557697039,S1-C1-A1-Q1-O1,50.0,8.0,83.0,5.0,0.016,0.834,0.99,False,0.5652173913043478,0.7101449275362319,0.2608695652173913,0.47644927536231885,0.5652173913043479,0.2282608695652174,0.5047554347826086,0.6259057971014492,0.3014039855072464
4481,"(('Submarines', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"('Submarines', 'Zeppelins')",Caravans,8.2,42.75521557697039,S3-C1-A1-Q1-O1,60.0,8.0,83.0,5.0,0.016,0.834,0.99,False,0.5652173913043478,0.7101449275362319,0.2608695652173913,0.47644927536231885,0.5652173913043479,0.2282608695652174,0.5047554347826086,0.6259057971014492,0.3014039855072464
4482,"(('Submarines', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"('Submarines', 'Zeppelins')",Caravans,8.2,42.75521557697039,S3-C1-A1-Q3-O1,60.0,8.0,83.0,7.0,0.016,0.834,0.986,False,0.5652173913043478,0.7101449275362319,0.2608695652173913,0.47644927536231885,0.5652173913043479,0.2282608695652174,0.5047554347826086,0.6259057971014492,0.3014039855072464
4483,"(('Submarines', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"('Submarines', 'Zeppelins')",Caravans,8.2,42.75521557697039,S3-C1-A1-Q4-O1,67.0,8.0,83.0,7.0,0.016,0.834,0.986,False,0.5652173913043478,0.7101449275362319,0.2608695652173913,0.47644927536231885,0.5652173913043479,0.2282608695652174,0.5047554347826086,0.6259057971014492,0.3014039855072464
4484,"(('Submarines', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"('Submarines', 'Zeppelins')",Caravans,8.2,42.75521557697039,S3-C1-A1-Q1-O1-T,60.0,8.0,83.0,5.0,0.016,0.834,0.99,False,0.5652173913043478,0.7101449275362319,0.2608695652173913,0.47644927536231885,0.5652173913043479,0.2282608695652174,0.5047554347826086,0.6259057971014492,0.3014039855072464
4485,"(('Submarines',), 'All vehicles')",Vehicles,General,True,"('Submarines',)",All vehicles,11.22222222222222,28.369363536856465,S1-C1-A1-Q1-O1,25.0,4.0,22.0,3.0,0.0333333333333333,0.8166666666666667,0.975,False,,,,,,,0.3205012077294686,0.30570652173913043,0.2818538647342996
4486,"(('Submarines',), 'All vehicles')",Vehicles,General,True,"('Submarines',)",All vehicles,11.22222222222222,28.369363536856465,S3-C1-A1-Q1-O1,40.0,4.0,22.0,3.0,0.0333333333333333,0.8166666666666667,0.975,False,,,,,,,0.3205012077294686,0.30570652173913043,0.2818538647342996
4487,"(('Submarines',), 'All vehicles')",Vehicles,General,True,"('Submarines',)",All vehicles,11.22222222222222,28.369363536856465,S3-C1-A1-Q3-O1,25.0,4.0,22.0,4.0,0.0333333333333333,0.8166666666666667,0.9666666666666668,False,,,,,,,0.3205012077294686,0.30570652173913043,0.2818538647342996
4488,"(('Submarines',), 'All vehicles')",Vehicles,General,True,"('Submarines',)",All vehicles,11.22222222222222,28.369363536856465,S3-C1-A1-Q4-O1,60.0,4.0,22.0,5.0,0.0333333333333333,0.8166666666666667,0.9583333333333334,False,,,,,,,0.3205012077294686,0.30570652173913043,0.2818538647342996
4489,"(('Submarines',), 'All vehicles')",Vehicles,General,True,"('Submarines',)",All vehicles,11.22222222222222,28.369363536856465,S3-C1-A1-Q1-O1-T,30.0,4.0,22.0,3.0,0.0333333333333333,0.8166666666666667,0.975,False,,,,,,,0.3205012077294686,0.30570652173913043,0.2818538647342996
4490,"(('Submarines',), 'Boats')",Vehicles,Specific,True,"('Submarines',)",Boats,5.533333333333333,93.37210481384594,S1-C1-A1-Q1-O1,50.0,113.0,12.0,5.0,0.1353293413173652,0.98562874251497,0.994011976047904,False,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.6348882850241546,0.6311141304347826,0.6010718599033816
4491,"(('Submarines',), 'Boats')",Vehicles,Specific,True,"('Submarines',)",Boats,5.533333333333333,93.37210481384594,S3-C1-A1-Q1-O1,70.0,113.0,12.0,7.0,0.1353293413173652,0.98562874251497,0.991616766467066,False,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.6348882850241546,0.6311141304347826,0.6010718599033816
4492,"(('Submarines',), 'Boats')",Vehicles,Specific,True,"('Submarines',)",Boats,5.533333333333333,93.37210481384594,S3-C1-A1-Q3-O1,75.0,113.0,12.0,6.0,0.1353293413173652,0.98562874251497,0.9928143712574852,False,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.6348882850241546,0.6311141304347826,0.6010718599033816
4493,"(('Submarines',), 'Boats')",Vehicles,Specific,True,"('Submarines',)",Boats,5.533333333333333,93.37210481384594,S3-C1-A1-Q4-O1,90.0,113.0,12.0,3.0,0.1353293413173652,0.98562874251497,0.9964071856287424,False,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.6348882850241546,0.6311141304347826,0.6010718599033816
4494,"(('Submarines',), 'Boats')",Vehicles,Specific,True,"('Submarines',)",Boats,5.533333333333333,93.37210481384594,S3-C1-A1-Q1-O1-T,70.0,113.0,12.0,6.0,0.1353293413173652,0.98562874251497,0.9928143712574852,False,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.9492753623188406,0.9565217391304348,0.9202898550724637,0.6348882850241546,0.6311141304347826,0.6010718599033816
4495,"(('Submarines',), 'Caravans')",Vehicles,Specific,True,"('Submarines',)",Caravans,14.4,29.917317070613382,S1-C1-A1-Q1-O1,50.0,26.0,144.0,5.0,0.0311377245508982,0.8275449101796407,0.994011976047904,False,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.35409118357487923,0.3629981884057971,0.27136171497584544
4496,"(('Submarines',), 'Caravans')",Vehicles,Specific,True,"('Submarines',)",Caravans,14.4,29.917317070613382,S3-C1-A1-Q1-O1,50.0,26.0,144.0,9.0,0.0311377245508982,0.8275449101796407,0.9892215568862276,False,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.35409118357487923,0.3629981884057971,0.27136171497584544
4497,"(('Submarines',), 'Caravans')",Vehicles,Specific,True,"('Submarines',)",Caravans,14.4,29.917317070613382,S3-C1-A1-Q3-O1,50.0,26.0,144.0,10.0,0.0311377245508982,0.8275449101796407,0.9880239520958084,False,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.35409118357487923,0.3629981884057971,0.27136171497584544
4498,"(('Submarines',), 'Caravans')",Vehicles,Specific,True,"('Submarines',)",Caravans,14.4,29.917317070613382,S3-C1-A1-Q4-O1,25.0,26.0,144.0,13.0,0.0311377245508982,0.8275449101796407,0.9844311377245508,False,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.35409118357487923,0.3629981884057971,0.27136171497584544
4499,"(('Submarines',), 'Caravans')",Vehicles,Specific,True,"('Submarines',)",Caravans,14.4,29.917317070613382,S3-C1-A1-Q1-O1-T,35.0,26.0,144.0,10.0,0.0311377245508982,0.8275449101796407,0.9880239520958084,False,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.38768115942028986,0.42028985507246375,0.2608695652173913,0.35409118357487923,0.3629981884057971,0.27136171497584544
4500,"(('Submarines',), 'Cars')",Vehicles,Specific,True,"('Submarines',)",Cars,12.444444444444445,54.235346836220685,S1-C1-A1-Q1-O1,50.0,52.0,129.0,5.0,0.0622754491017964,0.8455089820359282,0.994011976047904,False,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.37945350241545894,0.23618659420289856,0.4054196859903382
4501,"(('Submarines',), 'Cars')",Vehicles,Specific,True,"('Submarines',)",Cars,12.444444444444445,54.235346836220685,S3-C1-A1-Q1-O1,50.0,52.0,129.0,9.0,0.0622754491017964,0.8455089820359282,0.9892215568862276,False,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.37945350241545894,0.23618659420289856,0.4054196859903382
4502,"(('Submarines',), 'Cars')",Vehicles,Specific,True,"('Submarines',)",Cars,12.444444444444445,54.235346836220685,S3-C1-A1-Q3-O1,50.0,52.0,129.0,10.0,0.0622754491017964,0.8455089820359282,0.9880239520958084,False,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.37945350241545894,0.23618659420289856,0.4054196859903382
4503,"(('Submarines',), 'Cars')",Vehicles,Specific,True,"('Submarines',)",Cars,12.444444444444445,54.235346836220685,S3-C1-A1-Q4-O1,85.0,52.0,129.0,4.0,0.0622754491017964,0.8455089820359282,0.9952095808383232,False,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.37945350241545894,0.23618659420289856,0.4054196859903382
4504,"(('Submarines',), 'Cars')",Vehicles,Specific,True,"('Submarines',)",Cars,12.444444444444445,54.235346836220685,S3-C1-A1-Q1-O1-T,40.0,52.0,129.0,9.0,0.0622754491017964,0.8455089820359282,0.9892215568862276,False,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.4384057971014493,0.16666666666666666,0.5289855072463768,0.37945350241545894,0.23618659420289856,0.4054196859903382
4505,"(('Submarines',), 'Motorbikes')",Vehicles,Specific,True,"('Submarines',)",Motorbikes,12.6,18.09553535858005,S1-C1-A1-Q1-O1,50.0,50.0,155.0,5.0,0.059880239520958,0.8143712574850299,0.994011976047904,False,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.1892361111111111,0.26154891304347827,0.15360809178743964
4506,"(('Submarines',), 'Motorbikes')",Vehicles,Specific,True,"('Submarines',)",Motorbikes,12.6,18.09553535858005,S3-C1-A1-Q1-O1,50.0,50.0,155.0,9.0,0.059880239520958,0.8143712574850299,0.9892215568862276,False,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.1892361111111111,0.26154891304347827,0.15360809178743964
4507,"(('Submarines',), 'Motorbikes')",Vehicles,Specific,True,"('Submarines',)",Motorbikes,12.6,18.09553535858005,S3-C1-A1-Q3-O1,50.0,50.0,155.0,10.0,0.059880239520958,0.8143712574850299,0.9880239520958084,False,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.1892361111111111,0.26154891304347827,0.15360809178743964
4508,"(('Submarines',), 'Motorbikes')",Vehicles,Specific,True,"('Submarines',)",Motorbikes,12.6,18.09553535858005,S3-C1-A1-Q4-O1,80.0,50.0,155.0,5.0,0.059880239520958,0.8143712574850299,0.994011976047904,False,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.1892361111111111,0.26154891304347827,0.15360809178743964
4509,"(('Submarines',), 'Motorbikes')",Vehicles,Specific,True,"('Submarines',)",Motorbikes,12.6,18.09553535858005,S3-C1-A1-Q1-O1-T,30.0,50.0,155.0,11.0,0.059880239520958,0.8143712574850299,0.9868263473053892,False,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.057971014492753624,0.21739130434782608,0.025362318840579712,0.1892361111111111,0.26154891304347827,0.15360809178743964
4510,"(('Submarines',), 'Sleds')",Vehicles,Specific,True,"('Submarines',)",Sleds,16.1,20.653726478827565,S1-C1-A1-Q1-O1,50.0,11.0,154.0,5.0,0.0131736526946107,0.8155688622754491,0.994011976047904,False,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.1638737922705314,0.24343297101449274,0.20070954106280198
4511,"(('Submarines',), 'Sleds')",Vehicles,Specific,True,"('Submarines',)",Sleds,16.1,20.653726478827565,S3-C1-A1-Q1-O1,50.0,11.0,154.0,9.0,0.0131736526946107,0.8155688622754491,0.9892215568862276,False,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.1638737922705314,0.24343297101449274,0.20070954106280198
4512,"(('Submarines',), 'Sleds')",Vehicles,Specific,True,"('Submarines',)",Sleds,16.1,20.653726478827565,S3-C1-A1-Q3-O1,50.0,11.0,154.0,10.0,0.0131736526946107,0.8155688622754491,0.9880239520958084,False,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.1638737922705314,0.24343297101449274,0.20070954106280198
4513,"(('Submarines',), 'Sleds')",Vehicles,Specific,True,"('Submarines',)",Sleds,16.1,20.653726478827565,S3-C1-A1-Q4-O1,70.0,11.0,154.0,7.0,0.0131736526946107,0.8155688622754491,0.991616766467066,False,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.1638737922705314,0.24343297101449274,0.20070954106280198
4514,"(('Submarines',), 'Sleds')",Vehicles,Specific,True,"('Submarines',)",Sleds,16.1,20.653726478827565,S3-C1-A1-Q1-O1-T,30.0,11.0,154.0,11.0,0.0131736526946107,0.8155688622754491,0.9868263473053892,False,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.007246376811594203,0.18115942028985507,0.11956521739130435,0.1638737922705314,0.24343297101449274,0.20070954106280198
4515,"(('Submarines',), 'Tractors')",Vehicles,Specific,True,"('Submarines',)",Tractors,15.4,28.27388061247899,S1-C1-A1-Q1-O1,50.0,16.0,146.0,5.0,0.0191616766467065,0.8251497005988024,0.994011976047904,False,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.2417723429951691,0.19633152173913043,0.20433272946859907
4516,"(('Submarines',), 'Tractors')",Vehicles,Specific,True,"('Submarines',)",Tractors,15.4,28.27388061247899,S3-C1-A1-Q1-O1,50.0,16.0,146.0,9.0,0.0191616766467065,0.8251497005988024,0.9892215568862276,False,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.2417723429951691,0.19633152173913043,0.20433272946859907
4517,"(('Submarines',), 'Tractors')",Vehicles,Specific,True,"('Submarines',)",Tractors,15.4,28.27388061247899,S3-C1-A1-Q3-O1,50.0,16.0,146.0,10.0,0.0191616766467065,0.8251497005988024,0.9880239520958084,False,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.2417723429951691,0.19633152173913043,0.20433272946859907
4518,"(('Submarines',), 'Tractors')",Vehicles,Specific,True,"('Submarines',)",Tractors,15.4,28.27388061247899,S3-C1-A1-Q4-O1,70.0,16.0,146.0,7.0,0.0191616766467065,0.8251497005988024,0.991616766467066,False,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.2417723429951691,0.19633152173913043,0.20433272946859907
4519,"(('Submarines',), 'Tractors')",Vehicles,Specific,True,"('Submarines',)",Tractors,15.4,28.27388061247899,S3-C1-A1-Q1-O1-T,40.0,16.0,146.0,9.0,0.0191616766467065,0.8251497005988024,0.9892215568862276,False,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.16304347826086957,0.08695652173913043,0.12681159420289856,0.2417723429951691,0.19633152173913043,0.20433272946859907
4520,"(('Submarines',), 'Vans')",Vehicles,Specific,True,"('Submarines',)",Vans,16.75,43.31415357730055,S1-C1-A1-Q1-O1,50.0,5.0,135.0,5.0,0.0059880239520958,0.8383233532934131,0.994011976047904,False,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2961201690821256,0.21988224637681159,0.2695501207729469
4521,"(('Submarines',), 'Vans')",Vehicles,Specific,True,"('Submarines',)",Vans,16.75,43.31415357730055,S3-C1-A1-Q1-O1,50.0,5.0,135.0,9.0,0.0059880239520958,0.8383233532934131,0.9892215568862276,False,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2961201690821256,0.21988224637681159,0.2695501207729469
4522,"(('Submarines',), 'Vans')",Vehicles,Specific,True,"('Submarines',)",Vans,16.75,43.31415357730055,S3-C1-A1-Q3-O1,50.0,5.0,135.0,10.0,0.0059880239520958,0.8383233532934131,0.9880239520958084,False,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2961201690821256,0.21988224637681159,0.2695501207729469
4523,"(('Submarines',), 'Vans')",Vehicles,Specific,True,"('Submarines',)",Vans,16.75,43.31415357730055,S3-C1-A1-Q4-O1,60.0,5.0,135.0,10.0,0.0059880239520958,0.8383233532934131,0.9880239520958084,False,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2961201690821256,0.21988224637681159,0.2695501207729469
4524,"(('Submarines',), 'Vans')",Vehicles,Specific,True,"('Submarines',)",Vans,16.75,43.31415357730055,S3-C1-A1-Q1-O1-T,35.0,5.0,135.0,10.0,0.0059880239520958,0.8383233532934131,0.9880239520958084,False,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2717391304347826,0.13405797101449277,0.2572463768115942,0.2961201690821256,0.21988224637681159,0.2695501207729469
4525,"(('Swallows', 'Herons'), 'All birds')",Birds,General,False,"('Swallows', 'Herons')",All birds,4.6,90.83905969275617,S1-C1-A1-Q1-O1,60.0,31.0,44.0,3.0,0.062,0.912,0.994,False,,,,,,,0.7450181159420289,0.8055555555555557,0.7010869565217392
4526,"(('Swallows', 'Herons'), 'All birds')",Birds,General,False,"('Swallows', 'Herons')",All birds,4.6,90.83905969275617,S3-C1-A1-Q1-O1,60.0,31.0,44.0,2.0,0.062,0.912,0.996,False,,,,,,,0.7450181159420289,0.8055555555555557,0.7010869565217392
4527,"(('Swallows', 'Herons'), 'All birds')",Birds,General,False,"('Swallows', 'Herons')",All birds,4.6,90.83905969275617,S3-C1-A1-Q3-O1,60.0,31.0,44.0,3.0,0.062,0.912,0.994,False,,,,,,,0.7450181159420289,0.8055555555555557,0.7010869565217392
4528,"(('Swallows', 'Herons'), 'All birds')",Birds,General,False,"('Swallows', 'Herons')",All birds,4.6,90.83905969275617,S3-C1-A1-Q4-O1,80.0,31.0,44.0,3.0,0.062,0.912,0.994,False,,,,,,,0.7450181159420289,0.8055555555555557,0.7010869565217392
4529,"(('Swallows', 'Herons'), 'All birds')",Birds,General,False,"('Swallows', 'Herons')",All birds,4.6,90.83905969275617,S3-C1-A1-Q1-O1-T,65.0,31.0,44.0,2.0,0.062,0.912,0.996,False,,,,,,,0.7450181159420289,0.8055555555555557,0.7010869565217392
4530,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,"('Swallows', 'Peacocks')",Seagulls,4.2727272727272725,93.89594187528932,S1-C1-A1-Q1-O1,50.0,39.0,34.0,6.0,0.078,0.932,0.988,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.7264492753623188,0.46557971014492755,0.4963768115942029,0.8292572463768115,0.7515096618357489,0.7457729468599035
4531,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,"('Swallows', 'Peacocks')",Seagulls,4.2727272727272725,93.89594187528932,S3-C1-A1-Q1-O1,70.0,39.0,34.0,6.0,0.078,0.932,0.988,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.7264492753623188,0.46557971014492755,0.4963768115942029,0.8292572463768115,0.7515096618357489,0.7457729468599035
4532,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,"('Swallows', 'Peacocks')",Seagulls,4.2727272727272725,93.89594187528932,S3-C1-A1-Q3-O1,75.0,39.0,34.0,5.0,0.078,0.932,0.99,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.7264492753623188,0.46557971014492755,0.4963768115942029,0.8292572463768115,0.7515096618357489,0.7457729468599035
4533,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,"('Swallows', 'Peacocks')",Seagulls,4.2727272727272725,93.89594187528932,S3-C1-A1-Q4-O1,90.0,39.0,34.0,2.0,0.078,0.932,0.996,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.7264492753623188,0.46557971014492755,0.4963768115942029,0.8292572463768115,0.7515096618357489,0.7457729468599035
4534,"(('Swallows', 'Peacocks'), 'Seagulls')",Birds,Specific,False,"('Swallows', 'Peacocks')",Seagulls,4.2727272727272725,93.89594187528932,S3-C1-A1-Q1-O1-T,85.0,39.0,34.0,3.0,0.078,0.932,0.994,False,0.9384057971014492,0.8514492753623188,0.8405797101449275,0.7264492753623188,0.46557971014492755,0.4963768115942029,0.8292572463768115,0.7515096618357489,0.7457729468599035
4535,"(('Swallows', 'Roosters'), 'All birds')",Birds,General,False,"('Swallows', 'Roosters')",All birds,3.2,91.89094941849544,S1-C1-A1-Q1-O1,50.0,47.0,10.0,4.0,0.094,0.98,0.992,False,,,,,,,0.6651570048309179,0.6727053140096618,0.7093900966183574
4536,"(('Swallows', 'Roosters'), 'All birds')",Birds,General,False,"('Swallows', 'Roosters')",All birds,3.2,91.89094941849544,S3-C1-A1-Q1-O1,70.0,47.0,10.0,1.0,0.094,0.98,0.998,False,,,,,,,0.6651570048309179,0.6727053140096618,0.7093900966183574
4537,"(('Swallows', 'Roosters'), 'All birds')",Birds,General,False,"('Swallows', 'Roosters')",All birds,3.2,91.89094941849544,S3-C1-A1-Q3-O1,60.0,47.0,10.0,3.0,0.094,0.98,0.994,False,,,,,,,0.6651570048309179,0.6727053140096618,0.7093900966183574
4538,"(('Swallows', 'Roosters'), 'All birds')",Birds,General,False,"('Swallows', 'Roosters')",All birds,3.2,91.89094941849544,S3-C1-A1-Q4-O1,80.0,47.0,10.0,3.0,0.094,0.98,0.994,False,,,,,,,0.6651570048309179,0.6727053140096618,0.7093900966183574
4539,"(('Swallows', 'Roosters'), 'All birds')",Birds,General,False,"('Swallows', 'Roosters')",All birds,3.2,91.89094941849544,S3-C1-A1-Q1-O1-T,65.0,47.0,10.0,2.0,0.094,0.98,0.996,False,,,,,,,0.6651570048309179,0.6727053140096618,0.7093900966183574
4540,"(('Swallows', 'Swans'), 'Ducks')",Birds,Specific,False,"('Swallows', 'Swans')",Ducks,4.1,94.62084531314495,S1-C1-A1-Q1-O1,50.0,41.0,21.0,6.0,0.082,0.958,0.988,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7246376811594203,0.9293478260869565,0.7282608695652174,0.8487318840579711,0.8368810386473431,0.8180102657004831
4541,"(('Swallows', 'Swans'), 'Ducks')",Birds,Specific,False,"('Swallows', 'Swans')",Ducks,4.1,94.62084531314495,S3-C1-A1-Q1-O1,70.0,41.0,21.0,6.0,0.082,0.958,0.988,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7246376811594203,0.9293478260869565,0.7282608695652174,0.8487318840579711,0.8368810386473431,0.8180102657004831
4542,"(('Swallows', 'Swans'), 'Ducks')",Birds,Specific,False,"('Swallows', 'Swans')",Ducks,4.1,94.62084531314495,S3-C1-A1-Q3-O1,85.0,41.0,21.0,3.0,0.082,0.958,0.994,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7246376811594203,0.9293478260869565,0.7282608695652174,0.8487318840579711,0.8368810386473431,0.8180102657004831
4543,"(('Swallows', 'Swans'), 'Ducks')",Birds,Specific,False,"('Swallows', 'Swans')",Ducks,4.1,94.62084531314495,S3-C1-A1-Q4-O1,90.0,41.0,21.0,2.0,0.082,0.958,0.996,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7246376811594203,0.9293478260869565,0.7282608695652174,0.8487318840579711,0.8368810386473431,0.8180102657004831
4544,"(('Swallows', 'Swans'), 'Ducks')",Birds,Specific,False,"('Swallows', 'Swans')",Ducks,4.1,94.62084531314495,S3-C1-A1-Q1-O1-T,85.0,41.0,21.0,3.0,0.082,0.958,0.994,False,0.9818840579710145,0.9818840579710145,0.9565217391304348,0.7246376811594203,0.9293478260869565,0.7282608695652174,0.8487318840579711,0.8368810386473431,0.8180102657004831
4545,"(('Swallows',), 'All birds')",Birds,General,True,"('Swallows',)",All birds,6.196428571428571,85.64824672317219,S1-C1-A1-Q1-O1,50.0,20.0,7.0,1.0,0.1666666666666666,0.9416666666666668,0.9916666666666668,False,,,,,,,0.5615942028985507,0.6213768115942029,0.5780495169082126
