,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,cut_participant
1292,498,0,Mammals,General,False,"('Zebras', 'Mice')",All mammals,81,"(('Zebras', 'Mice'), 'All mammals')",False,False,False
1293,498,1,Mammals,General,False,"('Sheep', 'Camels')",All mammals,55,"(('Sheep', 'Camels'), 'All mammals')",False,False,False
1294,498,10,Mammals,General,False,"('Rabbits', 'Horses')",All mammals,81,"(('Rabbits', 'Horses'), 'All mammals')",False,False,False
1295,498,11,Mammals,General,False,"('Donkeys',)",All mammals,59,"(('Donkeys',), 'All mammals')",True,False,False
1296,498,12,Mammals,General,False,"('Hippos',)",All mammals,54,"(('Hippos',), 'All mammals')",True,False,False
1297,498,13,Mammals,General,False,"('Rabbits',)",All mammals,57,"(('Rabbits',), 'All mammals')",True,False,False
1298,498,14,Mammals,General,False,"('Wolves',)",All mammals,61,"(('Wolves',), 'All mammals')",True,False,False
1299,498,15,Mammals,General,False,"('Hedgehogs',)",All mammals,38,"(('Hedgehogs',), 'All mammals')",True,False,False
1300,498,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1301,498,17,Mammals,General,False,"('Hamsters',)",All mammals,39,"(('Hamsters',), 'All mammals')",True,False,False
1302,498,18,Mammals,General,False,"('Giraffes',)",All mammals,42,"(('Giraffes',), 'All mammals')",True,False,False
1303,498,19,Mammals,General,False,"('Deer',)",All mammals,74,"(('Deer',), 'All mammals')",True,False,False
1304,498,2,Mammals,General,False,"('Foxes', 'Hamsters')",All mammals,81,"(('Foxes', 'Hamsters'), 'All mammals')",False,False,False
1305,498,20,Mammals,General,False,"('Beavers',)",All mammals,42,"(('Beavers',), 'All mammals')",True,False,False
1306,498,21,Mammals,General,False,"('Zebras',)",All mammals,59,"(('Zebras',), 'All mammals')",True,False,False
1307,498,22,Mammals,General,False,"('Camels',)",All mammals,51,"(('Camels',), 'All mammals')",True,False,False
1308,498,23,Mammals,General,False,"('Lions',)",All mammals,39,"(('Lions',), 'All mammals')",True,False,False
1309,498,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1310,498,25,Mammals,General,False,"('Elephants',)",All mammals,62,"(('Elephants',), 'All mammals')",True,False,False
1311,498,26,Mammals,General,False,"('Horses',)",All mammals,54,"(('Horses',), 'All mammals')",True,False,False
1312,498,27,Mammals,General,False,"('Mice',)",All mammals,77,"(('Mice',), 'All mammals')",True,False,False
1313,498,28,Mammals,General,False,"('Llamas',)",All mammals,57,"(('Llamas',), 'All mammals')",True,False,False
1314,498,29,Mammals,General,False,"('Dogs',)",All mammals,59,"(('Dogs',), 'All mammals')",True,False,False
1315,498,3,Mammals,General,False,"('Rabbits', 'Lions')",All mammals,79,"(('Rabbits', 'Lions'), 'All mammals')",False,False,False
1316,498,30,Mammals,General,False,"('Tigers',)",All mammals,54,"(('Tigers',), 'All mammals')",True,False,False
1317,498,31,Mammals,General,False,"('Rhinos',)",All mammals,38,"(('Rhinos',), 'All mammals')",True,False,False
1318,498,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1319,498,33,Mammals,General,False,"('Foxes',)",All mammals,54,"(('Foxes',), 'All mammals')",True,False,False
1320,498,34,Mammals,General,False,"('Cows',)",All mammals,51,"(('Cows',), 'All mammals')",True,False,False
1321,498,35,Mammals,General,False,"('Sheep',)",All mammals,62,"(('Sheep',), 'All mammals')",True,False,False
1322,498,36,Mammals,General,False,"('Squirrels',)",All mammals,54,"(('Squirrels',), 'All mammals')",True,False,False
1323,498,37,Mammals,General,False,"('Cats',)",All mammals,59,"(('Cats',), 'All mammals')",True,False,False
1324,498,4,Mammals,General,False,"('Beavers', 'Mice')",All mammals,87,"(('Beavers', 'Mice'), 'All mammals')",False,False,False
1325,498,5,Mammals,General,False,"('Rabbits', 'Hamsters')",All mammals,58,"(('Rabbits', 'Hamsters'), 'All mammals')",False,False,False
1326,498,6,Mammals,General,False,"('Deer', 'Rhinos')",All mammals,74,"(('Deer', 'Rhinos'), 'All mammals')",False,False,False
1327,498,7,Mammals,General,False,"('Tigers', 'Hamsters')",All mammals,79,"(('Tigers', 'Hamsters'), 'All mammals')",False,False,False
1328,498,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1329,498,9,Mammals,General,False,"('Hedgehogs', 'Sheep')",All mammals,81,"(('Hedgehogs', 'Sheep'), 'All mammals')",False,False,False
1330,556,0,Mammals,General,False,"('Deer', 'Cats')",All mammals,60,"(('Deer', 'Cats'), 'All mammals')",False,False,False
1331,556,1,Mammals,General,False,"('Mice', 'Horses')",All mammals,39,"(('Mice', 'Horses'), 'All mammals')",False,False,False
1332,556,10,Mammals,General,False,"('Mice', 'Hamsters')",All mammals,35,"(('Mice', 'Hamsters'), 'All mammals')",False,False,False
1333,556,11,Mammals,General,False,"('Elephants',)",All mammals,40,"(('Elephants',), 'All mammals')",True,False,False
1334,556,12,Mammals,General,False,"('Hedgehogs',)",All mammals,31,"(('Hedgehogs',), 'All mammals')",True,False,False
1335,556,13,Mammals,General,False,"('Rhinos',)",All mammals,35,"(('Rhinos',), 'All mammals')",True,False,False
1336,556,14,Mammals,General,False,"('Horses',)",All mammals,47,"(('Horses',), 'All mammals')",True,False,False
1337,556,15,Mammals,General,False,"('Deer',)",All mammals,42,"(('Deer',), 'All mammals')",True,False,False
1338,556,16,Mammals,General,False,"('All animals',)",All mammals,59,"(('All animals',), 'All mammals')",True,True,False
1339,556,17,Mammals,General,False,"('Hamsters',)",All mammals,28,"(('Hamsters',), 'All mammals')",True,False,False
1340,556,18,Mammals,General,False,"('Tigers',)",All mammals,51,"(('Tigers',), 'All mammals')",True,False,False
1341,556,19,Mammals,General,False,"('Cats',)",All mammals,44,"(('Cats',), 'All mammals')",True,False,False
1342,556,2,Mammals,General,False,"('Donkeys', 'Lions')",All mammals,58,"(('Donkeys', 'Lions'), 'All mammals')",False,False,False
1343,556,20,Mammals,General,False,"('Hippos',)",All mammals,40,"(('Hippos',), 'All mammals')",True,False,False
1344,556,21,Mammals,General,False,"('Cows',)",All mammals,48,"(('Cows',), 'All mammals')",True,False,False
1345,556,22,Mammals,General,False,"('Wolves',)",All mammals,56,"(('Wolves',), 'All mammals')",True,False,False
1346,556,23,Mammals,General,False,"('Zebras',)",All mammals,44,"(('Zebras',), 'All mammals')",True,False,False
1347,556,24,Mammals,General,False,"('All living things',)",All mammals,77,"(('All living things',), 'All mammals')",True,True,False
1348,556,25,Mammals,General,False,"('Squirrels',)",All mammals,42,"(('Squirrels',), 'All mammals')",True,False,False
1349,556,26,Mammals,General,False,"('Llamas',)",All mammals,31,"(('Llamas',), 'All mammals')",True,False,False
1350,556,27,Mammals,General,False,"('Foxes',)",All mammals,36,"(('Foxes',), 'All mammals')",True,False,False
1351,556,28,Mammals,General,False,"('Lions',)",All mammals,48,"(('Lions',), 'All mammals')",True,False,False
1352,556,29,Mammals,General,False,"('Rabbits',)",All mammals,32,"(('Rabbits',), 'All mammals')",True,False,False
1353,556,3,Mammals,General,False,"('Wolves', 'Beavers')",All mammals,33,"(('Wolves', 'Beavers'), 'All mammals')",False,False,False
1354,556,30,Mammals,General,False,"('Donkeys',)",All mammals,36,"(('Donkeys',), 'All mammals')",True,False,False
1355,556,31,Mammals,General,False,"('Giraffes',)",All mammals,22,"(('Giraffes',), 'All mammals')",True,False,False
1356,556,32,Mammals,General,False,"('All plants and animals',)",All mammals,78,"(('All plants and animals',), 'All mammals')",True,True,False
1357,556,33,Mammals,General,False,"('Beavers',)",All mammals,42,"(('Beavers',), 'All mammals')",True,False,False
1358,556,34,Mammals,General,False,"('Sheep',)",All mammals,50,"(('Sheep',), 'All mammals')",True,False,False
1359,556,35,Mammals,General,False,"('Camels',)",All mammals,45,"(('Camels',), 'All mammals')",True,False,False
1360,556,36,Mammals,General,False,"('Mice',)",All mammals,38,"(('Mice',), 'All mammals')",True,False,False
1361,556,37,Mammals,General,False,"('Dogs',)",All mammals,45,"(('Dogs',), 'All mammals')",True,False,False
1362,556,4,Mammals,General,False,"('Beavers', 'Cats')",All mammals,34,"(('Beavers', 'Cats'), 'All mammals')",False,False,False
1363,556,5,Mammals,General,False,"('Dogs', 'Wolves')",All mammals,91,"(('Dogs', 'Wolves'), 'All mammals')",False,False,False
1364,556,6,Mammals,General,False,"('Tigers', 'Cats')",All mammals,35,"(('Tigers', 'Cats'), 'All mammals')",False,False,False
1365,556,7,Mammals,General,False,"('Elephants', 'Rhinos')",All mammals,78,"(('Elephants', 'Rhinos'), 'All mammals')",False,False,False
1366,556,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,94,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1367,556,9,Mammals,General,False,"('Horses', 'Squirrels')",All mammals,86,"(('Horses', 'Squirrels'), 'All mammals')",False,False,False
1368,557,0,Mammals,General,False,"('Deer', 'Cats')",All mammals,60,"(('Deer', 'Cats'), 'All mammals')",False,False,False
1369,557,1,Mammals,General,False,"('Mice', 'Hamsters')",All mammals,20,"(('Mice', 'Hamsters'), 'All mammals')",False,False,False
1370,557,10,Mammals,General,False,"('Beavers', 'Cats')",All mammals,35,"(('Beavers', 'Cats'), 'All mammals')",False,False,False
1371,557,11,Mammals,General,False,"('Cats',)",All mammals,36,"(('Cats',), 'All mammals')",True,False,False
1372,557,12,Mammals,General,False,"('Hippos',)",All mammals,24,"(('Hippos',), 'All mammals')",True,False,False
1373,557,13,Mammals,General,False,"('Hedgehogs',)",All mammals,23,"(('Hedgehogs',), 'All mammals')",True,False,False
1374,557,14,Mammals,General,False,"('Donkeys',)",All mammals,21,"(('Donkeys',), 'All mammals')",True,False,False
1375,557,15,Mammals,General,False,"('Zebras',)",All mammals,25,"(('Zebras',), 'All mammals')",True,False,False
1376,557,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1377,557,17,Mammals,General,False,"('Mice',)",All mammals,21,"(('Mice',), 'All mammals')",True,False,False
1378,557,18,Mammals,General,False,"('Elephants',)",All mammals,21,"(('Elephants',), 'All mammals')",True,False,False
1379,557,19,Mammals,General,False,"('Squirrels',)",All mammals,22,"(('Squirrels',), 'All mammals')",True,False,False
1380,557,2,Mammals,General,False,"('Wolves', 'Beavers')",All mammals,55,"(('Wolves', 'Beavers'), 'All mammals')",False,False,False
1381,557,20,Mammals,General,False,"('Horses',)",All mammals,31,"(('Horses',), 'All mammals')",True,False,False
1382,557,21,Mammals,General,False,"('Cows',)",All mammals,30,"(('Cows',), 'All mammals')",True,False,False
1383,557,22,Mammals,General,False,"('Rhinos',)",All mammals,24,"(('Rhinos',), 'All mammals')",True,False,False
1384,557,23,Mammals,General,False,"('Lions',)",All mammals,22,"(('Lions',), 'All mammals')",True,False,False
1385,557,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1386,557,25,Mammals,General,False,"('Foxes',)",All mammals,32,"(('Foxes',), 'All mammals')",True,False,False
1387,557,26,Mammals,General,False,"('Sheep',)",All mammals,19,"(('Sheep',), 'All mammals')",True,False,False
1388,557,27,Mammals,General,False,"('Llamas',)",All mammals,18,"(('Llamas',), 'All mammals')",True,False,False
1389,557,28,Mammals,General,False,"('Camels',)",All mammals,22,"(('Camels',), 'All mammals')",True,False,False
1390,557,29,Mammals,General,False,"('Tigers',)",All mammals,29,"(('Tigers',), 'All mammals')",True,False,False
1391,557,3,Mammals,General,False,"('Horses', 'Squirrels')",All mammals,77,"(('Horses', 'Squirrels'), 'All mammals')",False,False,False
1392,557,30,Mammals,General,False,"('Beavers',)",All mammals,38,"(('Beavers',), 'All mammals')",True,False,False
1393,557,31,Mammals,General,False,"('Hamsters',)",All mammals,35,"(('Hamsters',), 'All mammals')",True,False,False
1394,557,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1395,557,33,Mammals,General,False,"('Dogs',)",All mammals,40,"(('Dogs',), 'All mammals')",True,False,False
1396,557,34,Mammals,General,False,"('Wolves',)",All mammals,38,"(('Wolves',), 'All mammals')",True,False,False
1397,557,35,Mammals,General,False,"('Giraffes',)",All mammals,18,"(('Giraffes',), 'All mammals')",True,False,False
1398,557,36,Mammals,General,False,"('Rabbits',)",All mammals,27,"(('Rabbits',), 'All mammals')",True,False,False
1399,557,37,Mammals,General,False,"('Deer',)",All mammals,35,"(('Deer',), 'All mammals')",True,False,False
1400,557,4,Mammals,General,False,"('Mice', 'Horses')",All mammals,78,"(('Mice', 'Horses'), 'All mammals')",False,False,False
1401,557,5,Mammals,General,False,"('Tigers', 'Cats')",All mammals,29,"(('Tigers', 'Cats'), 'All mammals')",False,False,False
1402,557,6,Mammals,General,False,"('Donkeys', 'Lions')",All mammals,69,"(('Donkeys', 'Lions'), 'All mammals')",False,False,False
1403,557,7,Mammals,General,False,"('Dogs', 'Wolves')",All mammals,25,"(('Dogs', 'Wolves'), 'All mammals')",False,False,False
1404,557,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,95,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1405,557,9,Mammals,General,False,"('Elephants', 'Rhinos')",All mammals,20,"(('Elephants', 'Rhinos'), 'All mammals')",False,False,False
1406,558,0,Mammals,General,False,"('Tigers', 'Cats')",All mammals,27,"(('Tigers', 'Cats'), 'All mammals')",False,False,False
1407,558,1,Mammals,General,False,"('Beavers', 'Cats')",All mammals,69,"(('Beavers', 'Cats'), 'All mammals')",False,False,False
1408,558,10,Mammals,General,False,"('Elephants', 'Rhinos')",All mammals,39,"(('Elephants', 'Rhinos'), 'All mammals')",False,False,False
1409,558,11,Mammals,General,False,"('Hedgehogs',)",All mammals,24,"(('Hedgehogs',), 'All mammals')",True,False,False
1410,558,12,Mammals,General,False,"('Rhinos',)",All mammals,24,"(('Rhinos',), 'All mammals')",True,False,False
1411,558,13,Mammals,General,False,"('Deer',)",All mammals,32,"(('Deer',), 'All mammals')",True,False,False
1412,558,14,Mammals,General,False,"('Hippos',)",All mammals,27,"(('Hippos',), 'All mammals')",True,False,False
1413,558,15,Mammals,General,False,"('Rabbits',)",All mammals,36,"(('Rabbits',), 'All mammals')",True,False,False
1414,558,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1415,558,17,Mammals,General,False,"('Giraffes',)",All mammals,17,"(('Giraffes',), 'All mammals')",True,False,False
1416,558,18,Mammals,General,False,"('Sheep',)",All mammals,32,"(('Sheep',), 'All mammals')",True,False,False
1417,558,19,Mammals,General,False,"('Wolves',)",All mammals,31,"(('Wolves',), 'All mammals')",True,False,False
1418,558,2,Mammals,General,False,"('Dogs', 'Wolves')",All mammals,19,"(('Dogs', 'Wolves'), 'All mammals')",False,False,False
1419,558,20,Mammals,General,False,"('Foxes',)",All mammals,26,"(('Foxes',), 'All mammals')",True,False,False
1420,558,21,Mammals,General,False,"('Cows',)",All mammals,35,"(('Cows',), 'All mammals')",True,False,False
1421,558,22,Mammals,General,False,"('Lions',)",All mammals,27,"(('Lions',), 'All mammals')",True,False,False
1422,558,23,Mammals,General,False,"('Cats',)",All mammals,17,"(('Cats',), 'All mammals')",True,False,False
1423,558,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1424,558,25,Mammals,General,False,"('Camels',)",All mammals,16,"(('Camels',), 'All mammals')",True,False,False
1425,558,26,Mammals,General,False,"('Squirrels',)",All mammals,19,"(('Squirrels',), 'All mammals')",True,False,False
1426,558,27,Mammals,General,False,"('Donkeys',)",All mammals,34,"(('Donkeys',), 'All mammals')",True,False,False
1427,558,28,Mammals,General,False,"('Dogs',)",All mammals,32,"(('Dogs',), 'All mammals')",True,False,False
1428,558,29,Mammals,General,False,"('Mice',)",All mammals,22,"(('Mice',), 'All mammals')",True,False,False
1429,558,3,Mammals,General,False,"('Donkeys', 'Lions')",All mammals,84,"(('Donkeys', 'Lions'), 'All mammals')",False,False,False
1430,558,30,Mammals,General,False,"('Elephants',)",All mammals,21,"(('Elephants',), 'All mammals')",True,False,False
1431,558,31,Mammals,General,False,"('Beavers',)",All mammals,31,"(('Beavers',), 'All mammals')",True,False,False
1432,558,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1433,558,33,Mammals,General,False,"('Zebras',)",All mammals,15,"(('Zebras',), 'All mammals')",True,False,False
1434,558,34,Mammals,General,False,"('Tigers',)",All mammals,20,"(('Tigers',), 'All mammals')",True,False,False
1435,558,35,Mammals,General,False,"('Hamsters',)",All mammals,25,"(('Hamsters',), 'All mammals')",True,False,False
1436,558,36,Mammals,General,False,"('Horses',)",All mammals,34,"(('Horses',), 'All mammals')",True,False,False
1437,558,37,Mammals,General,False,"('Llamas',)",All mammals,26,"(('Llamas',), 'All mammals')",True,False,False
1438,558,4,Mammals,General,False,"('Deer', 'Cats')",All mammals,86,"(('Deer', 'Cats'), 'All mammals')",False,False,False
1439,558,5,Mammals,General,False,"('Horses', 'Squirrels')",All mammals,88,"(('Horses', 'Squirrels'), 'All mammals')",False,False,False
1440,558,6,Mammals,General,False,"('Mice', 'Horses')",All mammals,84,"(('Mice', 'Horses'), 'All mammals')",False,False,False
1441,558,7,Mammals,General,False,"('Mice', 'Hamsters')",All mammals,19,"(('Mice', 'Hamsters'), 'All mammals')",False,False,False
1442,558,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1443,558,9,Mammals,General,False,"('Wolves', 'Beavers')",All mammals,61,"(('Wolves', 'Beavers'), 'All mammals')",False,False,False
1444,586,0,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,60,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
1445,586,1,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,80,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
1446,586,10,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,81,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
1447,586,11,Mammals,General,False,"('Donkeys',)",All mammals,10,"(('Donkeys',), 'All mammals')",True,False,False
1448,586,12,Mammals,General,False,"('Rhinos',)",All mammals,31,"(('Rhinos',), 'All mammals')",True,False,False
1449,586,13,Mammals,General,False,"('Deer',)",All mammals,38,"(('Deer',), 'All mammals')",True,False,False
1450,586,14,Mammals,General,False,"('Elephants',)",All mammals,28,"(('Elephants',), 'All mammals')",True,False,False
1451,586,15,Mammals,General,False,"('Camels',)",All mammals,19,"(('Camels',), 'All mammals')",True,False,False
1452,586,16,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
1453,586,17,Mammals,General,False,"('Foxes',)",All mammals,10,"(('Foxes',), 'All mammals')",True,False,False
1454,586,18,Mammals,General,False,"('Sheep',)",All mammals,20,"(('Sheep',), 'All mammals')",True,False,False
1455,586,19,Mammals,General,False,"('Hedgehogs',)",All mammals,41,"(('Hedgehogs',), 'All mammals')",True,False,False
1456,586,2,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,19,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
1457,586,20,Mammals,General,False,"('Cows',)",All mammals,30,"(('Cows',), 'All mammals')",True,False,False
1458,586,21,Mammals,General,False,"('Cats',)",All mammals,38,"(('Cats',), 'All mammals')",True,False,False
1459,586,22,Mammals,General,False,"('Rabbits',)",All mammals,21,"(('Rabbits',), 'All mammals')",True,False,False
1460,586,23,Mammals,General,False,"('Dogs',)",All mammals,11,"(('Dogs',), 'All mammals')",True,False,False
1461,586,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
1462,586,25,Mammals,General,False,"('Tigers',)",All mammals,19,"(('Tigers',), 'All mammals')",True,False,False
1463,586,26,Mammals,General,False,"('Beavers',)",All mammals,10,"(('Beavers',), 'All mammals')",True,False,False
1464,586,27,Mammals,General,False,"('Wolves',)",All mammals,14,"(('Wolves',), 'All mammals')",True,False,False
1465,586,28,Mammals,General,False,"('Llamas',)",All mammals,11,"(('Llamas',), 'All mammals')",True,False,False
1466,586,29,Mammals,General,False,"('Lions',)",All mammals,22,"(('Lions',), 'All mammals')",True,False,False
1467,586,3,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,39,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
1468,586,30,Mammals,General,False,"('Hamsters',)",All mammals,13,"(('Hamsters',), 'All mammals')",True,False,False
1469,586,31,Mammals,General,False,"('Zebras',)",All mammals,29,"(('Zebras',), 'All mammals')",True,False,False
1470,586,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1471,586,33,Mammals,General,False,"('Horses',)",All mammals,11,"(('Horses',), 'All mammals')",True,False,False
1472,586,34,Mammals,General,False,"('Mice',)",All mammals,10,"(('Mice',), 'All mammals')",True,False,False
1473,586,35,Mammals,General,False,"('Hippos',)",All mammals,11,"(('Hippos',), 'All mammals')",True,False,False
1474,586,36,Mammals,General,False,"('Squirrels',)",All mammals,7,"(('Squirrels',), 'All mammals')",True,False,False
1475,586,37,Mammals,General,False,"('Giraffes',)",All mammals,19,"(('Giraffes',), 'All mammals')",True,False,False
1476,586,4,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,79,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
1477,586,5,Mammals,General,False,"('Horses', 'Foxes')",All mammals,19,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
1478,586,6,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,40,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
1479,586,7,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,21,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
1480,586,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,61,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1481,586,9,Mammals,General,False,"('Foxes', 'Lions')",All mammals,41,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
1482,587,0,Mammals,General,False,"('Horses', 'Foxes')",All mammals,51,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
1483,587,1,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,61,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
1484,587,10,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,64,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
1485,587,11,Mammals,General,False,"('Cats',)",All mammals,42,"(('Cats',), 'All mammals')",True,False,False
1486,587,12,Mammals,General,False,"('Deer',)",All mammals,55,"(('Deer',), 'All mammals')",True,False,False
1487,587,13,Mammals,General,False,"('Wolves',)",All mammals,60,"(('Wolves',), 'All mammals')",True,False,False
1488,587,14,Mammals,General,False,"('Rhinos',)",All mammals,41,"(('Rhinos',), 'All mammals')",True,False,False
1489,587,15,Mammals,General,False,"('Rabbits',)",All mammals,63,"(('Rabbits',), 'All mammals')",True,False,False
1490,587,16,Mammals,General,False,"('All animals',)",All mammals,85,"(('All animals',), 'All mammals')",True,True,False
1491,587,17,Mammals,General,False,"('Hippos',)",All mammals,45,"(('Hippos',), 'All mammals')",True,False,False
1492,587,18,Mammals,General,False,"('Foxes',)",All mammals,76,"(('Foxes',), 'All mammals')",True,False,False
1493,587,19,Mammals,General,False,"('Beavers',)",All mammals,55,"(('Beavers',), 'All mammals')",True,False,False
1494,587,2,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,80,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
1495,587,20,Mammals,General,False,"('Elephants',)",All mammals,56,"(('Elephants',), 'All mammals')",True,False,False
1496,587,21,Mammals,General,False,"('Hamsters',)",All mammals,64,"(('Hamsters',), 'All mammals')",True,False,False
1497,587,22,Mammals,General,False,"('Hedgehogs',)",All mammals,76,"(('Hedgehogs',), 'All mammals')",True,False,False
1498,587,23,Mammals,General,False,"('Cows',)",All mammals,80,"(('Cows',), 'All mammals')",True,False,False
1499,587,24,Mammals,General,False,"('All living things',)",All mammals,71,"(('All living things',), 'All mammals')",True,True,False
1500,587,25,Mammals,General,False,"('Lions',)",All mammals,72,"(('Lions',), 'All mammals')",True,False,False
1501,587,26,Mammals,General,False,"('Dogs',)",All mammals,79,"(('Dogs',), 'All mammals')",True,False,False
1502,587,27,Mammals,General,False,"('Mice',)",All mammals,70,"(('Mice',), 'All mammals')",True,False,False
1503,587,28,Mammals,General,False,"('Zebras',)",All mammals,62,"(('Zebras',), 'All mammals')",True,False,False
1504,587,29,Mammals,General,False,"('Tigers',)",All mammals,78,"(('Tigers',), 'All mammals')",True,False,False
1505,587,3,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,70,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
1506,587,30,Mammals,General,False,"('Donkeys',)",All mammals,65,"(('Donkeys',), 'All mammals')",True,False,False
1507,587,31,Mammals,General,False,"('Horses',)",All mammals,67,"(('Horses',), 'All mammals')",True,False,False
1508,587,32,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
1509,587,33,Mammals,General,False,"('Camels',)",All mammals,69,"(('Camels',), 'All mammals')",True,False,False
1510,587,34,Mammals,General,False,"('Llamas',)",All mammals,70,"(('Llamas',), 'All mammals')",True,False,False
1511,587,35,Mammals,General,False,"('Squirrels',)",All mammals,82,"(('Squirrels',), 'All mammals')",True,False,False
1512,587,36,Mammals,General,False,"('Giraffes',)",All mammals,71,"(('Giraffes',), 'All mammals')",True,False,False
1513,587,37,Mammals,General,False,"('Sheep',)",All mammals,79,"(('Sheep',), 'All mammals')",True,False,False
1514,587,4,Mammals,General,False,"('Foxes', 'Lions')",All mammals,62,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
1515,587,5,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,47,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
1516,587,6,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,83,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
1517,587,7,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,66,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
1518,587,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,24,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
1519,587,9,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,76,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
1520,588,0,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,21,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
1521,588,1,Mammals,General,False,"('Horses', 'Foxes')",All mammals,88,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
1522,588,10,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,74,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
1523,588,11,Mammals,General,False,"('Squirrels',)",All mammals,67,"(('Squirrels',), 'All mammals')",True,False,False
1524,588,12,Mammals,General,False,"('Deer',)",All mammals,67,"(('Deer',), 'All mammals')",True,False,False
1525,588,13,Mammals,General,False,"('Elephants',)",All mammals,56,"(('Elephants',), 'All mammals')",True,False,False
1526,588,14,Mammals,General,False,"('Beavers',)",All mammals,61,"(('Beavers',), 'All mammals')",True,False,False
1527,588,15,Mammals,General,False,"('Donkeys',)",All mammals,56,"(('Donkeys',), 'All mammals')",True,False,False
