,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,is_tutorial,light_cut,medium_cut,hard_cut
611,30,19,Mammals,Specific,True,"('Chimps',)",Horses,48,"(('Chimps',), 'Horses')",True,False,False,False,False,False
612,30,2,Mammals,Specific,True,"('Chimps', 'Seals')",Horses,63,"(('Chimps', 'Seals'), 'Horses')",False,False,False,False,False,False
613,30,20,Mammals,Specific,True,"('Elephants',)",Horses,54,"(('Elephants',), 'Horses')",True,False,False,False,False,False
614,30,3,Mammals,Specific,True,"('Chimps', 'Gorillas')",Horses,71,"(('Chimps', 'Gorillas'), 'Horses')",False,False,False,False,False,False
615,30,4,Mammals,Specific,True,"('Gorillas', 'Elephants')",Horses,72,"(('Gorillas', 'Elephants'), 'Horses')",False,False,False,False,False,False
616,30,5,Mammals,Specific,True,"('Gorillas', 'Dolphins')",Horses,59,"(('Gorillas', 'Dolphins'), 'Horses')",False,False,False,False,False,False
617,30,6,Mammals,Specific,True,"('Chimps', 'Dolphins')",Horses,57,"(('Chimps', 'Dolphins'), 'Horses')",False,False,False,False,False,False
618,30,7,Mammals,Specific,True,"('Cows', 'Elephants')",Horses,74,"(('Cows', 'Elephants'), 'Horses')",False,False,False,False,False,False
619,30,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,90,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
620,30,9,Mammals,Specific,True,"('Cows', 'Mice')",Horses,58,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
621,30,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,51,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
622,30,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,63,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
623,30,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,60,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
624,30,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,62,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
625,31,0,Mammals,Specific,True,"('Chimps', 'Seals')",Horses,39,"(('Chimps', 'Seals'), 'Horses')",False,False,False,False,False,False
626,31,1,Mammals,Specific,True,"('Squirrels', 'Elephants')",Horses,20,"(('Squirrels', 'Elephants'), 'Horses')",False,False,False,False,False,False
627,31,10,Mammals,Specific,True,"('Gorillas', 'Rhinos')",Horses,36,"(('Gorillas', 'Rhinos'), 'Horses')",False,False,False,False,False,False
628,31,11,Mammals,Specific,True,"('Gorillas',)",Horses,64,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
629,31,12,Mammals,Specific,True,"('Cows',)",Horses,59,"(('Cows',), 'Horses')",True,False,False,False,False,False
630,31,13,Mammals,Specific,True,"('Mice',)",Horses,19,"(('Mice',), 'Horses')",True,False,False,False,False,False
631,31,14,Mammals,Specific,True,"('Chimps',)",Horses,41,"(('Chimps',), 'Horses')",True,False,False,False,False,False
632,31,15,Mammals,Specific,True,"('Squirrels',)",Horses,40,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
633,31,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
634,31,17,Mammals,Specific,True,"('Dolphins',)",Horses,2,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
635,31,18,Mammals,Specific,True,"('Elephants',)",Horses,29,"(('Elephants',), 'Horses')",True,False,False,False,False,False
636,31,19,Mammals,Specific,True,"('Rhinos',)",Horses,31,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
637,31,2,Mammals,Specific,True,"('Cows', 'Mice')",Horses,61,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
638,31,20,Mammals,Specific,True,"('Seals',)",Horses,0,"(('Seals',), 'Horses')",True,False,False,False,False,False
639,31,3,Mammals,Specific,True,"('Gorillas', 'Elephants')",Horses,53,"(('Gorillas', 'Elephants'), 'Horses')",False,False,False,False,False,False
640,31,4,Mammals,Specific,True,"('Chimps', 'Dolphins')",Horses,13,"(('Chimps', 'Dolphins'), 'Horses')",False,False,False,False,False,False
641,31,5,Mammals,Specific,True,"('Gorillas', 'Dolphins')",Horses,62,"(('Gorillas', 'Dolphins'), 'Horses')",False,False,False,False,False,False
642,31,6,Mammals,Specific,True,"('Chimps', 'Gorillas')",Horses,64,"(('Chimps', 'Gorillas'), 'Horses')",False,False,False,False,False,False
643,31,7,Mammals,Specific,True,"('Cows', 'Elephants')",Horses,20,"(('Cows', 'Elephants'), 'Horses')",False,False,False,False,False,False
644,31,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,96,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
645,31,9,Mammals,Specific,True,"('Mice', 'Elephants')",Horses,26,"(('Mice', 'Elephants'), 'Horses')",False,False,False,False,False,False
646,31,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,24,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
647,31,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,83,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
648,31,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,36,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
649,31,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,20,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
650,32,0,Mammals,Specific,True,"('Chimps', 'Dolphins')",Horses,57,"(('Chimps', 'Dolphins'), 'Horses')",False,False,False,False,False,False
651,32,1,Mammals,Specific,True,"('Gorillas', 'Elephants')",Horses,56,"(('Gorillas', 'Elephants'), 'Horses')",False,False,False,False,False,False
652,32,10,Mammals,Specific,True,"('Gorillas', 'Dolphins')",Horses,54,"(('Gorillas', 'Dolphins'), 'Horses')",False,False,False,False,False,False
653,32,11,Mammals,Specific,True,"('Dolphins',)",Horses,53,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
654,32,12,Mammals,Specific,True,"('Rhinos',)",Horses,56,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
655,32,13,Mammals,Specific,True,"('Mice',)",Horses,54,"(('Mice',), 'Horses')",True,False,False,False,False,False
656,32,14,Mammals,Specific,True,"('Elephants',)",Horses,56,"(('Elephants',), 'Horses')",True,False,False,False,False,False
657,32,15,Mammals,Specific,True,"('Seals',)",Horses,52,"(('Seals',), 'Horses')",True,False,False,False,False,False
658,32,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
659,32,17,Mammals,Specific,True,"('Cows',)",Horses,63,"(('Cows',), 'Horses')",True,False,False,False,False,False
660,32,18,Mammals,Specific,True,"('Chimps',)",Horses,52,"(('Chimps',), 'Horses')",True,False,False,False,False,False
661,32,19,Mammals,Specific,True,"('Squirrels',)",Horses,53,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
662,32,2,Mammals,Specific,True,"('Chimps', 'Gorillas')",Horses,55,"(('Chimps', 'Gorillas'), 'Horses')",False,False,False,False,False,False
663,32,20,Mammals,Specific,True,"('Gorillas',)",Horses,55,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
664,32,3,Mammals,Specific,True,"('Chimps', 'Seals')",Horses,54,"(('Chimps', 'Seals'), 'Horses')",False,False,False,False,False,False
665,32,4,Mammals,Specific,True,"('Mice', 'Elephants')",Horses,54,"(('Mice', 'Elephants'), 'Horses')",False,False,False,False,False,False
666,32,5,Mammals,Specific,True,"('Cows', 'Mice')",Horses,54,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
667,32,6,Mammals,Specific,True,"('Gorillas', 'Rhinos')",Horses,55,"(('Gorillas', 'Rhinos'), 'Horses')",False,False,False,False,False,False
668,32,7,Mammals,Specific,True,"('Cows', 'Elephants')",Horses,66,"(('Cows', 'Elephants'), 'Horses')",False,False,False,False,False,False
669,32,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
670,32,9,Mammals,Specific,True,"('Squirrels', 'Elephants')",Horses,54,"(('Squirrels', 'Elephants'), 'Horses')",False,False,False,False,False,False
671,32,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,54,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
672,32,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,100,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
673,32,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,19,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
674,32,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,59,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
675,33,0,Mammals,Specific,True,"('Gorillas', 'Rhinos')",Horses,81,"(('Gorillas', 'Rhinos'), 'Horses')",False,False,False,False,False,True
676,33,1,Mammals,Specific,True,"('Chimps', 'Seals')",Horses,80,"(('Chimps', 'Seals'), 'Horses')",False,False,False,False,False,True
677,33,10,Mammals,Specific,True,"('Mice', 'Elephants')",Horses,90,"(('Mice', 'Elephants'), 'Horses')",False,False,False,False,False,True
678,33,11,Mammals,Specific,True,"('Chimps',)",Horses,55,"(('Chimps',), 'Horses')",True,False,False,False,False,True
679,33,12,Mammals,Specific,True,"('Gorillas',)",Horses,55,"(('Gorillas',), 'Horses')",True,False,False,False,False,True
680,33,13,Mammals,Specific,True,"('Mice',)",Horses,55,"(('Mice',), 'Horses')",True,False,False,False,False,True
681,33,14,Mammals,Specific,True,"('Elephants',)",Horses,55,"(('Elephants',), 'Horses')",True,False,False,False,False,True
682,33,15,Mammals,Specific,True,"('Rhinos',)",Horses,55,"(('Rhinos',), 'Horses')",True,False,False,False,False,True
683,33,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,True
684,33,17,Mammals,Specific,True,"('Seals',)",Horses,50,"(('Seals',), 'Horses')",True,False,False,False,False,True
685,33,18,Mammals,Specific,True,"('Dolphins',)",Horses,50,"(('Dolphins',), 'Horses')",True,False,False,False,False,True
686,33,19,Mammals,Specific,True,"('Cows',)",Horses,55,"(('Cows',), 'Horses')",True,False,False,False,False,True
687,33,2,Mammals,Specific,True,"('Cows', 'Mice')",Horses,88,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,True
688,33,20,Mammals,Specific,True,"('Squirrels',)",Horses,50,"(('Squirrels',), 'Horses')",True,False,False,False,False,True
689,33,3,Mammals,Specific,True,"('Cows', 'Elephants')",Horses,88,"(('Cows', 'Elephants'), 'Horses')",False,False,False,False,False,True
690,33,4,Mammals,Specific,True,"('Gorillas', 'Elephants')",Horses,80,"(('Gorillas', 'Elephants'), 'Horses')",False,False,False,False,False,True
691,33,5,Mammals,Specific,True,"('Squirrels', 'Elephants')",Horses,88,"(('Squirrels', 'Elephants'), 'Horses')",False,False,False,False,False,True
692,33,6,Mammals,Specific,True,"('Chimps', 'Gorillas')",Horses,55,"(('Chimps', 'Gorillas'), 'Horses')",False,False,False,False,False,True
693,33,7,Mammals,Specific,True,"('Chimps', 'Dolphins')",Horses,88,"(('Chimps', 'Dolphins'), 'Horses')",False,False,False,False,False,True
694,33,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,True
695,33,9,Mammals,Specific,True,"('Gorillas', 'Dolphins')",Horses,88,"(('Gorillas', 'Dolphins'), 'Horses')",False,False,False,False,False,True
696,33,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,55,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,True
697,33,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,80,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,True
698,33,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,40,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,True
699,33,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,81,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,True
700,34,0,Mammals,Specific,True,"('Cows', 'Elephants')",Horses,100,"(('Cows', 'Elephants'), 'Horses')",False,False,False,False,False,False
701,34,1,Mammals,Specific,True,"('Gorillas', 'Dolphins')",Horses,59,"(('Gorillas', 'Dolphins'), 'Horses')",False,False,False,False,False,False
702,34,10,Mammals,Specific,True,"('Chimps', 'Seals')",Horses,53,"(('Chimps', 'Seals'), 'Horses')",False,False,False,False,False,False
703,34,11,Mammals,Specific,True,"('Cows',)",Horses,98,"(('Cows',), 'Horses')",True,False,False,False,False,False
704,34,12,Mammals,Specific,True,"('Dolphins',)",Horses,51,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
705,34,13,Mammals,Specific,True,"('Squirrels',)",Horses,38,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
706,34,14,Mammals,Specific,True,"('Elephants',)",Horses,93,"(('Elephants',), 'Horses')",True,False,False,False,False,False
707,34,15,Mammals,Specific,True,"('Chimps',)",Horses,80,"(('Chimps',), 'Horses')",True,False,False,False,False,False
708,34,16,Mammals,Specific,True,"('Dogs',)",Canines,46,"(('Dogs',), 'Canines')",True,False,False,False,False,False
709,34,17,Mammals,Specific,True,"('Rhinos',)",Horses,69,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
710,34,18,Mammals,Specific,True,"('Mice',)",Horses,44,"(('Mice',), 'Horses')",True,False,False,False,False,False
711,34,19,Mammals,Specific,True,"('Gorillas',)",Horses,70,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
712,34,2,Mammals,Specific,True,"('Mice', 'Elephants')",Horses,69,"(('Mice', 'Elephants'), 'Horses')",False,False,False,False,False,False
713,34,20,Mammals,Specific,True,"('Seals',)",Horses,31,"(('Seals',), 'Horses')",True,False,False,False,False,False
714,34,3,Mammals,Specific,True,"('Squirrels', 'Elephants')",Horses,54,"(('Squirrels', 'Elephants'), 'Horses')",False,False,False,False,False,False
715,34,4,Mammals,Specific,True,"('Chimps', 'Dolphins')",Horses,58,"(('Chimps', 'Dolphins'), 'Horses')",False,False,False,False,False,False
716,34,5,Mammals,Specific,True,"('Cows', 'Mice')",Horses,59,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
717,34,6,Mammals,Specific,True,"('Gorillas', 'Rhinos')",Horses,79,"(('Gorillas', 'Rhinos'), 'Horses')",False,False,False,False,False,False
718,34,7,Mammals,Specific,True,"('Gorillas', 'Elephants')",Horses,94,"(('Gorillas', 'Elephants'), 'Horses')",False,False,False,False,False,False
719,34,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,92,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
720,34,9,Mammals,Specific,True,"('Chimps', 'Gorillas')",Horses,93,"(('Chimps', 'Gorillas'), 'Horses')",False,False,False,False,False,False
721,34,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,80,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
722,34,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,100,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
723,34,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,92,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
724,34,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,88,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
725,35,0,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,60,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
726,35,1,Mammals,Specific,True,"('Dolphins', 'Seals')",Horses,45,"(('Dolphins', 'Seals'), 'Horses')",False,False,False,False,False,False
727,35,10,Mammals,Specific,True,"('Cows', 'Chimps')",Horses,71,"(('Cows', 'Chimps'), 'Horses')",False,False,False,False,False,False
728,35,11,Mammals,Specific,True,"('Rhinos',)",Horses,40,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
729,35,12,Mammals,Specific,True,"('Cows',)",Horses,67,"(('Cows',), 'Horses')",True,False,False,False,False,False
730,35,13,Mammals,Specific,True,"('Chimps',)",Horses,35,"(('Chimps',), 'Horses')",True,False,False,False,False,False
731,35,14,Mammals,Specific,True,"('Elephants',)",Horses,45,"(('Elephants',), 'Horses')",True,False,False,False,False,False
732,35,15,Mammals,Specific,True,"('Gorillas',)",Horses,35,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
733,35,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
734,35,17,Mammals,Specific,True,"('Dolphins',)",Horses,30,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
735,35,18,Mammals,Specific,True,"('Squirrels',)",Horses,45,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
736,35,19,Mammals,Specific,True,"('Seals',)",Horses,29,"(('Seals',), 'Horses')",True,False,False,False,False,False
737,35,2,Mammals,Specific,True,"('Gorillas', 'Mice')",Horses,70,"(('Gorillas', 'Mice'), 'Horses')",False,False,False,False,False,False
738,35,20,Mammals,Specific,True,"('Mice',)",Horses,39,"(('Mice',), 'Horses')",True,False,False,False,False,False
739,35,3,Mammals,Specific,True,"('Dolphins', 'Rhinos')",Horses,78,"(('Dolphins', 'Rhinos'), 'Horses')",False,False,False,False,False,False
740,35,4,Mammals,Specific,True,"('Cows', 'Mice')",Horses,65,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
741,35,5,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,59,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
742,35,6,Mammals,Specific,True,"('Mice', 'Dolphins')",Horses,65,"(('Mice', 'Dolphins'), 'Horses')",False,False,False,False,False,False
743,35,7,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,60,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
744,35,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
745,35,9,Mammals,Specific,True,"('Cows', 'Squirrels')",Horses,61,"(('Cows', 'Squirrels'), 'Horses')",False,False,False,False,False,False
746,35,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,56,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
747,35,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,71,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
748,35,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,70,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
749,35,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,70,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
750,36,0,Mammals,Specific,True,"('Dolphins', 'Seals')",Horses,28,"(('Dolphins', 'Seals'), 'Horses')",False,False,False,False,False,False
751,36,1,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,23,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
752,36,10,Mammals,Specific,True,"('Cows', 'Mice')",Horses,54,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
753,36,11,Mammals,Specific,True,"('Elephants',)",Horses,44,"(('Elephants',), 'Horses')",True,False,False,False,False,False
754,36,12,Mammals,Specific,True,"('Squirrels',)",Horses,27,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
755,36,13,Mammals,Specific,True,"('Seals',)",Horses,23,"(('Seals',), 'Horses')",True,False,False,False,False,False
756,36,14,Mammals,Specific,True,"('Chimps',)",Horses,13,"(('Chimps',), 'Horses')",True,False,False,False,False,False
757,36,15,Mammals,Specific,True,"('Mice',)",Horses,30,"(('Mice',), 'Horses')",True,False,False,False,False,False
758,36,16,Mammals,Specific,True,"('Dogs',)",Canines,100,"(('Dogs',), 'Canines')",True,False,False,False,False,False
759,36,17,Mammals,Specific,True,"('Rhinos',)",Horses,60,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
760,36,18,Mammals,Specific,True,"('Dolphins',)",Horses,17,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
761,36,19,Mammals,Specific,True,"('Gorillas',)",Horses,30,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
762,36,2,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,54,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
763,36,20,Mammals,Specific,True,"('Cows',)",Horses,78,"(('Cows',), 'Horses')",True,False,False,False,False,False
764,36,3,Mammals,Specific,True,"('Cows', 'Chimps')",Horses,70,"(('Cows', 'Chimps'), 'Horses')",False,False,False,False,False,False
765,36,4,Mammals,Specific,True,"('Gorillas', 'Mice')",Horses,40,"(('Gorillas', 'Mice'), 'Horses')",False,False,False,False,False,False
766,36,5,Mammals,Specific,True,"('Mice', 'Dolphins')",Horses,30,"(('Mice', 'Dolphins'), 'Horses')",False,False,False,False,False,False
767,36,6,Mammals,Specific,True,"('Dolphins', 'Rhinos')",Horses,60,"(('Dolphins', 'Rhinos'), 'Horses')",False,False,False,False,False,False
768,36,7,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,36,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
769,36,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
770,36,9,Mammals,Specific,True,"('Cows', 'Squirrels')",Horses,35,"(('Cows', 'Squirrels'), 'Horses')",False,False,False,False,False,False
771,36,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,63,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
772,36,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,74,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
773,36,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,37,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
774,36,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,89,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
775,37,0,Mammals,Specific,True,"('Cows', 'Squirrels')",Horses,90,"(('Cows', 'Squirrels'), 'Horses')",False,False,False,False,False,False
776,37,1,Mammals,Specific,True,"('Chimps', 'Squirrels')",Horses,78,"(('Chimps', 'Squirrels'), 'Horses')",False,False,False,False,False,False
777,37,10,Mammals,Specific,True,"('Gorillas', 'Mice')",Horses,85,"(('Gorillas', 'Mice'), 'Horses')",False,False,False,False,False,False
778,37,11,Mammals,Specific,True,"('Elephants',)",Horses,95,"(('Elephants',), 'Horses')",True,False,False,False,False,False
779,37,12,Mammals,Specific,True,"('Cows',)",Horses,98,"(('Cows',), 'Horses')",True,False,False,False,False,False
780,37,13,Mammals,Specific,True,"('Chimps',)",Horses,94,"(('Chimps',), 'Horses')",True,False,False,False,False,False
781,37,14,Mammals,Specific,True,"('Gorillas',)",Horses,92,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
782,37,15,Mammals,Specific,True,"('Seals',)",Horses,72,"(('Seals',), 'Horses')",True,False,False,False,False,False
783,37,16,Mammals,Specific,True,"('Dogs',)",Canines,99,"(('Dogs',), 'Canines')",True,False,False,False,False,False
784,37,17,Mammals,Specific,True,"('Squirrels',)",Horses,76,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
785,37,18,Mammals,Specific,True,"('Mice',)",Horses,78,"(('Mice',), 'Horses')",True,False,False,False,False,False
786,37,19,Mammals,Specific,True,"('Rhinos',)",Horses,85,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
787,37,2,Mammals,Specific,True,"('Mice', 'Dolphins')",Horses,40,"(('Mice', 'Dolphins'), 'Horses')",False,False,False,False,False,False
788,37,20,Mammals,Specific,True,"('Dolphins',)",Horses,61,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
789,37,3,Mammals,Specific,True,"('Dolphins', 'Rhinos')",Horses,75,"(('Dolphins', 'Rhinos'), 'Horses')",False,False,False,False,False,False
790,37,4,Mammals,Specific,True,"('Dolphins', 'Seals')",Horses,59,"(('Dolphins', 'Seals'), 'Horses')",False,False,False,False,False,False
791,37,5,Mammals,Specific,True,"('Squirrels', 'Rhinos')",Horses,83,"(('Squirrels', 'Rhinos'), 'Horses')",False,False,False,False,False,False
792,37,6,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,91,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
793,37,7,Mammals,Specific,True,"('Cows', 'Chimps')",Horses,96,"(('Cows', 'Chimps'), 'Horses')",False,False,False,False,False,False
794,37,8,Mammals,Specific,True,"('Canines', 'Puppies')",Dogs,100,"(('Canines', 'Puppies'), 'Dogs')",False,True,False,False,False,False
795,37,9,Mammals,Specific,True,"('Cows', 'Mice')",Horses,87,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
796,37,training_3_0,Mammals,Specific,True,"('Pineapples',)",Raspberries,86,"(('Pineapples',), 'Raspberries')",True,False,True,False,False,False
797,37,training_3_1,Mammals,Specific,True,"('Blackberries',)",Raspberries,74,"(('Blackberries',), 'Raspberries')",True,False,True,False,False,False
798,37,training_4_0,Mammals,Specific,True,"('Lemons', 'Limes')",Cherries,81,"(('Lemons', 'Limes'), 'Cherries')",False,False,True,False,False,False
799,37,training_4_1,Mammals,Specific,True,"('Bananas', 'Watermelons')",Cherries,79,"(('Bananas', 'Watermelons'), 'Cherries')",False,False,True,False,False,False
800,38,0,Mammals,Specific,True,"('Elephants', 'Rhinos')",Horses,60,"(('Elephants', 'Rhinos'), 'Horses')",False,False,False,False,False,False
801,38,1,Mammals,Specific,True,"('Cows', 'Squirrels')",Horses,60,"(('Cows', 'Squirrels'), 'Horses')",False,False,False,False,False,False
802,38,10,Mammals,Specific,True,"('Cows', 'Chimps')",Horses,80,"(('Cows', 'Chimps'), 'Horses')",False,False,False,False,False,False
803,38,11,Mammals,Specific,True,"('Mice',)",Horses,51,"(('Mice',), 'Horses')",True,False,False,False,False,False
804,38,12,Mammals,Specific,True,"('Chimps',)",Horses,49,"(('Chimps',), 'Horses')",True,False,False,False,False,False
805,38,13,Mammals,Specific,True,"('Dolphins',)",Horses,51,"(('Dolphins',), 'Horses')",True,False,False,False,False,False
806,38,14,Mammals,Specific,True,"('Cows',)",Horses,48,"(('Cows',), 'Horses')",True,False,False,False,False,False
807,38,15,Mammals,Specific,True,"('Seals',)",Horses,49,"(('Seals',), 'Horses')",True,False,False,False,False,False
808,38,16,Mammals,Specific,True,"('Dogs',)",Canines,60,"(('Dogs',), 'Canines')",True,False,False,False,False,False
809,38,17,Mammals,Specific,True,"('Elephants',)",Horses,50,"(('Elephants',), 'Horses')",True,False,False,False,False,False
810,38,18,Mammals,Specific,True,"('Squirrels',)",Horses,47,"(('Squirrels',), 'Horses')",True,False,False,False,False,False
811,38,19,Mammals,Specific,True,"('Gorillas',)",Horses,49,"(('Gorillas',), 'Horses')",True,False,False,False,False,False
812,38,2,Mammals,Specific,True,"('Cows', 'Mice')",Horses,80,"(('Cows', 'Mice'), 'Horses')",False,False,False,False,False,False
813,38,20,Mammals,Specific,True,"('Rhinos',)",Horses,49,"(('Rhinos',), 'Horses')",True,False,False,False,False,False
