,uid,tid,trialId,premises0,conclusion0,premises1,conclusion1,rating
6246,79,tid_experiment1_14,tc24,Hamsters,Cows,Hamsters:Salamanders,Cows,2
6247,79,tid_experiment1_14,tc25,Cars,Carts,Carts,Cars,3
6248,79,tid_experiment1_14,tc26,Mopeds,Motorbikes,Submarines,Motorbikes,0
6249,79,tid_experiment1_14,tc27,Skateboards:Vans:Sleds,Rockets,Skateboards:Vans,Rockets,2
6250,79,tid_experiment1_14,tc28,Doves,All birds,Doves,Storks,2
6251,79,tid_experiment1_14,tc29,Swallows,Doves,Ostriches,Doves,1
6252,79,tid_experiment1_14,tc2,Hamsters:Cats:Beavers,All mammals,Hamsters:Cats,All mammals,1
6253,79,tid_experiment1_14,tc30,Eagles,Penguins,Penguins,Eagles,2
6254,79,tid_experiment1_14,tc31,Beavers,Lions,Lions,Beavers,2
6255,79,tid_experiment1_14,tc32,Lions,Tigers,Lions,Penguins,1
6256,79,tid_experiment1_14,tc33,Boats:Jeeps,All vehicles,Boats:Jeeps,All things,0
6257,79,tid_experiment1_14,tc34,Lions:Cats,All mammals,Lions:Cats:Crocodiles,All mammals,1
6258,79,tid_experiment1_14,tc35,Penguins,All birds,Blackbirds,All birds,4
6259,79,tid_experiment1_14,tc36,Bats,All mammals,Cats,All mammals,4
6260,79,tid_experiment1_14,tc37,Caravans:Carriages,Buses,Caravans:Airplanes,Buses,4
6261,79,tid_experiment1_14,tc38,Chickens:Peacocks,Sparrows,Chickens:Eagles,Sparrows,1
6262,79,tid_experiment1_14,tc39,Deer:Giraffes,All mammals,Deer:Mice,All mammals,4
6263,79,tid_experiment1_14,tc3,Seagulls:Swans,Robins,Seagulls:Swans:Penguins,Robins,5
6264,79,tid_experiment1_14,tc40,Robins:Crows:Falcons,All birds,Robins:Crows,All birds,0
6265,79,tid_experiment1_14,tc41,Jeeps:Tractors,All vehicles,Jeeps:Tractors:Drills,All vehicles,1
6266,79,tid_experiment1_14,tc42,Doves:Spiders,Blackbirds,Doves,Blackbirds,5
6267,79,tid_experiment1_14,tc43,Crows:Turkeys,All birds,Crows:Turkeys:Cockchafers,All birds,1
6268,79,tid_experiment1_14,tc44,Carts:Helicopters,Buses,Carts:Sleds,Buses,3
6269,79,tid_experiment1_14,tc45,Sleds:Trucks,All things,Sleds:Trucks,All vehicles,5
6270,79,tid_experiment1_14,tc46,Deer:Hamsters,All animals,Deer:Hamsters,All mammals,5
6271,79,tid_experiment1_14,tc47,Rockets:Knives,Carts,Rockets,Carts,2
6272,79,tid_experiment1_14,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6273,79,tid_experiment1_14,tc49,Trucks,All vehicles,Trucks,Sleds,0
6274,79,tid_experiment1_14,tc4,Vans:Trucks,All vehicles,Vans:Hovercraft,All vehicles,1
6275,79,tid_experiment1_14,tc50,Sheep:Horses:Rabbits,Rhinos,Sheep:Horses,Rhinos,1
6276,79,tid_experiment1_14,tc51,Sparrows,All birds,Sparrows,Turkeys,4
6277,79,tid_experiment1_14,tc52,Herons:Falcons:Peacocks,All birds,Herons:Falcons,All birds,1
6278,79,tid_experiment1_14,tc53,Sparrows,Swans,Swans,Sparrows,3
6279,79,tid_experiment1_14,tc54,Owls,Eagles,Penguins,Eagles,1
6280,79,tid_experiment1_14,tc55,Crows:Penguins,All birds,Crows:Falcons,All birds,1
6281,79,tid_experiment1_14,tc56,Falcons:Penguins,All birds,Falcons:Vultures,All birds,1
6282,79,tid_experiment1_14,tc57,Bats:Squirrels,All mammals,Bats:Squirrels,All animals,1
6283,79,tid_experiment1_14,tc58,Falcons:Ducks,All birds,Falcons:Ducks:Worms,All birds,1
6284,79,tid_experiment1_14,tc59,Turkeys:Blackbirds,All birds,Turkeys:Blackbirds,All animals,1
6285,79,tid_experiment1_14,tc5,Trains,All vehicles,Trains,Sleds,3
6286,79,tid_experiment1_14,tc60,Deer:Giraffes,All mammals,Deer:Hedgehogs,All mammals,3
6287,79,tid_experiment1_14,tc61,Hamsters:Rhinos,Sheep,Hamsters:Hedgehogs,Sheep,2
6288,79,tid_experiment1_14,tc62,Carriages:Zeppelins:Sleds,All vehicles,Carriages:Zeppelins,All vehicles,1
6289,79,tid_experiment1_14,tc63,Turkeys,All birds,Robins,All birds,4
6290,79,tid_experiment1_14,tc64,Robins,Sparrows,Robins,Gorillas,0
6291,79,tid_experiment1_14,tc65,Roosters,Chickens,Roosters:Moths,Chickens,0
6292,79,tid_experiment1_14,tc66,Rockets,Sleds,Rockets:Anvils,Sleds,4
6293,79,tid_experiment1_14,tc67,Rhinos:Llamas:Bats,Sheep,Rhinos:Llamas,Sheep,0
6294,79,tid_experiment1_14,tc68,Tractors,Cars,Cars,Tractors,4
6295,79,tid_experiment1_14,tc69,Rhinos,Sheep,Sheep,Rhinos,3
6296,79,tid_experiment1_14,tc6,Turkeys:Penguins,Ducks,Turkeys:Ostriches,Ducks,4
6297,79,tid_experiment1_14,tc7,Vans,All vehicles,Zeppelins,All vehicles,0
6298,79,tid_experiment1_14,tc8,Herons:Falcons,Ostriches,Herons:Falcons:Roosters,Ostriches,4
6299,79,tid_experiment1_14,tc9,Beavers,Mice,Beavers:Frogs,Mice,4
6300,105,tid_experiment1_72,tc0,Elephants:Beavers,All animals,Elephants:Beavers,All mammals,0
6301,105,tid_experiment1_72,tc10,Taxis,Zeppelins,Zeppelins,Taxis,2
6302,105,tid_experiment1_72,tc11,Skateboards:Sleds,All vehicles,Skateboards:Zeppelins,All vehicles,3
6303,105,tid_experiment1_72,tc12,Rockets,Cars,Caravans,Cars,5
6304,105,tid_experiment1_72,tc13,Carts:Sleds:Wheelbarrows,All vehicles,Carts:Sleds,All vehicles,2
6305,105,tid_experiment1_72,tc14,Vans:Zeppelins,All things,Vans:Zeppelins,All vehicles,5
6306,105,tid_experiment1_72,tc15,Herons:Sparrows,All animals,Herons:Sparrows,All birds,5
6307,105,tid_experiment1_72,tc16,Hippos,Rhinos,Hippos,Chickens,0
6308,105,tid_experiment1_72,tc17,Carriages:Trams,Carts,Carriages:Trams:Rockets,Carts,0
6309,105,tid_experiment1_72,tc18,Buses,All vehicles,Zeppelins,All vehicles,0
6310,105,tid_experiment1_72,tc19,Hovercraft:Submarines:Crowbars,All vehicles,Hovercraft:Submarines,All vehicles,5
6311,105,tid_experiment1_72,tc1,Horses:Bats,Cats,Horses:Llamas,Cats,2
6312,105,tid_experiment1_72,tc20,Ducks,Magpies,Magpies,Ducks,2
6313,105,tid_experiment1_72,tc21,Robins,Turkeys,Robins,All birds,4
6314,105,tid_experiment1_72,tc22,Eagles:Parrots,All birds,Eagles:Parrots:Ostriches,All birds,5
6315,105,tid_experiment1_72,tc23,Trams,Cars,Trams:Crowbars,Cars,0
6316,105,tid_experiment1_72,tc24,Skateboards:Sleds,All vehicles,Skateboards:Rockets,All vehicles,4
6317,105,tid_experiment1_72,tc25,Donkeys,All mammals,Donkeys,Hamsters,0
6318,105,tid_experiment1_72,tc26,Cows,Dogs,Cats,Dogs,5
6319,105,tid_experiment1_72,tc27,Giraffes:Camels,All mammals,Giraffes:Bats,All mammals,0
6320,105,tid_experiment1_72,tc28,Mopeds:Boats,All vehicles,Mopeds:Boats:Tractors,All vehicles,5
6321,105,tid_experiment1_72,tc29,Rockets,Trucks,Tractors,Trucks,5
6322,105,tid_experiment1_72,tc2,Ostriches,Seagulls,Swallows,Seagulls,2
6323,105,tid_experiment1_72,tc30,Sparrows:Robins,All birds,Sparrows:Parrots,All birds,2
6324,105,tid_experiment1_72,tc31,Owls:Bees,Canaries,Owls,Canaries,2
6325,105,tid_experiment1_72,tc32,Lions,Tigers,Lions,Penguins,0
6326,105,tid_experiment1_72,tc33,Vultures:Ostriches,Seagulls,Vultures:Chickens,Seagulls,2
6327,105,tid_experiment1_72,tc34,Lions,All mammals,Bats,All mammals,0
6328,105,tid_experiment1_72,tc35,Blackbirds,All birds,Blackbirds,Swans,3
6329,105,tid_experiment1_72,tc36,Carts:Motorbikes,Submarines,Carts:Motorbikes:Skateboards,Submarines,3
6330,105,tid_experiment1_72,tc37,Horses,All mammals,Beavers,All mammals,0
6331,105,tid_experiment1_72,tc38,Rhinos,Rabbits,Rabbits,Rhinos,3
6332,105,tid_experiment1_72,tc39,Blackbirds:Eagles,All birds,Blackbirds:Swallows,All birds,3
6333,105,tid_experiment1_72,tc3,Trucks:Skateboards,All things,Trucks:Skateboards,All vehicles,5
6334,105,tid_experiment1_72,tc40,Ostriches,All birds,Doves,All birds,3
6335,105,tid_experiment1_72,tc41,Submarines:Ropes,Sleds,Submarines,Sleds,5
6336,105,tid_experiment1_72,tc42,Giraffes:Elephants:Hedgehogs,All mammals,Giraffes:Elephants,All mammals,0
6337,105,tid_experiment1_72,tc43,Peacocks:Turkeys,All birds,Peacocks:Turkeys,All animals,0
6338,105,tid_experiment1_72,tc44,Cats:Hedgehogs:Pythons,All mammals,Cats:Hedgehogs,All mammals,5
6339,105,tid_experiment1_72,tc45,Lions:Giraffes,Elephants,Lions:Giraffes:Llamas,Elephants,4
6340,105,tid_experiment1_72,tc46,Cars,All vehicles,Cars,Carriages,0
6341,105,tid_experiment1_72,tc47,Ducks,Vultures,Ducks:Ants,Vultures,0
6342,105,tid_experiment1_72,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6343,105,tid_experiment1_72,tc49,Sparrows:Seagulls:Falcons,Blackbirds,Sparrows:Seagulls,Blackbirds,1
6344,105,tid_experiment1_72,tc4,Beavers:Iguanas,Zebras,Beavers,Zebras,0
6345,105,tid_experiment1_72,tc50,Crows:Herons,Blackbirds,Crows:Swans,Blackbirds,2
6346,105,tid_experiment1_72,tc51,Penguins:Parrots:Moths,All birds,Penguins:Parrots,All birds,5
6347,105,tid_experiment1_72,tc52,Sleds:Skateboards,Caravans,Sleds:Submarines,Caravans,2
6348,105,tid_experiment1_72,tc53,Cows:Dogs,Llamas,Cows:Dogs:Bats,Llamas,4
6349,105,tid_experiment1_72,tc54,Robins,Turkeys,Turkeys,Robins,2
6350,105,tid_experiment1_72,tc55,Pigs,All mammals,Pigs,Hedgehogs,2
6351,105,tid_experiment1_72,tc56,Elephants:Hedgehogs,Sheep,Elephants:Giraffes,Sheep,5
6352,105,tid_experiment1_72,tc57,Kangaroos,Sheep,Sheep,Kangaroos,2
6353,105,tid_experiment1_72,tc58,Taxis,Hovercraft,Hovercraft,Taxis,2
6354,105,tid_experiment1_72,tc59,Caravans:Tractors:Carts,All vehicles,Caravans:Tractors,All vehicles,5
6355,105,tid_experiment1_72,tc5,Tigers:Crocodiles,Cats,Tigers,Cats,0
6356,105,tid_experiment1_72,tc60,Trains,All vehicles,Trains,Carts,0
6357,105,tid_experiment1_72,tc61,Kangaroos:Cows,All mammals,Kangaroos:Cows,All animals,3
6358,105,tid_experiment1_72,tc62,Buses,All vehicles,Submarines,All vehicles,2
6359,105,tid_experiment1_72,tc63,Storks:Doves,Eagles,Storks:Doves:Ducks,Eagles,5
6360,105,tid_experiment1_72,tc64,Robins,Sparrows,Robins,Gorillas,0
6361,105,tid_experiment1_72,tc65,Mopeds:Bicycles,Vans,Mopeds:Airplanes,Vans,0
6362,105,tid_experiment1_72,tc66,Dogs:Rhinos,All mammals,Dogs:Rhinos:Beavers,All mammals,5
6363,105,tid_experiment1_72,tc67,Hamsters:Squirrels,All mammals,Hamsters:Camels,All mammals,0
6364,105,tid_experiment1_72,tc68,Ostriches,All birds,Sparrows,All birds,3
6365,105,tid_experiment1_72,tc69,Squirrels,Zebras,Llamas,Zebras,5
6366,105,tid_experiment1_72,tc6,Sparrows:Ducks:Leeches,All birds,Sparrows:Ducks,All birds,5
6367,105,tid_experiment1_72,tc7,Cows:Donkeys:Snakes,All mammals,Cows:Donkeys,All mammals,5
6368,105,tid_experiment1_72,tc8,Swans,Herons,Penguins,Herons,2
6369,105,tid_experiment1_72,tc9,Vultures:Robins:Swans,All birds,Vultures:Robins,All birds,0
6370,4,tid_experiment1_110,tc0,Eagles,Penguins,Penguins,Eagles,3
6371,4,tid_experiment1_110,tc10,Chickens:Peacocks,Sparrows,Chickens:Eagles,Sparrows,4
6372,4,tid_experiment1_110,tc11,Rhinos,Sheep,Sheep,Rhinos,4
6373,4,tid_experiment1_110,tc12,Trains:Trucks,All vehicles,Trains:Skateboards,All vehicles,0
6374,4,tid_experiment1_110,tc13,Bicycles:Skateboards,All vehicles,Bicycles:Skateboards:Saws,All vehicles,0
6375,4,tid_experiment1_110,tc14,Trains,All vehicles,Trains,Sleds,0
6376,4,tid_experiment1_110,tc15,Llamas:Hedgehogs,Dogs,Llamas:Cows,Dogs,2
6377,4,tid_experiment1_110,tc16,Hippos,Rhinos,Hippos,Chickens,1
6378,4,tid_experiment1_110,tc17,Sparrows,All birds,Sparrows,Turkeys,1
6379,4,tid_experiment1_110,tc18,Rockets,Sleds,Rockets:Anvils,Sleds,3
6380,4,tid_experiment1_110,tc19,Trams:Carriages:Hovercraft,All vehicles,Trams:Carriages,All vehicles,0
6381,4,tid_experiment1_110,tc1,Cars,Carts,Carts,Cars,4
6382,4,tid_experiment1_110,tc20,Doves,All birds,Doves,Storks,1
6383,4,tid_experiment1_110,tc21,Robins:Crows:Falcons,All birds,Robins:Crows,All birds,1
6384,4,tid_experiment1_110,tc22,Seagulls:Swans,Robins,Seagulls:Swans:Penguins,Robins,4
6385,4,tid_experiment1_110,tc23,Turkeys,All birds,Robins,All birds,5
6386,4,tid_experiment1_110,tc24,Penguins,All birds,Blackbirds,All birds,3
6387,4,tid_experiment1_110,tc25,Beavers,Lions,Lions,Beavers,2
6388,4,tid_experiment1_110,tc26,Zeppelins,Jeeps,Taxis,Jeeps,4
6389,4,tid_experiment1_110,tc27,Rhinos:Llamas:Bats,Sheep,Rhinos:Llamas,Sheep,5
6390,4,tid_experiment1_110,tc28,Crows:Turkeys,All birds,Crows:Turkeys:Cockchafers,All birds,1
6391,4,tid_experiment1_110,tc29,Giraffes:Hamsters:Beavers,All mammals,Giraffes:Hamsters,All mammals,1
6392,4,tid_experiment1_110,tc2,Sleds:Trucks,All things,Sleds:Trucks,All vehicles,5
6393,4,tid_experiment1_110,tc30,Herons:Falcons:Peacocks,All birds,Herons:Falcons,All birds,0
6394,4,tid_experiment1_110,tc31,Lions,Dogs,Bats,Dogs,2
6395,4,tid_experiment1_110,tc32,Lions,Tigers,Lions,Penguins,1
6396,4,tid_experiment1_110,tc33,Penguins:Doves,All animals,Penguins:Doves,All birds,5
6397,4,tid_experiment1_110,tc34,Roosters,Chickens,Roosters:Moths,Chickens,0
6398,4,tid_experiment1_110,tc35,Herons:Falcons,Ostriches,Herons:Falcons:Roosters,Ostriches,4
6399,4,tid_experiment1_110,tc36,Dogs:Camels:Cobras,All mammals,Dogs:Camels,All mammals,5
6400,4,tid_experiment1_110,tc37,Lions:Cats,All mammals,Lions:Cats:Crocodiles,All mammals,0
6401,4,tid_experiment1_110,tc38,Swallows,Doves,Ostriches,Doves,0
6402,4,tid_experiment1_110,tc39,Squirrels,Rabbits,Camels,Rabbits,0
6403,4,tid_experiment1_110,tc3,Owls,Eagles,Penguins,Eagles,1
6404,4,tid_experiment1_110,tc40,Vans,All vehicles,Zeppelins,All vehicles,1
6405,4,tid_experiment1_110,tc41,Boats:Jeeps,All vehicles,Boats:Jeeps,All things,0
6406,4,tid_experiment1_110,tc42,Hamsters,Cows,Hamsters:Salamanders,Cows,1
6407,4,tid_experiment1_110,tc43,Crows:Penguins,All birds,Crows:Falcons,All birds,5
6408,4,tid_experiment1_110,tc44,Beavers,All mammals,Dogs,All mammals,3
6409,4,tid_experiment1_110,tc45,Bats:Squirrels,All mammals,Bats:Squirrels,All animals,0
6410,4,tid_experiment1_110,tc46,Carriages:Zeppelins:Sleds,All vehicles,Carriages:Zeppelins,All vehicles,1
6411,4,tid_experiment1_110,tc47,Mopeds,Motorbikes,Submarines,Motorbikes,1
6412,4,tid_experiment1_110,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6413,4,tid_experiment1_110,tc49,Jeeps:Tractors,All vehicles,Jeeps:Tractors:Drills,All vehicles,0
6414,4,tid_experiment1_110,tc4,Hamsters:Rhinos,Sheep,Hamsters:Hedgehogs,Sheep,5
6415,4,tid_experiment1_110,tc50,Turkeys:Blackbirds,All birds,Turkeys:Blackbirds,All animals,0
6416,4,tid_experiment1_110,tc51,Caravans:Carriages,Buses,Caravans:Airplanes,Buses,1
6417,4,tid_experiment1_110,tc52,Turkeys:Penguins,Ducks,Turkeys:Ostriches,Ducks,3
6418,4,tid_experiment1_110,tc53,Bats,All mammals,Cats,All mammals,4
6419,4,tid_experiment1_110,tc54,Sparrows,Swans,Swans,Sparrows,3
6420,4,tid_experiment1_110,tc55,Carts:Helicopters,Buses,Carts:Sleds,Buses,4
6421,4,tid_experiment1_110,tc56,Doves:Spiders,Blackbirds,Doves,Blackbirds,4
6422,4,tid_experiment1_110,tc57,Sheep,Squirrels,Sheep,All mammals,3
6423,4,tid_experiment1_110,tc58,Sheep,All mammals,Sheep,Hamsters,0
6424,4,tid_experiment1_110,tc59,Hamsters:Cats:Beavers,All mammals,Hamsters:Cats,All mammals,1
6425,4,tid_experiment1_110,tc5,Skateboards:Vans:Sleds,Rockets,Skateboards:Vans,Rockets,4
6426,4,tid_experiment1_110,tc60,Sheep:Horses:Rabbits,Rhinos,Sheep:Horses,Rhinos,2
6427,4,tid_experiment1_110,tc61,Deer:Giraffes,All mammals,Deer:Hedgehogs,All mammals,2
6428,4,tid_experiment1_110,tc62,Vans:Trucks,All vehicles,Vans:Hovercraft,All vehicles,3
6429,4,tid_experiment1_110,tc63,Trucks,All vehicles,Trucks,Sleds,0
6430,4,tid_experiment1_110,tc64,Robins,Sparrows,Robins,Gorillas,0
6431,4,tid_experiment1_110,tc65,Falcons:Penguins,All birds,Falcons:Vultures,All birds,4
6432,4,tid_experiment1_110,tc66,Deer:Hamsters,All animals,Deer:Hamsters,All mammals,5
6433,4,tid_experiment1_110,tc67,Deer:Giraffes,All mammals,Deer:Mice,All mammals,3
6434,4,tid_experiment1_110,tc68,Beavers,Mice,Beavers:Frogs,Mice,1
6435,4,tid_experiment1_110,tc69,Rockets:Knives,Carts,Rockets,Carts,4
6436,4,tid_experiment1_110,tc6,Tractors,Cars,Cars,Tractors,0
6437,4,tid_experiment1_110,tc7,Skateboards,All vehicles,Trains,All vehicles,5
6438,4,tid_experiment1_110,tc8,Helicopters:Tractors,Sleds,Helicopters:Tractors:Rockets,Sleds,3
6439,4,tid_experiment1_110,tc9,Falcons:Ducks,All birds,Falcons:Ducks:Worms,All birds,0
6440,18,tid_experiment1_31,tc0,Hovercraft,Boats,Helicopters,Boats,2
6441,18,tid_experiment1_31,tc10,Carts:Zeppelins,Caravans,Carts:Sleds,Caravans,4
6442,18,tid_experiment1_31,tc11,Eagles:Chickens:Ostriches,All birds,Eagles:Chickens,All birds,0
6443,18,tid_experiment1_31,tc12,Owls:Swans,All birds,Owls:Swans,All animals,1
6444,18,tid_experiment1_31,tc13,Falcons:Swans,All birds,Falcons:Vultures,All birds,2
6445,18,tid_experiment1_31,tc14,Giraffes,Elephants,Bats,Elephants,2
6446,18,tid_experiment1_31,tc15,Lions,Dogs,Rhinos,Dogs,2
6447,18,tid_experiment1_31,tc16,Hippos,Rhinos,Hippos,Chickens,0
6448,18,tid_experiment1_31,tc17,Roosters,Crows,Crows,Roosters,2
6449,18,tid_experiment1_31,tc18,Hovercraft:Mopeds:Crowbars,All vehicles,Hovercraft:Mopeds,All vehicles,5
6450,18,tid_experiment1_31,tc19,Boats,Jeeps,Boats:Shovels,Jeeps,0
6451,18,tid_experiment1_31,tc1,Sleds,All vehicles,Vans,All vehicles,5
6452,18,tid_experiment1_31,tc20,Mice:Kangaroos,All mammals,Mice:Kangaroos,All animals,0
6453,18,tid_experiment1_31,tc21,Jeeps:Taxis,All vehicles,Jeeps:Taxis:Planes,All vehicles,1
6454,18,tid_experiment1_31,tc22,Zeppelins:Wheelbarrows,Trains,Zeppelins,Trains,4
6455,18,tid_experiment1_31,tc23,Magpies:Swans,All birds,Magpies:Swallows,All birds,4
6456,18,tid_experiment1_31,tc24,Cars,Sleds,Sleds,Cars,2
6457,18,tid_experiment1_31,tc25,Storks,Crows,Crows,Storks,2
6458,18,tid_experiment1_31,tc26,Swans:Sparrows,All birds,Swans:Sparrows:Butterflies,All birds,0
6459,18,tid_experiment1_31,tc27,Caravans:Bicycles,Trucks,Caravans:Bicycles:Skateboards,Trucks,2
6460,18,tid_experiment1_31,tc28,Trains:Bicycles:Trucks,All vehicles,Trains:Bicycles,All vehicles,1
6461,18,tid_experiment1_31,tc29,Boats:Motorbikes:Skateboards,All vehicles,Boats:Motorbikes,All vehicles,4
6462,18,tid_experiment1_31,tc2,Trains:Jeeps,All vehicles,Trains:Jeeps,All things,0
6463,18,tid_experiment1_31,tc30,Magpies,All birds,Magpies,Turkeys,0
6464,18,tid_experiment1_31,tc31,Lions,All mammals,Hedgehogs,All mammals,2
6465,18,tid_experiment1_31,tc32,Lions,Tigers,Lions,Penguins,0
6466,18,tid_experiment1_31,tc33,Roosters,Storks,Swans,Storks,1
6467,18,tid_experiment1_31,tc34,Caravans:Carts,All vehicles,Caravans:Skateboards,All vehicles,4
6468,18,tid_experiment1_31,tc35,Lions:Hedgehogs,All mammals,Lions:Hedgehogs,All animals,1
6469,18,tid_experiment1_31,tc36,Mice:Squirrels:Beavers,All mammals,Mice:Squirrels,All mammals,1
6470,18,tid_experiment1_31,tc37,Llamas:Squirrels,Rhinos,Llamas:Squirrels:Bats,Rhinos,4
6471,18,tid_experiment1_31,tc38,Sleds,All vehicles,Buses,All vehicles,5
6472,18,tid_experiment1_31,tc39,Ducks:Eagles,Swallows,Ducks:Chickens,Swallows,2
6473,18,tid_experiment1_31,tc3,Deer:Bats,Cats,Deer:Cows,Cats,2
6474,18,tid_experiment1_31,tc40,Llamas:Donkeys:Squirrels,All mammals,Llamas:Donkeys,All mammals,0
6475,18,tid_experiment1_31,tc41,Mice:Hedgehogs,All mammals,Mice:Llamas,All mammals,5
6476,18,tid_experiment1_31,tc42,Chickens,Eagles,Vultures,Eagles,3
6477,18,tid_experiment1_31,tc43,Doves:Crows,All birds,Doves:Crows,All animals,0
6478,18,tid_experiment1_31,tc44,Vans:Carts,All vehicles,Vans:Rockets,All vehicles,2
6479,18,tid_experiment1_31,tc45,Eagles:Turkeys,All birds,Eagles:Turkeys:Leeches,All birds,0
6480,18,tid_experiment1_31,tc46,Donkeys:Llamas,All mammals,Donkeys:Bats,All mammals,4
6481,18,tid_experiment1_31,tc47,Swans,Owls,Swans:Cockchafers,Owls,0
6482,18,tid_experiment1_31,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
6483,18,tid_experiment1_31,tc49,Blackbirds:Herons:Roosters,All birds,Blackbirds:Herons,All birds,0
6484,18,tid_experiment1_31,tc4,Squirrels,All mammals,Lions,All mammals,3
6485,18,tid_experiment1_31,tc50,Squirrels,Tigers,Tigers,Squirrels,2
6486,18,tid_experiment1_31,tc51,Rhinos,Deer,Rhinos:Lizards,Deer,4
6487,18,tid_experiment1_31,tc52,Turkeys:Ostriches,Seagulls,Turkeys:Penguins,Seagulls,2
6488,18,tid_experiment1_31,tc53,Dogs,Kangaroos,Dogs,All mammals,4
6489,18,tid_experiment1_31,tc54,Squirrels:Elephants:Turtles,All mammals,Squirrels:Elephants,All mammals,5
6490,18,tid_experiment1_31,tc55,Swallows,Storks,Swallows,All birds,2
6491,18,tid_experiment1_31,tc56,Crows,All birds,Ostriches,All birds,2
6492,18,tid_experiment1_31,tc57,Penguins,Swallows,Penguins:Leeches,Swallows,1
6493,18,tid_experiment1_31,tc58,Horses,Kangaroos,Kangaroos,Horses,2
6494,18,tid_experiment1_31,tc59,Hedgehogs:Mice,Pigs,Hedgehogs:Elephants,Pigs,3
6495,18,tid_experiment1_31,tc5,Sparrows,All birds,Penguins,All birds,2
6496,18,tid_experiment1_31,tc60,Falcons:Owls:Roosters,Ostriches,Falcons:Owls,Ostriches,2
6497,18,tid_experiment1_31,tc61,Submarines:Trams,All things,Submarines:Trams,All vehicles,5
6498,18,tid_experiment1_31,tc62,Rhinos:Hedgehogs,All mammals,Rhinos:Hedgehogs:Chameleons,All mammals,0
6499,18,tid_experiment1_31,tc63,Trains,Carriages,Trains,All vehicles,2
6500,18,tid_experiment1_31,tc64,Robins,Sparrows,Robins,Gorillas,0
6501,18,tid_experiment1_31,tc65,Boats:Skateboards,Cars,Boats:Hovercraft,Cars,5
6502,18,tid_experiment1_31,tc66,Trains:Buses:Zeppelins,Trams,Trains:Buses,Trams,5
6503,18,tid_experiment1_31,tc67,Squirrels,Pigs,Squirrels:Toads,Pigs,1
6504,18,tid_experiment1_31,tc68,Horses,All mammals,Horses,Kangaroos,1
6505,18,tid_experiment1_31,tc69,Jeeps,All vehicles,Jeeps,Carriages,2
6506,18,tid_experiment1_31,tc6,Donkeys:Cats:Rabbits,Tigers,Donkeys:Cats,Tigers,4
6507,18,tid_experiment1_31,tc7,Hovercraft,Carts,Sleds,Carts,3
6508,18,tid_experiment1_31,tc8,Magpies:Blackbirds,Chickens,Magpies:Blackbirds:Herons,Chickens,4
6509,18,tid_experiment1_31,tc9,Mopeds,Skateboards,Skateboards,Mopeds,3
6510,94,tid_experiment1_32,tc0,Trucks:Rockets,All vehicles,Trucks:Tractors,All vehicles,5
6511,94,tid_experiment1_32,tc10,Elephants:Bats:Alligators,All mammals,Elephants:Bats,All mammals,5
6512,94,tid_experiment1_32,tc11,Trucks:Helicopters,All things,Trucks:Helicopters,All vehicles,5
6513,94,tid_experiment1_32,tc12,Herons,Seagulls,Herons:Lice,Seagulls,0
6514,94,tid_experiment1_32,tc13,Llamas:Bats,Rabbits,Llamas:Zebras,Rabbits,5
6515,94,tid_experiment1_32,tc14,Carriages:Carts,All vehicles,Carriages:Carts:Submarines,All vehicles,4
6516,94,tid_experiment1_32,tc15,Sleds:Spanners,Zeppelins,Sleds,Zeppelins,1
6517,94,tid_experiment1_32,tc16,Hippos,Rhinos,Hippos,Chickens,0
6518,94,tid_experiment1_32,tc17,Motorbikes,Hovercraft,Hovercraft,Motorbikes,1
6519,94,tid_experiment1_32,tc18,Storks:Robins:Ants,All birds,Storks:Robins,All birds,5
6520,94,tid_experiment1_32,tc19,Vans,Cars,Rockets,Cars,0
6521,94,tid_experiment1_32,tc1,Cats:Donkeys:Squirrels,All mammals,Cats:Donkeys,All mammals,1
6522,94,tid_experiment1_32,tc20,Tractors,Jeeps,Jeeps,Tractors,3
6523,94,tid_experiment1_32,tc21,Roosters:Storks,Crows,Roosters:Peacocks,Crows,1
6524,94,tid_experiment1_32,tc22,Ducks,Eagles,Eagles,Ducks,1
6525,94,tid_experiment1_32,tc23,Tigers,Mice,Mice,Tigers,4
6526,94,tid_experiment1_32,tc24,Owls:Herons:Roosters,Magpies,Owls:Herons,Magpies,1
6527,94,tid_experiment1_32,tc25,Roosters,Crows,Roosters:Moths,Crows,1
6528,94,tid_experiment1_32,tc26,Crows,All birds,Crows,Vultures,4
6529,94,tid_experiment1_32,tc27,Bicycles,Rockets,Bicycles,All vehicles,4
6530,94,tid_experiment1_32,tc28,Helicopters:Carts,All vehicles,Helicopters:Zeppelins,All vehicles,1
6531,94,tid_experiment1_32,tc29,Crows:Swallows,All birds,Crows:Swallows,All animals,0
6532,94,tid_experiment1_32,tc2,Camels:Tigers:Beavers,All mammals,Camels:Tigers,All mammals,1
6533,94,tid_experiment1_32,tc30,Zeppelins:Tractors,All vehicles,Zeppelins:Tractors:Levels,All vehicles,0
6534,94,tid_experiment1_32,tc31,Rockets,All vehicles,Buses,All vehicles,5
