,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
6325,105,tid_experiment1_72,tc25,"['Donkeys', 'All mammals', 'Donkeys', 'Hamsters']",Inclusion Fallacy,General,Mammals,['Donkeys'],All mammals,['Donkeys'],Hamsters,0,FALSE,FALSE,FALSE,FALSE
6326,105,tid_experiment1_72,tc26,"['Cats', 'Dogs', 'Cows', 'Dogs']",Similarity,Specific,Mammals,['Cows'],Dogs,['Cats'],Dogs,5,TRUE,FALSE,FALSE,FALSE
6327,105,tid_experiment1_72,tc27,"['Giraffes', 'Bats', 'All mammals', 'Giraffes', 'Camels', 'All mammals']",Diversity (General),General,Mammals,"['Giraffes', 'Camels']",All mammals,"['Giraffes', 'Bats']",All mammals,0,TRUE,FALSE,FALSE,FALSE
6328,105,tid_experiment1_72,tc28,"['Mopeds', 'Boats', 'Tractors', 'All vehicles', 'Mopeds', 'Boats', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Mopeds', 'Boats']",All vehicles,"['Mopeds', 'Boats', 'Tractors']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
6329,105,tid_experiment1_72,tc29,"['Tractors', 'Trucks', 'Rockets', 'Trucks']",Similarity,Specific,Vehicles,['Rockets'],Trucks,['Tractors'],Trucks,5,TRUE,FALSE,FALSE,FALSE
6330,105,tid_experiment1_72,tc30,"['Sparrows', 'Parrots', 'All birds', 'Sparrows', 'Robins', 'All birds']",Diversity (General),General,Birds,"['Sparrows', 'Robins']",All birds,"['Sparrows', 'Parrots']",All birds,2,TRUE,FALSE,FALSE,FALSE
6331,105,tid_experiment1_72,tc31,"['Owls', 'Canaries', 'Owls', 'Bees', 'Canaries']",Nonmonotonicity (Specific),Mixed,Birds,"['Owls', 'Bees']",Canaries,['Owls'],Canaries,2,TRUE,FALSE,FALSE,FALSE
6332,105,tid_experiment1_72,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,FALSE,TRUE,FALSE,FALSE
6333,105,tid_experiment1_72,tc33,"['Vultures', 'Chickens', 'Seagulls', 'Vultures', 'Ostriches', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Vultures', 'Ostriches']",Seagulls,"['Vultures', 'Chickens']",Seagulls,2,TRUE,FALSE,FALSE,FALSE
6334,105,tid_experiment1_72,tc34,"['Lions', 'All mammals', 'Bats', 'All mammals']",Typicality,General,Mammals,['Lions'],All mammals,['Bats'],All mammals,0,FALSE,FALSE,FALSE,FALSE
6335,105,tid_experiment1_72,tc35,"['Blackbirds', 'All birds', 'Blackbirds', 'Swans']",Inclusion Fallacy,General,Birds,['Blackbirds'],All birds,['Blackbirds'],Swans,3,FALSE,FALSE,FALSE,FALSE
6336,105,tid_experiment1_72,tc36,"['Carts', 'Motorbikes', 'Skateboards', 'Submarines', 'Carts', 'Motorbikes', 'Submarines']",Monotonicity (Specific),Specific,Vehicles,"['Carts', 'Motorbikes']",Submarines,"['Carts', 'Motorbikes', 'Skateboards']",Submarines,3,TRUE,FALSE,FALSE,FALSE
6337,105,tid_experiment1_72,tc37,"['Horses', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Horses'],All mammals,['Beavers'],All mammals,0,FALSE,FALSE,FALSE,FALSE
6338,105,tid_experiment1_72,tc38,"['Rabbits', 'Rhinos', 'Rhinos', 'Rabbits']",Asymmetry,Specific,Mammals,['Rhinos'],Rabbits,['Rabbits'],Rhinos,3,TRUE,FALSE,FALSE,FALSE
6339,105,tid_experiment1_72,tc39,"['Blackbirds', 'Eagles', 'All birds', 'Blackbirds', 'Swallows', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Eagles']",All birds,"['Blackbirds', 'Swallows']",All birds,3,FALSE,FALSE,FALSE,FALSE
6340,105,tid_experiment1_72,tc40,"['Doves', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Doves'],All birds,3,TRUE,FALSE,FALSE,FALSE
6341,105,tid_experiment1_72,tc41,"['Submarines', 'Sleds', 'Submarines', 'Ropes', 'Sleds']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Submarines', 'Ropes']",Sleds,['Submarines'],Sleds,5,TRUE,FALSE,FALSE,FALSE
6342,105,tid_experiment1_72,tc42,"['Giraffes', 'Elephants', 'Hedgehogs', 'All mammals', 'Giraffes', 'Elephants', 'All mammals']",Monotonicity (General),General,Mammals,"['Giraffes', 'Elephants', 'Hedgehogs']",All mammals,"['Giraffes', 'Elephants']",All mammals,0,FALSE,FALSE,FALSE,FALSE
6343,105,tid_experiment1_72,tc43,"['Peacocks', 'Turkeys', 'All birds', 'Peacocks', 'Turkeys', 'All animals']",Specificity,General,Birds,"['Peacocks', 'Turkeys']",All birds,"['Peacocks', 'Turkeys']",All animals,0,FALSE,FALSE,FALSE,FALSE
6344,105,tid_experiment1_72,tc44,"['Cats', 'Hedgehogs', 'All mammals', 'Cats', 'Hedgehogs', 'Pythons', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Cats', 'Hedgehogs', 'Pythons']",All mammals,"['Cats', 'Hedgehogs']",All mammals,5,TRUE,FALSE,FALSE,FALSE
6345,105,tid_experiment1_72,tc45,"['Lions', 'Giraffes', 'Llamas', 'Elephants', 'Lions', 'Giraffes', 'Elephants']",Monotonicity (Specific),Specific,Mammals,"['Lions', 'Giraffes']",Elephants,"['Lions', 'Giraffes', 'Llamas']",Elephants,4,TRUE,FALSE,FALSE,FALSE
6346,105,tid_experiment1_72,tc46,"['Cars', 'All vehicles', 'Cars', 'Carriages']",Inclusion Fallacy,General,Vehicles,['Cars'],All vehicles,['Cars'],Carriages,0,FALSE,FALSE,FALSE,FALSE
6347,105,tid_experiment1_72,tc47,"['Ducks', 'Vultures', 'Ducks', 'Ants', 'Vultures']",Nonmonotonicity (Specific),Mixed,Birds,['Ducks'],Vultures,"['Ducks', 'Ants']",Vultures,0,FALSE,FALSE,FALSE,FALSE
6348,105,tid_experiment1_72,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,FALSE,TRUE,FALSE,FALSE
6349,105,tid_experiment1_72,tc49,"['Sparrows', 'Seagulls', 'Falcons', 'Blackbirds', 'Sparrows', 'Seagulls', 'Blackbirds']",Monotonicity (Specific),Specific,Birds,"['Sparrows', 'Seagulls', 'Falcons']",Blackbirds,"['Sparrows', 'Seagulls']",Blackbirds,1,FALSE,FALSE,FALSE,FALSE
6350,105,tid_experiment1_72,tc50,"['Crows', 'Swans', 'Blackbirds', 'Crows', 'Herons', 'Blackbirds']",Diversity (Specific),Specific,Birds,"['Crows', 'Herons']",Blackbirds,"['Crows', 'Swans']",Blackbirds,2,TRUE,FALSE,FALSE,FALSE
6351,105,tid_experiment1_72,tc51,"['Penguins', 'Parrots', 'All birds', 'Penguins', 'Parrots', 'Moths', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Penguins', 'Parrots', 'Moths']",All birds,"['Penguins', 'Parrots']",All birds,5,TRUE,FALSE,FALSE,FALSE
6352,105,tid_experiment1_72,tc52,"['Sleds', 'Submarines', 'Caravans', 'Sleds', 'Skateboards', 'Caravans']",Diversity (Specific),Specific,Vehicles,"['Sleds', 'Skateboards']",Caravans,"['Sleds', 'Submarines']",Caravans,2,TRUE,FALSE,FALSE,FALSE
6353,105,tid_experiment1_72,tc53,"['Cows', 'Dogs', 'Bats', 'Llamas', 'Cows', 'Dogs', 'Llamas']",Monotonicity (Specific),Specific,Mammals,"['Cows', 'Dogs']",Llamas,"['Cows', 'Dogs', 'Bats']",Llamas,4,TRUE,FALSE,FALSE,FALSE
6354,105,tid_experiment1_72,tc54,"['Robins', 'Turkeys', 'Turkeys', 'Robins']",Asymmetry,Specific,Birds,['Robins'],Turkeys,['Turkeys'],Robins,2,FALSE,FALSE,FALSE,FALSE
6355,105,tid_experiment1_72,tc55,"['Pigs', 'All mammals', 'Pigs', 'Hedgehogs']",Inclusion Fallacy,General,Mammals,['Pigs'],All mammals,['Pigs'],Hedgehogs,2,FALSE,FALSE,FALSE,FALSE
6356,105,tid_experiment1_72,tc56,"['Elephants', 'Hedgehogs', 'Sheep', 'Elephants', 'Giraffes', 'Sheep']",Diversity (Specific),Specific,Mammals,"['Elephants', 'Hedgehogs']",Sheep,"['Elephants', 'Giraffes']",Sheep,5,FALSE,FALSE,FALSE,FALSE
6357,105,tid_experiment1_72,tc57,"['Sheep', 'Kangaroos', 'Kangaroos', 'Sheep']",Asymmetry,Specific,Mammals,['Kangaroos'],Sheep,['Sheep'],Kangaroos,2,TRUE,FALSE,FALSE,FALSE
6358,105,tid_experiment1_72,tc58,"['Taxis', 'Hovercraft', 'Hovercraft', 'Taxis']",Asymmetry,Specific,Vehicles,['Taxis'],Hovercraft,['Hovercraft'],Taxis,2,FALSE,FALSE,FALSE,FALSE
6359,105,tid_experiment1_72,tc59,"['Caravans', 'Tractors', 'Carts', 'All vehicles', 'Caravans', 'Tractors', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Caravans', 'Tractors', 'Carts']",All vehicles,"['Caravans', 'Tractors']",All vehicles,5,FALSE,FALSE,FALSE,FALSE
6360,105,tid_experiment1_72,tc60,"['Trains', 'All vehicles', 'Trains', 'Carts']",Inclusion Fallacy,General,Vehicles,['Trains'],All vehicles,['Trains'],Carts,0,FALSE,FALSE,FALSE,FALSE
6361,105,tid_experiment1_72,tc61,"['Kangaroos', 'Cows', 'All mammals', 'Kangaroos', 'Cows', 'All animals']",Specificity,General,Mammals,"['Kangaroos', 'Cows']",All mammals,"['Kangaroos', 'Cows']",All animals,3,FALSE,FALSE,FALSE,FALSE
6362,105,tid_experiment1_72,tc62,"['Buses', 'All vehicles', 'Submarines', 'All vehicles']",Typicality,General,Vehicles,['Buses'],All vehicles,['Submarines'],All vehicles,2,FALSE,FALSE,FALSE,FALSE
6363,105,tid_experiment1_72,tc63,"['Storks', 'Doves', 'Ducks', 'Eagles', 'Storks', 'Doves', 'Eagles']",Monotonicity (Specific),Specific,Birds,"['Storks', 'Doves']",Eagles,"['Storks', 'Doves', 'Ducks']",Eagles,5,TRUE,FALSE,FALSE,FALSE
6364,105,tid_experiment1_72,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,0,FALSE,TRUE,FALSE,FALSE
6365,105,tid_experiment1_72,tc65,"['Mopeds', 'Airplanes', 'Vans', 'Mopeds', 'Bicycles', 'Vans']",Diversity (Specific),Specific,Vehicles,"['Mopeds', 'Bicycles']",Vans,"['Mopeds', 'Airplanes']",Vans,0,TRUE,FALSE,FALSE,FALSE
6366,105,tid_experiment1_72,tc66,"['Dogs', 'Rhinos', 'Beavers', 'All mammals', 'Dogs', 'Rhinos', 'All mammals']",Monotonicity (General),General,Mammals,"['Dogs', 'Rhinos']",All mammals,"['Dogs', 'Rhinos', 'Beavers']",All mammals,5,TRUE,FALSE,FALSE,FALSE
6367,105,tid_experiment1_72,tc67,"['Hamsters', 'Camels', 'All mammals', 'Hamsters', 'Squirrels', 'All mammals']",Diversity (General),General,Mammals,"['Hamsters', 'Squirrels']",All mammals,"['Hamsters', 'Camels']",All mammals,0,TRUE,FALSE,FALSE,FALSE
6368,105,tid_experiment1_72,tc68,"['Sparrows', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Sparrows'],All birds,3,TRUE,FALSE,FALSE,FALSE
6369,105,tid_experiment1_72,tc69,"['Llamas', 'Zebras', 'Squirrels', 'Zebras']",Similarity,Specific,Mammals,['Squirrels'],Zebras,['Llamas'],Zebras,5,TRUE,FALSE,FALSE,FALSE
6370,92,tid_experiment1_73,tc0,"['Pigs', 'Bats', 'Cats', 'Pigs', 'Cows', 'Cats']",Diversity (Specific),Specific,Mammals,"['Pigs', 'Bats']",Cats,"['Pigs', 'Cows']",Cats,3,FALSE,FALSE,FALSE,FALSE
6371,92,tid_experiment1_73,tc1,"['Blackbirds', 'Storks', 'All birds', 'Blackbirds', 'Magpies', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Storks']",All birds,"['Blackbirds', 'Magpies']",All birds,3,FALSE,FALSE,FALSE,FALSE
6372,92,tid_experiment1_73,tc2,"['Cats', 'Elephants', 'All mammals', 'Cats', 'Tigers', 'All mammals']",Diversity (General),General,Mammals,"['Cats', 'Tigers']",All mammals,"['Cats', 'Elephants']",All mammals,3,TRUE,FALSE,FALSE,FALSE
6373,92,tid_experiment1_73,tc3,"['Seagulls', 'All birds', 'Seagulls', 'Ostriches']",Inclusion Fallacy,General,Birds,['Seagulls'],All birds,['Seagulls'],Ostriches,1,FALSE,FALSE,FALSE,FALSE
6374,92,tid_experiment1_73,tc4,"['Hovercraft', 'Cars', 'All vehicles', 'Hovercraft', 'Cars', 'All things']",Specificity,General,Vehicles,"['Hovercraft', 'Cars']",All things,"['Hovercraft', 'Cars']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
6375,92,tid_experiment1_73,tc5,"['Vultures', 'Falcons', 'Swans', 'Falcons']",Similarity,Specific,Birds,['Swans'],Falcons,['Vultures'],Falcons,3,TRUE,FALSE,FALSE,FALSE
6376,92,tid_experiment1_73,tc6,"['Caravans', 'Rockets', 'All vehicles', 'Caravans', 'Rockets', 'Wheelbarrows', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Caravans', 'Rockets', 'Wheelbarrows']",All vehicles,"['Caravans', 'Rockets']",All vehicles,1,TRUE,FALSE,FALSE,FALSE
6377,92,tid_experiment1_73,tc7,"['Airplanes', 'Rockets', 'All vehicles', 'Airplanes', 'Rockets', 'All things']",Specificity,General,Vehicles,"['Airplanes', 'Rockets']",All things,"['Airplanes', 'Rockets']",All vehicles,2,TRUE,FALSE,FALSE,FALSE
6378,92,tid_experiment1_73,tc8,"['Tractors', 'Caravans', 'Zeppelins', 'Motorbikes', 'Tractors', 'Caravans', 'Motorbikes']",Monotonicity (Specific),Specific,Vehicles,"['Tractors', 'Caravans', 'Zeppelins']",Motorbikes,"['Tractors', 'Caravans']",Motorbikes,3,FALSE,FALSE,FALSE,FALSE
6379,92,tid_experiment1_73,tc9,"['Horses', 'All mammals', 'Squirrels', 'All mammals']",Typicality,General,Mammals,['Squirrels'],All mammals,['Horses'],All mammals,2,TRUE,FALSE,FALSE,FALSE
6380,92,tid_experiment1_73,tc10,"['Sparrows', 'Penguins', 'Penguins', 'Sparrows']",Asymmetry,Specific,Birds,['Sparrows'],Penguins,['Penguins'],Sparrows,3,FALSE,FALSE,FALSE,FALSE
6381,92,tid_experiment1_73,tc11,"['Trucks', 'Skateboards', 'All vehicles', 'Trucks', 'Tractors', 'All vehicles']",Diversity (General),General,Vehicles,"['Trucks', 'Skateboards']",All vehicles,"['Trucks', 'Tractors']",All vehicles,4,FALSE,FALSE,FALSE,FALSE
6382,92,tid_experiment1_73,tc12,"['Tigers', 'Bats', 'All mammals', 'Tigers', 'Bats', 'Cobras', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Tigers', 'Bats', 'Cobras']",All mammals,"['Tigers', 'Bats']",All mammals,5,TRUE,FALSE,FALSE,FALSE
6383,92,tid_experiment1_73,tc13,"['Kangaroos', 'Zebras', 'All mammals', 'Kangaroos', 'Zebras', 'All animals']",Specificity,General,Mammals,"['Kangaroos', 'Zebras']",All mammals,"['Kangaroos', 'Zebras']",All animals,5,FALSE,FALSE,FALSE,FALSE
6384,92,tid_experiment1_73,tc14,"['Peacocks', 'Penguins', 'All birds', 'Peacocks', 'Turkeys', 'All birds']",Diversity (General),General,Birds,"['Peacocks', 'Turkeys']",All birds,"['Peacocks', 'Penguins']",All birds,2,TRUE,FALSE,FALSE,FALSE
6385,92,tid_experiment1_73,tc15,"['Cats', 'Hamsters', 'Hamsters', 'Cats']",Asymmetry,Specific,Mammals,['Hamsters'],Cats,['Cats'],Hamsters,3,TRUE,FALSE,FALSE,FALSE
6386,92,tid_experiment1_73,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,FALSE,TRUE,FALSE,FALSE
6387,92,tid_experiment1_73,tc17,"['Carts', 'Tractors', 'Zeppelins', 'All vehicles', 'Carts', 'Tractors', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Tractors', 'Zeppelins']",All vehicles,"['Carts', 'Tractors']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
6388,92,tid_experiment1_73,tc18,"['Lions', 'All mammals', 'Lions', 'Camels']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Camels,0,FALSE,FALSE,FALSE,FALSE
6389,92,tid_experiment1_73,tc19,"['Llamas', 'Deer', 'Mice', 'Deer']",Similarity,Specific,Mammals,['Mice'],Deer,['Llamas'],Deer,5,TRUE,FALSE,FALSE,FALSE
6390,92,tid_experiment1_73,tc20,"['Owls', 'Swans', 'Robins', 'Owls', 'Eagles', 'Robins']",Diversity (Specific),Specific,Birds,"['Owls', 'Swans']",Robins,"['Owls', 'Eagles']",Robins,3,FALSE,FALSE,FALSE,FALSE
6391,92,tid_experiment1_73,tc21,"['Llamas', 'Hedgehogs', 'Pigs', 'Llamas', 'Zebras', 'Pigs']",Diversity (Specific),Specific,Mammals,"['Llamas', 'Hedgehogs']",Pigs,"['Llamas', 'Zebras']",Pigs,1,FALSE,FALSE,FALSE,FALSE
6392,92,tid_experiment1_73,tc22,"['Doves', 'Swallows', 'Ostriches', 'All birds', 'Doves', 'Swallows', 'All birds']",Monotonicity (General),General,Birds,"['Doves', 'Swallows']",All birds,"['Doves', 'Swallows', 'Ostriches']",All birds,5,TRUE,FALSE,FALSE,FALSE
6393,92,tid_experiment1_73,tc23,"['Rabbits', 'Kangaroos', 'Kangaroos', 'Rabbits']",Asymmetry,Specific,Mammals,['Kangaroos'],Rabbits,['Rabbits'],Kangaroos,2,TRUE,FALSE,FALSE,FALSE
6394,92,tid_experiment1_73,tc24,"['Kangaroos', 'Elephants', 'Hedgehogs', 'Rhinos', 'Kangaroos', 'Elephants', 'Rhinos']",Monotonicity (Specific),Specific,Mammals,"['Kangaroos', 'Elephants']",Rhinos,"['Kangaroos', 'Elephants', 'Hedgehogs']",Rhinos,4,TRUE,FALSE,FALSE,FALSE
6395,92,tid_experiment1_73,tc25,"['Airplanes', 'Bicycles', 'Jeeps', 'Airplanes', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Airplanes', 'Bicycles']",Jeeps,"['Airplanes', 'Zeppelins']",Jeeps,2,FALSE,FALSE,FALSE,FALSE
6396,92,tid_experiment1_73,tc26,"['Seagulls', 'Owls', 'Penguins', 'Turkeys', 'Seagulls', 'Owls', 'Turkeys']",Monotonicity (Specific),Specific,Birds,"['Seagulls', 'Owls', 'Penguins']",Turkeys,"['Seagulls', 'Owls']",Turkeys,3,FALSE,FALSE,FALSE,FALSE
6397,92,tid_experiment1_73,tc27,"['Taxis', 'All vehicles', 'Taxis', 'Zeppelins']",Inclusion Fallacy,General,Vehicles,['Taxis'],All vehicles,['Taxis'],Zeppelins,0,FALSE,FALSE,FALSE,FALSE
6398,92,tid_experiment1_73,tc28,"['Vans', 'Jeeps', 'Skateboards', 'All vehicles', 'Vans', 'Jeeps', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Vans', 'Jeeps', 'Skateboards']",All vehicles,"['Vans', 'Jeeps']",All vehicles,2,FALSE,FALSE,FALSE,FALSE
6399,92,tid_experiment1_73,tc29,"['Blackbirds', 'All birds', 'Turkeys', 'All birds']",Typicality,General,Birds,['Blackbirds'],All birds,['Turkeys'],All birds,2,FALSE,FALSE,FALSE,FALSE
6400,92,tid_experiment1_73,tc30,"['Herons', 'Doves', 'All birds', 'Herons', 'Doves', 'Grasshoppers', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Herons', 'Doves']",All birds,"['Herons', 'Doves', 'Grasshoppers']",All birds,0,FALSE,FALSE,FALSE,FALSE
6401,92,tid_experiment1_73,tc31,"['Llamas', 'Camels', 'Beavers', 'All mammals', 'Llamas', 'Camels', 'All mammals']",Monotonicity (General),General,Mammals,"['Llamas', 'Camels', 'Beavers']",All mammals,"['Llamas', 'Camels']",All mammals,3,FALSE,FALSE,FALSE,FALSE
6402,92,tid_experiment1_73,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,FALSE,TRUE,FALSE,FALSE
6403,92,tid_experiment1_73,tc33,"['Crows', 'Penguins', 'Crows', 'All birds']",Inclusion Fallacy,General,Birds,['Crows'],All birds,['Crows'],Penguins,2,TRUE,FALSE,FALSE,FALSE
6404,92,tid_experiment1_73,tc34,"['Canaries', 'Ducks', 'Turkeys', 'All birds', 'Canaries', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Canaries', 'Ducks']",All birds,"['Canaries', 'Ducks', 'Turkeys']",All birds,5,TRUE,FALSE,FALSE,FALSE
6405,92,tid_experiment1_73,tc35,"['Taxis', 'Jeeps', 'All vehicles', 'Taxis', 'Jeeps', 'Shovels', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Taxis', 'Jeeps']",All vehicles,"['Taxis', 'Jeeps', 'Shovels']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
6406,92,tid_experiment1_73,tc36,"['Airplanes', 'Caravans', 'All vehicles', 'Airplanes', 'Rockets', 'All vehicles']",Diversity (General),General,Vehicles,"['Airplanes', 'Caravans']",All vehicles,"['Airplanes', 'Rockets']",All vehicles,3,FALSE,FALSE,FALSE,FALSE
6407,92,tid_experiment1_73,tc37,"['Ostriches', 'Storks', 'Roosters', 'Storks']",Similarity,Specific,Birds,['Roosters'],Storks,['Ostriches'],Storks,5,TRUE,FALSE,FALSE,FALSE
6408,92,tid_experiment1_73,tc38,"['Jeeps', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Jeeps'],All vehicles,3,TRUE,FALSE,FALSE,FALSE
6409,92,tid_experiment1_73,tc39,"['Kangaroos', 'Tigers', 'Squirrels', 'Zebras', 'Kangaroos', 'Tigers', 'Zebras']",Monotonicity (Specific),Specific,Mammals,"['Kangaroos', 'Tigers']",Zebras,"['Kangaroos', 'Tigers', 'Squirrels']",Zebras,2,TRUE,FALSE,FALSE,FALSE
6410,92,tid_experiment1_73,tc40,"['Canaries', 'Turkeys', 'Turkeys', 'Canaries']",Asymmetry,Specific,Birds,['Turkeys'],Canaries,['Canaries'],Turkeys,3,TRUE,FALSE,FALSE,FALSE
6411,92,tid_experiment1_73,tc41,"['Magpies', 'Herons', 'Roosters', 'Storks', 'Magpies', 'Herons', 'Storks']",Monotonicity (Specific),Specific,Birds,"['Magpies', 'Herons', 'Roosters']",Storks,"['Magpies', 'Herons']",Storks,2,FALSE,FALSE,FALSE,FALSE
6412,92,tid_experiment1_73,tc42,"['Turkeys', 'Ducks', 'Turkeys', 'Ladybugs', 'Ducks']",Nonmonotonicity (Specific),Mixed,Birds,['Turkeys'],Ducks,"['Turkeys', 'Ladybugs']",Ducks,0,FALSE,FALSE,FALSE,FALSE
6413,92,tid_experiment1_73,tc43,"['Sparrows', 'Swallows', 'All birds', 'Sparrows', 'Swallows', 'Centipedes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Sparrows', 'Swallows']",All birds,"['Sparrows', 'Swallows', 'Centipedes']",All birds,0,FALSE,FALSE,FALSE,FALSE
6414,92,tid_experiment1_73,tc44,"['Vans', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Vans'],All vehicles,4,TRUE,FALSE,FALSE,FALSE
6415,92,tid_experiment1_73,tc45,"['Robins', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Robins'],All birds,2,TRUE,FALSE,FALSE,FALSE
6416,92,tid_experiment1_73,tc46,"['Rhinos', 'Elephants', 'Rhinos', 'Tortoises', 'Elephants']",Nonmonotonicity (Specific),Mixed,Mammals,"['Rhinos', 'Tortoises']",Elephants,['Rhinos'],Elephants,3,TRUE,FALSE,FALSE,FALSE
6417,92,tid_experiment1_73,tc47,"['Caravans', 'Airplanes', 'Rockets', 'Jeeps', 'Caravans', 'Airplanes', 'Jeeps']",Monotonicity (Specific),Specific,Vehicles,"['Caravans', 'Airplanes', 'Rockets']",Jeeps,"['Caravans', 'Airplanes']",Jeeps,2,FALSE,FALSE,FALSE,FALSE
6418,92,tid_experiment1_73,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,FALSE,TRUE,FALSE,FALSE
6419,92,tid_experiment1_73,tc49,"['Sheep', 'All mammals', 'Sheep', 'Camels']",Inclusion Fallacy,General,Mammals,['Sheep'],All mammals,['Sheep'],Camels,3,FALSE,FALSE,FALSE,FALSE
6420,92,tid_experiment1_73,tc50,"['Hamsters', 'Sheep', 'All mammals', 'Hamsters', 'Sheep', 'Dinosaurs', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Hamsters', 'Sheep', 'Dinosaurs']",All mammals,"['Hamsters', 'Sheep']",All mammals,0,TRUE,FALSE,FALSE,FALSE
6421,92,tid_experiment1_73,tc51,"['Rhinos', 'Mice', 'Rhinos', 'Alligators', 'Mice']",Nonmonotonicity (Specific),Mixed,Mammals,"['Rhinos', 'Alligators']",Mice,['Rhinos'],Mice,3,TRUE,FALSE,FALSE,FALSE
6422,92,tid_experiment1_73,tc52,"['Deer', 'Elephants', 'All mammals', 'Deer', 'Elephants', 'All animals']",Specificity,General,Mammals,"['Deer', 'Elephants']",All mammals,"['Deer', 'Elephants']",All animals,2,FALSE,FALSE,FALSE,FALSE
6423,92,tid_experiment1_73,tc53,"['Donkeys', 'Lions', 'Beavers', 'All mammals', 'Donkeys', 'Lions', 'All mammals']",Monotonicity (General),General,Mammals,"['Donkeys', 'Lions', 'Beavers']",All mammals,"['Donkeys', 'Lions']",All mammals,3,FALSE,FALSE,FALSE,FALSE
6424,92,tid_experiment1_73,tc54,"['Caravans', 'Vans', 'Caravans', 'Ploughs', 'Vans']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Caravans', 'Ploughs']",Vans,['Caravans'],Vans,4,TRUE,FALSE,FALSE,FALSE
6425,92,tid_experiment1_73,tc55,"['Doves', 'Falcons', 'All birds', 'Doves', 'Falcons', 'All animals']",Specificity,General,Birds,"['Doves', 'Falcons']",All birds,"['Doves', 'Falcons']",All animals,1,FALSE,FALSE,FALSE,FALSE
6426,92,tid_experiment1_73,tc56,"['Squirrels', 'Hamsters', 'Camels', 'Hamsters']",Similarity,Specific,Mammals,['Camels'],Hamsters,['Squirrels'],Hamsters,4,TRUE,FALSE,FALSE,FALSE
6427,92,tid_experiment1_73,tc57,"['Trams', 'Trains', 'Skateboards', 'Trains']",Similarity,Specific,Vehicles,['Skateboards'],Trains,['Trams'],Trains,5,TRUE,FALSE,FALSE,FALSE
6428,92,tid_experiment1_73,tc58,"['Cows', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Beavers'],All mammals,['Cows'],All mammals,4,TRUE,FALSE,FALSE,FALSE
