,pid,tid,domain,conclusion_type,is_osherson,batch_number,premises,conclusion
21400,563,6,Mammals,Specific,0.0,8,"['Cows', 'Beavers']",Donkeys
21401,563,7,Mammals,Specific,0.0,8,"['Beavers', 'Llamas']",Dogs
21402,563,8,Mammals,Specific,0.0,8,"['Canines', 'Puppies']",Dogs
21403,563,9,Mammals,Specific,0.0,8,"['Hamsters', 'Elephants']",Mice
21404,563,10,Mammals,Specific,0.0,8,"['Lions', 'Wolves']",Hedgehogs
21405,563,11,Mammals,Specific,0.0,8,['Hamsters'],Mice
21406,563,12,Mammals,Specific,0.0,8,['Horses'],Cows
21407,563,13,Mammals,Specific,0.0,8,['Cows'],Donkeys
21408,563,14,Mammals,Specific,0.0,8,['Horses'],Hedgehogs
21409,563,15,Mammals,Specific,0.0,8,['Llamas'],Squirrels
21410,563,16,Mammals,Specific,0.0,8,['Dogs'],Canines
21411,563,17,Mammals,Specific,0.0,8,['Beavers'],Dogs
21412,563,18,Mammals,Specific,0.0,8,['Zebras'],Donkeys
21413,563,19,Mammals,Specific,0.0,8,['Cows'],Cats
21414,563,20,Mammals,Specific,0.0,8,['Camels'],Donkeys
21415,563,21,Mammals,Specific,0.0,8,['Beavers'],Donkeys
21416,563,22,Mammals,Specific,0.0,8,['Elephants'],Hamsters
21417,563,23,Mammals,Specific,0.0,8,['Deer'],Foxes
21418,563,24,Mammals,Specific,0.0,8,['Cats'],Felines
21419,563,25,Mammals,Specific,0.0,8,['Deer'],Squirrels
21420,563,26,Mammals,Specific,0.0,8,['Rhinos'],Wolves
21421,563,27,Mammals,Specific,0.0,8,['Tigers'],Squirrels
21422,563,28,Mammals,Specific,0.0,8,['Zebras'],Horses
21423,563,29,Mammals,Specific,0.0,8,['Lions'],Hedgehogs
21424,563,30,Mammals,Specific,0.0,8,['Wolves'],Hedgehogs
21425,563,31,Mammals,Specific,0.0,8,['Llamas'],Dogs
21426,563,32,Mammals,Specific,0.0,8,['Horses'],Ponies
21427,563,33,Mammals,Specific,0.0,8,['Elephants'],Mice
21428,563,34,Mammals,Specific,0.0,8,['Donkeys'],Horses
21429,563,35,Mammals,Specific,0.0,8,['Donkeys'],Zebras
21430,563,36,Mammals,Specific,0.0,8,['Squirrels'],Lions
21431,563,37,Mammals,Specific,0.0,8,['Giraffes'],Hamsters
21432,564,0,Mammals,Specific,0.0,8,"['Hamsters', 'Elephants']",Mice
21433,564,1,Mammals,Specific,0.0,8,"['Zebras', 'Beavers']",Donkeys
21434,564,2,Mammals,Specific,0.0,8,"['Zebras', 'Donkeys']",Horses
21435,564,3,Mammals,Specific,0.0,8,"['Lions', 'Wolves']",Hedgehogs
21436,564,4,Mammals,Specific,0.0,8,"['Beavers', 'Llamas']",Dogs
21437,564,5,Mammals,Specific,0.0,8,"['Giraffes', 'Elephants']",Hamsters
21438,564,6,Mammals,Specific,0.0,8,"['Tigers', 'Deer']",Squirrels
21439,564,7,Mammals,Specific,0.0,8,"['Camels', 'Beavers']",Donkeys
21440,564,8,Mammals,Specific,0.0,8,"['Canines', 'Puppies']",Dogs
21441,564,9,Mammals,Specific,0.0,8,"['Cows', 'Beavers']",Donkeys
21442,564,10,Mammals,Specific,0.0,8,"['Horses', 'Lions']",Hedgehogs
21443,564,11,Mammals,Specific,0.0,8,['Tigers'],Squirrels
21444,564,12,Mammals,Specific,0.0,8,['Giraffes'],Hamsters
21445,564,13,Mammals,Specific,0.0,8,['Rhinos'],Wolves
21446,564,14,Mammals,Specific,0.0,8,['Zebras'],Horses
21447,564,15,Mammals,Specific,0.0,8,['Deer'],Foxes
21448,564,16,Mammals,Specific,0.0,8,['Dogs'],Canines
21449,564,17,Mammals,Specific,0.0,8,['Deer'],Squirrels
21450,564,18,Mammals,Specific,0.0,8,['Donkeys'],Horses
21451,564,19,Mammals,Specific,0.0,8,['Cows'],Cats
21452,564,20,Mammals,Specific,0.0,8,['Camels'],Donkeys
21453,564,21,Mammals,Specific,0.0,8,['Elephants'],Mice
21454,564,22,Mammals,Specific,0.0,8,['Cows'],Donkeys
21455,564,23,Mammals,Specific,0.0,8,['Zebras'],Donkeys
21456,564,24,Mammals,Specific,0.0,8,['Cats'],Felines
21457,564,25,Mammals,Specific,0.0,8,['Llamas'],Dogs
21458,564,26,Mammals,Specific,0.0,8,['Llamas'],Squirrels
21459,564,27,Mammals,Specific,0.0,8,['Squirrels'],Lions
21460,564,28,Mammals,Specific,0.0,8,['Hamsters'],Mice
21461,564,29,Mammals,Specific,0.0,8,['Lions'],Hedgehogs
21462,564,30,Mammals,Specific,0.0,8,['Beavers'],Dogs
21463,564,31,Mammals,Specific,0.0,8,['Horses'],Cows
21464,564,32,Mammals,Specific,0.0,8,['Horses'],Ponies
21465,564,33,Mammals,Specific,0.0,8,['Wolves'],Hedgehogs
21466,564,34,Mammals,Specific,0.0,8,['Elephants'],Hamsters
21467,564,35,Mammals,Specific,0.0,8,['Beavers'],Donkeys
21468,564,36,Mammals,Specific,0.0,8,['Donkeys'],Zebras
21469,564,37,Mammals,Specific,0.0,8,['Horses'],Hedgehogs
21470,565,0,Vehicles,General,0.0,8,"['Submarines', 'Cars']",All vehicles
21471,565,1,Vehicles,General,0.0,8,"['Hovercraft', 'Airplanes']",All vehicles
21472,565,2,Vehicles,General,0.0,8,"['Skateboards', 'Bicycles']",All vehicles
21473,565,3,Vehicles,General,0.0,8,"['Zeppelins', 'Submarines']",All vehicles
21474,565,4,Vehicles,General,0.0,8,"['Caravans', 'Sleds']",All vehicles
21475,565,5,Vehicles,General,0.0,8,"['Airplanes', 'Taxis']",All vehicles
21476,565,6,Vehicles,General,0.0,8,"['Carriages', 'Zeppelins']",All vehicles
21477,565,7,Vehicles,General,0.0,8,"['Bicycles', 'Sleds']",All vehicles
21478,565,8,Vehicles,General,0.0,8,"['All transport', 'All moving things']",All vehicles
21479,565,9,Vehicles,General,0.0,8,"['Cars', 'Taxis']",All vehicles
21480,565,10,Vehicles,General,0.0,8,"['Bicycles', 'Trams']",All vehicles
21481,565,11,Vehicles,General,0.0,8,['Trucks'],All vehicles
21482,565,12,Vehicles,General,0.0,8,['Cars'],All vehicles
21483,565,13,Vehicles,General,0.0,8,['Mopeds'],All vehicles
21484,565,14,Vehicles,General,0.0,8,['Taxis'],All vehicles
21485,565,15,Vehicles,General,0.0,8,['Zeppelins'],All vehicles
21486,565,16,Vehicles,General,0.0,8,['All man-made things'],All vehicles
21487,565,17,Vehicles,General,0.0,8,['Hovercraft'],All vehicles
21488,565,18,Vehicles,General,0.0,8,['Helicopters'],All vehicles
21489,565,19,Vehicles,General,0.0,8,['Bicycles'],All vehicles
21490,565,20,Vehicles,General,0.0,8,['Tractors'],All vehicles
21491,565,21,Vehicles,General,0.0,8,['Trams'],All vehicles
21492,565,22,Vehicles,General,0.0,8,['Caravans'],All vehicles
21493,565,23,Vehicles,General,0.0,8,['Motorbikes'],All vehicles
21494,565,24,Vehicles,General,0.0,8,['All things'],All vehicles
21495,565,25,Vehicles,General,0.0,8,['Sleds'],All vehicles
21496,565,26,Vehicles,General,0.0,8,['Jeeps'],All vehicles
21497,565,27,Vehicles,General,0.0,8,['Rockets'],All vehicles
21498,565,28,Vehicles,General,0.0,8,['Carriages'],All vehicles
21499,565,29,Vehicles,General,0.0,8,['Carts'],All vehicles
21500,565,30,Vehicles,General,0.0,8,['Vans'],All vehicles
21501,565,31,Vehicles,General,0.0,8,['Submarines'],All vehicles
21502,565,32,Vehicles,General,0.0,8,['All things that can move'],All vehicles
21503,565,33,Vehicles,General,0.0,8,['Boats'],All vehicles
21504,565,34,Vehicles,General,0.0,8,['Trains'],All vehicles
21505,565,35,Vehicles,General,0.0,8,['Airplanes'],All vehicles
21506,565,36,Vehicles,General,0.0,8,['Skateboards'],All vehicles
21507,565,37,Vehicles,General,0.0,8,['Buses'],All vehicles
21508,566,0,Vehicles,General,0.0,8,"['Caravans', 'Sleds']",All vehicles
21509,566,1,Vehicles,General,0.0,8,"['Bicycles', 'Trams']",All vehicles
21510,566,2,Vehicles,General,0.0,8,"['Airplanes', 'Taxis']",All vehicles
21511,566,3,Vehicles,General,0.0,8,"['Submarines', 'Cars']",All vehicles
21512,566,4,Vehicles,General,0.0,8,"['Skateboards', 'Bicycles']",All vehicles
21513,566,5,Vehicles,General,0.0,8,"['Carriages', 'Zeppelins']",All vehicles
21514,566,6,Vehicles,General,0.0,8,"['Cars', 'Taxis']",All vehicles
21515,566,7,Vehicles,General,0.0,8,"['Hovercraft', 'Airplanes']",All vehicles
21516,566,8,Vehicles,General,0.0,8,"['All transport', 'All moving things']",All vehicles
21517,566,9,Vehicles,General,0.0,8,"['Zeppelins', 'Submarines']",All vehicles
21518,566,10,Vehicles,General,0.0,8,"['Bicycles', 'Sleds']",All vehicles
21519,566,11,Vehicles,General,0.0,8,['Sleds'],All vehicles
21520,566,12,Vehicles,General,0.0,8,['Skateboards'],All vehicles
21521,566,13,Vehicles,General,0.0,8,['Mopeds'],All vehicles
21522,566,14,Vehicles,General,0.0,8,['Carts'],All vehicles
21523,566,15,Vehicles,General,0.0,8,['Caravans'],All vehicles
21524,566,16,Vehicles,General,0.0,8,['All man-made things'],All vehicles
21525,566,17,Vehicles,General,0.0,8,['Helicopters'],All vehicles
21526,566,18,Vehicles,General,0.0,8,['Boats'],All vehicles
21527,566,19,Vehicles,General,0.0,8,['Vans'],All vehicles
21528,566,20,Vehicles,General,0.0,8,['Jeeps'],All vehicles
21529,566,21,Vehicles,General,0.0,8,['Motorbikes'],All vehicles
21530,566,22,Vehicles,General,0.0,8,['Zeppelins'],All vehicles
21531,566,23,Vehicles,General,0.0,8,['Submarines'],All vehicles
21532,566,24,Vehicles,General,0.0,8,['All things'],All vehicles
21533,566,25,Vehicles,General,0.0,8,['Buses'],All vehicles
21534,566,26,Vehicles,General,0.0,8,['Taxis'],All vehicles
21535,566,27,Vehicles,General,0.0,8,['Bicycles'],All vehicles
21536,566,28,Vehicles,General,0.0,8,['Hovercraft'],All vehicles
21537,566,29,Vehicles,General,0.0,8,['Airplanes'],All vehicles
21538,566,30,Vehicles,General,0.0,8,['Trains'],All vehicles
21539,566,31,Vehicles,General,0.0,8,['Tractors'],All vehicles
21540,566,32,Vehicles,General,0.0,8,['All things that can move'],All vehicles
21541,566,33,Vehicles,General,0.0,8,['Carriages'],All vehicles
21542,566,34,Vehicles,General,0.0,8,['Trams'],All vehicles
21543,566,35,Vehicles,General,0.0,8,['Cars'],All vehicles
21544,566,36,Vehicles,General,0.0,8,['Trucks'],All vehicles
21545,566,37,Vehicles,General,0.0,8,['Rockets'],All vehicles
21546,567,0,Vehicles,General,0.0,8,"['Bicycles', 'Sleds']",All vehicles
21547,567,1,Vehicles,General,0.0,8,"['Skateboards', 'Bicycles']",All vehicles
21548,567,2,Vehicles,General,0.0,8,"['Caravans', 'Sleds']",All vehicles
21549,567,3,Vehicles,General,0.0,8,"['Zeppelins', 'Submarines']",All vehicles
21550,567,4,Vehicles,General,0.0,8,"['Submarines', 'Cars']",All vehicles
21551,567,5,Vehicles,General,0.0,8,"['Airplanes', 'Taxis']",All vehicles
21552,567,6,Vehicles,General,0.0,8,"['Hovercraft', 'Airplanes']",All vehicles
21553,567,7,Vehicles,General,0.0,8,"['Carriages', 'Zeppelins']",All vehicles
21554,567,8,Vehicles,General,0.0,8,"['All transport', 'All moving things']",All vehicles
21555,567,9,Vehicles,General,0.0,8,"['Bicycles', 'Trams']",All vehicles
21556,567,10,Vehicles,General,0.0,8,"['Cars', 'Taxis']",All vehicles
21557,567,11,Vehicles,General,0.0,8,['Caravans'],All vehicles
21558,567,12,Vehicles,General,0.0,8,['Sleds'],All vehicles
21559,567,13,Vehicles,General,0.0,8,['Skateboards'],All vehicles
21560,567,14,Vehicles,General,0.0,8,['Helicopters'],All vehicles
21561,567,15,Vehicles,General,0.0,8,['Cars'],All vehicles
21562,567,16,Vehicles,General,0.0,8,['All man-made things'],All vehicles
21563,567,17,Vehicles,General,0.0,8,['Rockets'],All vehicles
21564,567,18,Vehicles,General,0.0,8,['Hovercraft'],All vehicles
21565,567,19,Vehicles,General,0.0,8,['Trams'],All vehicles
21566,567,20,Vehicles,General,0.0,8,['Taxis'],All vehicles
21567,567,21,Vehicles,General,0.0,8,['Airplanes'],All vehicles
21568,567,22,Vehicles,General,0.0,8,['Carriages'],All vehicles
21569,567,23,Vehicles,General,0.0,8,['Buses'],All vehicles
21570,567,24,Vehicles,General,0.0,8,['All things'],All vehicles
21571,567,25,Vehicles,General,0.0,8,['Submarines'],All vehicles
21572,567,26,Vehicles,General,0.0,8,['Boats'],All vehicles
21573,567,27,Vehicles,General,0.0,8,['Trains'],All vehicles
21574,567,28,Vehicles,General,0.0,8,['Carts'],All vehicles
21575,567,29,Vehicles,General,0.0,8,['Motorbikes'],All vehicles
21576,567,30,Vehicles,General,0.0,8,['Trucks'],All vehicles
21577,567,31,Vehicles,General,0.0,8,['Vans'],All vehicles
21578,567,32,Vehicles,General,0.0,8,['All things that can move'],All vehicles
21579,567,33,Vehicles,General,0.0,8,['Bicycles'],All vehicles
21580,567,34,Vehicles,General,0.0,8,['Zeppelins'],All vehicles
21581,567,35,Vehicles,General,0.0,8,['Mopeds'],All vehicles
21582,567,36,Vehicles,General,0.0,8,['Jeeps'],All vehicles
21583,567,37,Vehicles,General,0.0,8,['Tractors'],All vehicles
21584,568,0,Vehicles,General,0.0,8,"['Cars', 'Taxis']",All vehicles
21585,568,1,Vehicles,General,0.0,8,"['Bicycles', 'Sleds']",All vehicles
21586,568,2,Vehicles,General,0.0,8,"['Submarines', 'Cars']",All vehicles
21587,568,3,Vehicles,General,0.0,8,"['Airplanes', 'Taxis']",All vehicles
21588,568,4,Vehicles,General,0.0,8,"['Carriages', 'Zeppelins']",All vehicles
21589,568,5,Vehicles,General,0.0,8,"['Hovercraft', 'Airplanes']",All vehicles
21590,568,6,Vehicles,General,0.0,8,"['Caravans', 'Sleds']",All vehicles
21591,568,7,Vehicles,General,0.0,8,"['Bicycles', 'Trams']",All vehicles
21592,568,8,Vehicles,General,0.0,8,"['All transport', 'All moving things']",All vehicles
21593,568,9,Vehicles,General,0.0,8,"['Zeppelins', 'Submarines']",All vehicles
21594,568,10,Vehicles,General,0.0,8,"['Skateboards', 'Bicycles']",All vehicles
21595,568,11,Vehicles,General,0.0,8,['Zeppelins'],All vehicles
21596,568,12,Vehicles,General,0.0,8,['Hovercraft'],All vehicles
21597,568,13,Vehicles,General,0.0,8,['Motorbikes'],All vehicles
21598,568,14,Vehicles,General,0.0,8,['Trains'],All vehicles
21599,568,15,Vehicles,General,0.0,8,['Buses'],All vehicles
21600,568,16,Vehicles,General,0.0,8,['All man-made things'],All vehicles
21601,568,17,Vehicles,General,0.0,8,['Mopeds'],All vehicles
21602,568,18,Vehicles,General,0.0,8,['Boats'],All vehicles
21603,568,19,Vehicles,General,0.0,8,['Rockets'],All vehicles
21604,568,20,Vehicles,General,0.0,8,['Taxis'],All vehicles
21605,568,21,Vehicles,General,0.0,8,['Jeeps'],All vehicles
21606,568,22,Vehicles,General,0.0,8,['Carts'],All vehicles
21607,568,23,Vehicles,General,0.0,8,['Trams'],All vehicles
21608,568,24,Vehicles,General,0.0,8,['All things'],All vehicles
21609,568,25,Vehicles,General,0.0,8,['Submarines'],All vehicles
21610,568,26,Vehicles,General,0.0,8,['Vans'],All vehicles
21611,568,27,Vehicles,General,0.0,8,['Airplanes'],All vehicles
21612,568,28,Vehicles,General,0.0,8,['Cars'],All vehicles
21613,568,29,Vehicles,General,0.0,8,['Helicopters'],All vehicles
21614,568,30,Vehicles,General,0.0,8,['Caravans'],All vehicles
21615,568,31,Vehicles,General,0.0,8,['Tractors'],All vehicles
21616,568,32,Vehicles,General,0.0,8,['All things that can move'],All vehicles
21617,568,33,Vehicles,General,0.0,8,['Skateboards'],All vehicles
21618,568,34,Vehicles,General,0.0,8,['Trucks'],All vehicles
21619,568,35,Vehicles,General,0.0,8,['Sleds'],All vehicles
21620,568,36,Vehicles,General,0.0,8,['Carriages'],All vehicles
21621,568,37,Vehicles,General,0.0,8,['Bicycles'],All vehicles
21622,569,0,Vehicles,General,0.0,8,"['Carriages', 'Zeppelins']",All vehicles
21623,569,1,Vehicles,General,0.0,8,"['Zeppelins', 'Submarines']",All vehicles
21624,569,2,Vehicles,General,0.0,8,"['Bicycles', 'Sleds']",All vehicles
21625,569,3,Vehicles,General,0.0,8,"['Caravans', 'Sleds']",All vehicles
21626,569,4,Vehicles,General,0.0,8,"['Cars', 'Taxis']",All vehicles
21627,569,5,Vehicles,General,0.0,8,"['Hovercraft', 'Airplanes']",All vehicles
21628,569,6,Vehicles,General,0.0,8,"['Skateboards', 'Bicycles']",All vehicles
21629,569,7,Vehicles,General,0.0,8,"['Airplanes', 'Taxis']",All vehicles
21630,569,8,Vehicles,General,0.0,8,"['All transport', 'All moving things']",All vehicles
21631,569,9,Vehicles,General,0.0,8,"['Submarines', 'Cars']",All vehicles
21632,569,10,Vehicles,General,0.0,8,"['Bicycles', 'Trams']",All vehicles
21633,569,11,Vehicles,General,0.0,8,['Submarines'],All vehicles
21634,569,12,Vehicles,General,0.0,8,['Buses'],All vehicles
21635,569,13,Vehicles,General,0.0,8,['Motorbikes'],All vehicles
21636,569,14,Vehicles,General,0.0,8,['Caravans'],All vehicles
21637,569,15,Vehicles,General,0.0,8,['Trams'],All vehicles
21638,569,16,Vehicles,General,0.0,8,['All man-made things'],All vehicles
21639,569,17,Vehicles,General,0.0,8,['Cars'],All vehicles
21640,569,18,Vehicles,General,0.0,8,['Vans'],All vehicles
21641,569,19,Vehicles,General,0.0,8,['Carts'],All vehicles
21642,569,20,Vehicles,General,0.0,8,['Sleds'],All vehicles
21643,569,21,Vehicles,General,0.0,8,['Trains'],All vehicles
21644,569,22,Vehicles,General,0.0,8,['Skateboards'],All vehicles
21645,569,23,Vehicles,General,0.0,8,['Airplanes'],All vehicles
21646,569,24,Vehicles,General,0.0,8,['All things'],All vehicles
21647,569,25,Vehicles,General,0.0,8,['Taxis'],All vehicles
21648,569,26,Vehicles,General,0.0,8,['Trucks'],All vehicles
21649,569,27,Vehicles,General,0.0,8,['Hovercraft'],All vehicles
21650,569,28,Vehicles,General,0.0,8,['Bicycles'],All vehicles
21651,569,29,Vehicles,General,0.0,8,['Carriages'],All vehicles
21652,569,30,Vehicles,General,0.0,8,['Helicopters'],All vehicles
21653,569,31,Vehicles,General,0.0,8,['Tractors'],All vehicles
21654,569,32,Vehicles,General,0.0,8,['All things that can move'],All vehicles
21655,569,33,Vehicles,General,0.0,8,['Rockets'],All vehicles
21656,569,34,Vehicles,General,0.0,8,['Boats'],All vehicles
21657,569,35,Vehicles,General,0.0,8,['Jeeps'],All vehicles
21658,569,36,Vehicles,General,0.0,8,['Mopeds'],All vehicles
21659,569,37,Vehicles,General,0.0,8,['Zeppelins'],All vehicles
21660,570,0,Vehicles,Specific,0.0,8,"['Mopeds', 'Bicycles']",Submarines
21661,570,1,Vehicles,Specific,0.0,8,"['Buses', 'Cars']",Zeppelins
21662,570,2,Vehicles,Specific,0.0,8,"['Motorbikes', 'Trucks']",Bicycles
21663,570,3,Vehicles,Specific,0.0,8,"['Trams', 'Vans']",Caravans
21664,570,4,Vehicles,Specific,0.0,8,"['Buses', 'Mopeds']",Cars
21665,570,5,Vehicles,Specific,0.0,8,"['Trucks', 'Buses']",Carriages
21666,570,6,Vehicles,Specific,0.0,8,"['Tractors', 'Taxis']",Mopeds
21667,570,7,Vehicles,Specific,0.0,8,"['Trams', 'Buses']",Trains
21668,570,8,Vehicles,Specific,0.0,8,"['Locomotives', 'Trams']",Trains
21669,570,9,Vehicles,Specific,0.0,8,"['Caravans', 'Boats']",Skateboards
21670,570,10,Vehicles,Specific,0.0,8,"['Cars', 'Caravans']",Jeeps
21671,570,11,Vehicles,Specific,0.0,8,['Buses'],Trains
21672,570,12,Vehicles,Specific,0.0,8,['Taxis'],Mopeds
21673,570,13,Vehicles,Specific,0.0,8,['Trams'],Trucks
21674,570,14,Vehicles,Specific,0.0,8,['Mopeds'],Submarines
21675,570,15,Vehicles,Specific,0.0,8,['Vans'],Caravans
21676,570,16,Vehicles,Specific,0.0,8,['Trucks'],Lorries
21677,570,17,Vehicles,Specific,0.0,8,['Bicycles'],Submarines
21678,570,18,Vehicles,Specific,0.0,8,['Caravans'],Skateboards
21679,570,19,Vehicles,Specific,0.0,8,['Cars'],Jeeps
21680,570,20,Vehicles,Specific,0.0,8,['Cars'],Zeppelins
21681,570,21,Vehicles,Specific,0.0,8,['Trucks'],Bicycles
21682,570,22,Vehicles,Specific,0.0,8,['Motorbikes'],Carriages
21683,570,23,Vehicles,Specific,0.0,8,['Motorbikes'],Bicycles
21684,570,24,Vehicles,Specific,0.0,8,['Taxis'],Cabs
21685,570,25,Vehicles,Specific,0.0,8,['Buses'],Cars
21686,570,26,Vehicles,Specific,0.0,8,['Caravans'],Jeeps
21687,570,27,Vehicles,Specific,0.0,8,['Motorbikes'],Trains
21688,570,28,Vehicles,Specific,0.0,8,['Buses'],Zeppelins
21689,570,29,Vehicles,Specific,0.0,8,['Mopeds'],Cars
21690,570,30,Vehicles,Specific,0.0,8,['Trucks'],Carriages
21691,570,31,Vehicles,Specific,0.0,8,['Buses'],Carriages
21692,570,32,Vehicles,Specific,0.0,8,['Mopeds'],Scooters
21693,570,33,Vehicles,Specific,0.0,8,['Tractors'],Mopeds
21694,570,34,Vehicles,Specific,0.0,8,['Trams'],Trains
21695,570,35,Vehicles,Specific,0.0,8,['Boats'],Skateboards
21696,570,36,Vehicles,Specific,0.0,8,['Motorbikes'],Buses
21697,570,37,Vehicles,Specific,0.0,8,['Trams'],Caravans
21698,571,0,Vehicles,Specific,0.0,8,"['Tractors', 'Taxis']",Mopeds
21699,571,1,Vehicles,Specific,0.0,8,"['Trams', 'Vans']",Caravans
21700,571,2,Vehicles,Specific,0.0,8,"['Trucks', 'Buses']",Carriages
21701,571,3,Vehicles,Specific,0.0,8,"['Buses', 'Mopeds']",Cars
21702,571,4,Vehicles,Specific,0.0,8,"['Buses', 'Cars']",Zeppelins
21703,571,5,Vehicles,Specific,0.0,8,"['Cars', 'Caravans']",Jeeps
21704,571,6,Vehicles,Specific,0.0,8,"['Trams', 'Buses']",Trains
21705,571,7,Vehicles,Specific,0.0,8,"['Motorbikes', 'Trucks']",Bicycles
21706,571,8,Vehicles,Specific,0.0,8,"['Locomotives', 'Trams']",Trains
21707,571,9,Vehicles,Specific,0.0,8,"['Caravans', 'Boats']",Skateboards
21708,571,10,Vehicles,Specific,0.0,8,"['Mopeds', 'Bicycles']",Submarines
21709,571,11,Vehicles,Specific,0.0,8,['Trams'],Trucks
21710,571,12,Vehicles,Specific,0.0,8,['Mopeds'],Cars
21711,571,13,Vehicles,Specific,0.0,8,['Buses'],Zeppelins
21712,571,14,Vehicles,Specific,0.0,8,['Buses'],Carriages
21713,571,15,Vehicles,Specific,0.0,8,['Motorbikes'],Buses
21714,571,16,Vehicles,Specific,0.0,8,['Trucks'],Lorries
21715,571,17,Vehicles,Specific,0.0,8,['Cars'],Jeeps
21716,571,18,Vehicles,Specific,0.0,8,['Trams'],Caravans
21717,571,19,Vehicles,Specific,0.0,8,['Trams'],Trains
21718,571,20,Vehicles,Specific,0.0,8,['Caravans'],Jeeps
21719,571,21,Vehicles,Specific,0.0,8,['Tractors'],Mopeds
21720,571,22,Vehicles,Specific,0.0,8,['Motorbikes'],Trains
21721,571,23,Vehicles,Specific,0.0,8,['Buses'],Cars
21722,571,24,Vehicles,Specific,0.0,8,['Taxis'],Cabs
21723,571,25,Vehicles,Specific,0.0,8,['Cars'],Zeppelins
21724,571,26,Vehicles,Specific,0.0,8,['Boats'],Skateboards
21725,571,27,Vehicles,Specific,0.0,8,['Motorbikes'],Bicycles
21726,571,28,Vehicles,Specific,0.0,8,['Taxis'],Mopeds
21727,571,29,Vehicles,Specific,0.0,8,['Caravans'],Skateboards
21728,571,30,Vehicles,Specific,0.0,8,['Buses'],Trains
21729,571,31,Vehicles,Specific,0.0,8,['Vans'],Caravans
21730,571,32,Vehicles,Specific,0.0,8,['Mopeds'],Scooters
21731,571,33,Vehicles,Specific,0.0,8,['Mopeds'],Submarines
21732,571,34,Vehicles,Specific,0.0,8,['Bicycles'],Submarines
21733,571,35,Vehicles,Specific,0.0,8,['Trucks'],Bicycles
21734,571,36,Vehicles,Specific,0.0,8,['Trucks'],Carriages
21735,571,37,Vehicles,Specific,0.0,8,['Motorbikes'],Carriages
21736,572,0,Vehicles,Specific,0.0,8,"['Mopeds', 'Bicycles']",Submarines
21737,572,1,Vehicles,Specific,0.0,8,"['Caravans', 'Boats']",Skateboards
21738,572,2,Vehicles,Specific,0.0,8,"['Buses', 'Cars']",Zeppelins
21739,572,3,Vehicles,Specific,0.0,8,"['Buses', 'Mopeds']",Cars
21740,572,4,Vehicles,Specific,0.0,8,"['Trams', 'Buses']",Trains
21741,572,5,Vehicles,Specific,0.0,8,"['Cars', 'Caravans']",Jeeps
21742,572,6,Vehicles,Specific,0.0,8,"['Trucks', 'Buses']",Carriages
21743,572,7,Vehicles,Specific,0.0,8,"['Trams', 'Vans']",Caravans
21744,572,8,Vehicles,Specific,0.0,8,"['Locomotives', 'Trams']",Trains
21745,572,9,Vehicles,Specific,0.0,8,"['Motorbikes', 'Trucks']",Bicycles
21746,572,10,Vehicles,Specific,0.0,8,"['Tractors', 'Taxis']",Mopeds
21747,572,11,Vehicles,Specific,0.0,8,['Taxis'],Mopeds
21748,572,12,Vehicles,Specific,0.0,8,['Trucks'],Carriages
21749,572,13,Vehicles,Specific,0.0,8,['Buses'],Carriages
21750,572,14,Vehicles,Specific,0.0,8,['Mopeds'],Submarines
21751,572,15,Vehicles,Specific,0.0,8,['Buses'],Trains
21752,572,16,Vehicles,Specific,0.0,8,['Trucks'],Lorries
21753,572,17,Vehicles,Specific,0.0,8,['Vans'],Caravans
21754,572,18,Vehicles,Specific,0.0,8,['Buses'],Cars
21755,572,19,Vehicles,Specific,0.0,8,['Tractors'],Mopeds
21756,572,20,Vehicles,Specific,0.0,8,['Boats'],Skateboards
21757,572,21,Vehicles,Specific,0.0,8,['Mopeds'],Cars
21758,572,22,Vehicles,Specific,0.0,8,['Bicycles'],Submarines
21759,572,23,Vehicles,Specific,0.0,8,['Cars'],Zeppelins
21760,572,24,Vehicles,Specific,0.0,8,['Taxis'],Cabs
21761,572,25,Vehicles,Specific,0.0,8,['Trams'],Trucks
21762,572,26,Vehicles,Specific,0.0,8,['Caravans'],Skateboards
21763,572,27,Vehicles,Specific,0.0,8,['Trams'],Trains
21764,572,28,Vehicles,Specific,0.0,8,['Motorbikes'],Bicycles
21765,572,29,Vehicles,Specific,0.0,8,['Cars'],Jeeps
21766,572,30,Vehicles,Specific,0.0,8,['Motorbikes'],Trains
21767,572,31,Vehicles,Specific,0.0,8,['Trucks'],Bicycles
21768,572,32,Vehicles,Specific,0.0,8,['Mopeds'],Scooters
21769,572,33,Vehicles,Specific,0.0,8,['Motorbikes'],Carriages
21770,572,34,Vehicles,Specific,0.0,8,['Trams'],Caravans
21771,572,35,Vehicles,Specific,0.0,8,['Motorbikes'],Buses
21772,572,36,Vehicles,Specific,0.0,8,['Caravans'],Jeeps
21773,572,37,Vehicles,Specific,0.0,8,['Buses'],Zeppelins
21774,573,0,Vehicles,Specific,0.0,8,"['Mopeds', 'Bicycles']",Submarines
21775,573,1,Vehicles,Specific,0.0,8,"['Motorbikes', 'Trucks']",Bicycles
21776,573,2,Vehicles,Specific,0.0,8,"['Trams', 'Vans']",Caravans
21777,573,3,Vehicles,Specific,0.0,8,"['Trams', 'Buses']",Trains
