,pid,tid,argument,domain,conclusion_type,is_single_premise,is_control,premises,conclusion,rating,light_cut,medium_cut,hard_cut
20957,595,26,"(('Trams',), 'All vehicles')",Vehicles,General,True,False,"('Trams',)",All vehicles,3,False,False,True
20958,595,27,"(('Carts',), 'All vehicles')",Vehicles,General,True,False,"('Carts',)",All vehicles,4,False,False,True
20959,595,28,"(('Hovercraft',), 'All vehicles')",Vehicles,General,True,False,"('Hovercraft',)",All vehicles,3,False,False,True
20960,595,29,"(('Trucks',), 'All vehicles')",Vehicles,General,True,False,"('Trucks',)",All vehicles,10,False,False,True
20961,595,3,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,False,"('Carts', 'Skateboards')",All vehicles,20,False,False,True
20962,595,30,"(('Cars',), 'All vehicles')",Vehicles,General,True,False,"('Cars',)",All vehicles,10,False,False,True
20963,595,31,"(('Bicycles',), 'All vehicles')",Vehicles,General,True,False,"('Bicycles',)",All vehicles,4,False,False,True
20964,595,32,"(('All things that can move',), 'All vehicles')",Vehicles,General,True,True,"('All things that can move',)",All vehicles,100,False,False,True
20965,595,33,"(('Jeeps',), 'All vehicles')",Vehicles,General,True,False,"('Jeeps',)",All vehicles,10,False,False,True
20966,595,34,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,False,"('Helicopters',)",All vehicles,3,False,False,True
20967,595,35,"(('Boats',), 'All vehicles')",Vehicles,General,True,False,"('Boats',)",All vehicles,3,False,False,True
20968,595,36,"(('Caravans',), 'All vehicles')",Vehicles,General,True,False,"('Caravans',)",All vehicles,3,False,False,True
20969,595,37,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,False,"('Mopeds',)",All vehicles,4,False,False,True
20970,595,4,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,False,"('Cars', 'Helicopters')",All vehicles,10,False,False,True
20971,595,5,"(('Hovercraft', 'Bicycles'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Bicycles')",All vehicles,5,False,False,True
20972,595,6,"(('Hovercraft', 'Rockets'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Rockets')",All vehicles,15,False,False,True
20973,595,7,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Cars')",All vehicles,15,False,False,True
20974,595,8,"(('All transport', 'All moving things'), 'All vehicles')",Vehicles,General,False,True,"('All transport', 'All moving things')",All vehicles,100,False,False,True
20975,595,9,"(('Bicycles', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,False,"('Bicycles', 'Motorbikes')",All vehicles,30,False,False,True
20976,596,0,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,False,"('Cars', 'Helicopters')",All vehicles,79,True,True,True
20977,596,1,"(('Bicycles', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,False,"('Bicycles', 'Motorbikes')",All vehicles,81,True,True,True
20978,596,10,"(('Hovercraft', 'Rockets'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Rockets')",All vehicles,8,True,True,True
20979,596,11,"(('Vans',), 'All vehicles')",Vehicles,General,True,False,"('Vans',)",All vehicles,79,True,True,True
20980,596,12,"(('Skateboards',), 'All vehicles')",Vehicles,General,True,False,"('Skateboards',)",All vehicles,81,True,True,True
20981,596,13,"(('Cars',), 'All vehicles')",Vehicles,General,True,False,"('Cars',)",All vehicles,82,True,True,True
20982,596,14,"(('Hovercraft',), 'All vehicles')",Vehicles,General,True,False,"('Hovercraft',)",All vehicles,9,True,True,True
20983,596,15,"(('Carriages',), 'All vehicles')",Vehicles,General,True,False,"('Carriages',)",All vehicles,81,True,True,True
20984,596,16,"(('All man-made things',), 'All vehicles')",Vehicles,General,True,True,"('All man-made things',)",All vehicles,79,True,True,True
20985,596,17,"(('Submarines',), 'All vehicles')",Vehicles,General,True,False,"('Submarines',)",All vehicles,22,True,True,True
20986,596,18,"(('Trains',), 'All vehicles')",Vehicles,General,True,False,"('Trains',)",All vehicles,78,True,True,True
20987,596,19,"(('Zeppelins',), 'All vehicles')",Vehicles,General,True,False,"('Zeppelins',)",All vehicles,25,True,True,True
20988,596,2,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,False,"('Helicopters', 'Submarines')",All vehicles,18,True,True,True
20989,596,20,"(('Jeeps',), 'All vehicles')",Vehicles,General,True,False,"('Jeeps',)",All vehicles,76,True,True,True
20990,596,21,"(('Taxis',), 'All vehicles')",Vehicles,General,True,False,"('Taxis',)",All vehicles,81,True,True,True
20991,596,22,"(('Carts',), 'All vehicles')",Vehicles,General,True,False,"('Carts',)",All vehicles,79,True,True,True
20992,596,23,"(('Bicycles',), 'All vehicles')",Vehicles,General,True,False,"('Bicycles',)",All vehicles,80,True,True,True
20993,596,24,"(('All things',), 'All vehicles')",Vehicles,General,True,True,"('All things',)",All vehicles,5,True,True,True
20994,596,25,"(('Motorbikes',), 'All vehicles')",Vehicles,General,True,False,"('Motorbikes',)",All vehicles,82,True,True,True
20995,596,26,"(('Buses',), 'All vehicles')",Vehicles,General,True,False,"('Buses',)",All vehicles,82,True,True,True
20996,596,27,"(('Tractors',), 'All vehicles')",Vehicles,General,True,False,"('Tractors',)",All vehicles,83,True,True,True
20997,596,28,"(('Trucks',), 'All vehicles')",Vehicles,General,True,False,"('Trucks',)",All vehicles,82,True,True,True
20998,596,29,"(('Trams',), 'All vehicles')",Vehicles,General,True,False,"('Trams',)",All vehicles,81,True,True,True
20999,596,3,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Cars')",All vehicles,79,True,True,True
21000,596,30,"(('Boats',), 'All vehicles')",Vehicles,General,True,False,"('Boats',)",All vehicles,54,True,True,True
21001,596,31,"(('Caravans',), 'All vehicles')",Vehicles,General,True,False,"('Caravans',)",All vehicles,54,True,True,True
21002,596,32,"(('All things that can move',), 'All vehicles')",Vehicles,General,True,True,"('All things that can move',)",All vehicles,2,True,True,True
21003,596,33,"(('Airplanes',), 'All vehicles')",Vehicles,General,True,False,"('Airplanes',)",All vehicles,61,True,True,True
21004,596,34,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,False,"('Helicopters',)",All vehicles,58,True,True,True
21005,596,35,"(('Sleds',), 'All vehicles')",Vehicles,General,True,False,"('Sleds',)",All vehicles,13,True,True,True
21006,596,36,"(('Rockets',), 'All vehicles')",Vehicles,General,True,False,"('Rockets',)",All vehicles,11,True,True,True
21007,596,37,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,False,"('Mopeds',)",All vehicles,78,True,True,True
21008,596,4,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,False,"('Carts', 'Skateboards')",All vehicles,79,True,True,True
21009,596,5,"(('Zeppelins', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Jeeps')",All vehicles,16,True,True,True
21010,596,6,"(('Trams', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Jeeps')",All vehicles,81,True,True,True
21011,596,7,"(('Hovercraft', 'Bicycles'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Bicycles')",All vehicles,15,True,True,True
21012,596,8,"(('All transport', 'All moving things'), 'All vehicles')",Vehicles,General,False,True,"('All transport', 'All moving things')",All vehicles,79,True,True,True
21013,596,9,"(('Zeppelins', 'Tractors'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Tractors')",All vehicles,6,True,True,True
21014,597,0,"(('Hovercraft', 'Rockets'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Rockets')",All vehicles,20,False,False,False
21015,597,1,"(('Zeppelins', 'Tractors'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Tractors')",All vehicles,49,False,False,False
21016,597,10,"(('Trams', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Jeeps')",All vehicles,33,False,False,False
21017,597,11,"(('Motorbikes',), 'All vehicles')",Vehicles,General,True,False,"('Motorbikes',)",All vehicles,30,False,False,False
21018,597,12,"(('Taxis',), 'All vehicles')",Vehicles,General,True,False,"('Taxis',)",All vehicles,31,False,False,False
21019,597,13,"(('Carriages',), 'All vehicles')",Vehicles,General,True,False,"('Carriages',)",All vehicles,10,False,False,False
21020,597,14,"(('Sleds',), 'All vehicles')",Vehicles,General,True,False,"('Sleds',)",All vehicles,6,False,False,False
21021,597,15,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,False,"('Helicopters',)",All vehicles,29,False,False,False
21022,597,16,"(('All man-made things',), 'All vehicles')",Vehicles,General,True,True,"('All man-made things',)",All vehicles,100,False,False,False
21023,597,17,"(('Vans',), 'All vehicles')",Vehicles,General,True,False,"('Vans',)",All vehicles,30,False,False,False
21024,597,18,"(('Trucks',), 'All vehicles')",Vehicles,General,True,False,"('Trucks',)",All vehicles,33,False,False,False
21025,597,19,"(('Skateboards',), 'All vehicles')",Vehicles,General,True,False,"('Skateboards',)",All vehicles,11,False,False,False
21026,597,2,"(('Zeppelins', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Jeeps')",All vehicles,54,False,False,False
21027,597,20,"(('Trains',), 'All vehicles')",Vehicles,General,True,False,"('Trains',)",All vehicles,21,False,False,False
21028,597,21,"(('Jeeps',), 'All vehicles')",Vehicles,General,True,False,"('Jeeps',)",All vehicles,33,False,False,False
21029,597,22,"(('Airplanes',), 'All vehicles')",Vehicles,General,True,False,"('Airplanes',)",All vehicles,21,False,False,False
21030,597,23,"(('Buses',), 'All vehicles')",Vehicles,General,True,False,"('Buses',)",All vehicles,33,False,False,False
21031,597,24,"(('All things',), 'All vehicles')",Vehicles,General,True,True,"('All things',)",All vehicles,100,False,False,False
21032,597,25,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,False,"('Mopeds',)",All vehicles,15,False,False,False
21033,597,26,"(('Trams',), 'All vehicles')",Vehicles,General,True,False,"('Trams',)",All vehicles,19,False,False,False
21034,597,27,"(('Rockets',), 'All vehicles')",Vehicles,General,True,False,"('Rockets',)",All vehicles,10,False,False,False
21035,597,28,"(('Caravans',), 'All vehicles')",Vehicles,General,True,False,"('Caravans',)",All vehicles,22,False,False,False
21036,597,29,"(('Bicycles',), 'All vehicles')",Vehicles,General,True,False,"('Bicycles',)",All vehicles,13,False,False,False
21037,597,3,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Cars')",All vehicles,39,False,False,False
21038,597,30,"(('Submarines',), 'All vehicles')",Vehicles,General,True,False,"('Submarines',)",All vehicles,19,False,False,False
21039,597,31,"(('Cars',), 'All vehicles')",Vehicles,General,True,False,"('Cars',)",All vehicles,32,False,False,False
21040,597,32,"(('All things that can move',), 'All vehicles')",Vehicles,General,True,True,"('All things that can move',)",All vehicles,100,False,False,False
21041,597,33,"(('Tractors',), 'All vehicles')",Vehicles,General,True,False,"('Tractors',)",All vehicles,16,False,False,False
21042,597,34,"(('Zeppelins',), 'All vehicles')",Vehicles,General,True,False,"('Zeppelins',)",All vehicles,10,False,False,False
21043,597,35,"(('Carts',), 'All vehicles')",Vehicles,General,True,False,"('Carts',)",All vehicles,12,False,False,False
21044,597,36,"(('Boats',), 'All vehicles')",Vehicles,General,True,False,"('Boats',)",All vehicles,14,False,False,False
21045,597,37,"(('Hovercraft',), 'All vehicles')",Vehicles,General,True,False,"('Hovercraft',)",All vehicles,8,False,False,False
21046,597,4,"(('Bicycles', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,False,"('Bicycles', 'Motorbikes')",All vehicles,11,False,False,False
21047,597,5,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,False,"('Carts', 'Skateboards')",All vehicles,10,False,False,False
21048,597,6,"(('Hovercraft', 'Bicycles'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Bicycles')",All vehicles,65,False,False,False
21049,597,7,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,False,"('Cars', 'Helicopters')",All vehicles,38,False,False,False
21050,597,8,"(('All transport', 'All moving things'), 'All vehicles')",Vehicles,General,False,True,"('All transport', 'All moving things')",All vehicles,100,False,False,False
21051,597,9,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,False,"('Helicopters', 'Submarines')",All vehicles,40,False,False,False
21052,598,0,"(('Zeppelins', 'Tractors'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Tractors')",All vehicles,70,False,False,True
21053,598,1,"(('Bicycles', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,False,"('Bicycles', 'Motorbikes')",All vehicles,20,False,False,True
21054,598,10,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,False,"('Cars', 'Helicopters')",All vehicles,20,False,False,True
21055,598,11,"(('Trucks',), 'All vehicles')",Vehicles,General,True,False,"('Trucks',)",All vehicles,60,False,False,True
21056,598,12,"(('Zeppelins',), 'All vehicles')",Vehicles,General,True,False,"('Zeppelins',)",All vehicles,15,False,False,True
21057,598,13,"(('Boats',), 'All vehicles')",Vehicles,General,True,False,"('Boats',)",All vehicles,10,False,False,True
21058,598,14,"(('Carriages',), 'All vehicles')",Vehicles,General,True,False,"('Carriages',)",All vehicles,70,False,False,True
21059,598,15,"(('Airplanes',), 'All vehicles')",Vehicles,General,True,False,"('Airplanes',)",All vehicles,15,False,False,True
21060,598,16,"(('All man-made things',), 'All vehicles')",Vehicles,General,True,True,"('All man-made things',)",All vehicles,100,False,False,True
21061,598,17,"(('Submarines',), 'All vehicles')",Vehicles,General,True,False,"('Submarines',)",All vehicles,11,False,False,True
21062,598,18,"(('Tractors',), 'All vehicles')",Vehicles,General,True,False,"('Tractors',)",All vehicles,65,False,False,True
21063,598,19,"(('Skateboards',), 'All vehicles')",Vehicles,General,True,False,"('Skateboards',)",All vehicles,70,False,False,True
21064,598,2,"(('Zeppelins', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Jeeps')",All vehicles,70,False,False,True
21065,598,20,"(('Taxis',), 'All vehicles')",Vehicles,General,True,False,"('Taxis',)",All vehicles,20,False,False,True
21066,598,21,"(('Bicycles',), 'All vehicles')",Vehicles,General,True,False,"('Bicycles',)",All vehicles,75,False,False,True
21067,598,22,"(('Motorbikes',), 'All vehicles')",Vehicles,General,True,False,"('Motorbikes',)",All vehicles,65,False,False,True
21068,598,23,"(('Hovercraft',), 'All vehicles')",Vehicles,General,True,False,"('Hovercraft',)",All vehicles,10,False,False,True
21069,598,24,"(('All things',), 'All vehicles')",Vehicles,General,True,True,"('All things',)",All vehicles,100,False,False,True
21070,598,25,"(('Caravans',), 'All vehicles')",Vehicles,General,True,False,"('Caravans',)",All vehicles,10,False,False,True
21071,598,26,"(('Sleds',), 'All vehicles')",Vehicles,General,True,False,"('Sleds',)",All vehicles,5,False,False,True
21072,598,27,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,False,"('Helicopters',)",All vehicles,30,False,False,True
21073,598,28,"(('Rockets',), 'All vehicles')",Vehicles,General,True,False,"('Rockets',)",All vehicles,40,False,False,True
21074,598,29,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,False,"('Mopeds',)",All vehicles,55,False,False,True
21075,598,3,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,False,"('Helicopters', 'Submarines')",All vehicles,40,False,False,True
21076,598,30,"(('Trams',), 'All vehicles')",Vehicles,General,True,False,"('Trams',)",All vehicles,40,False,False,True
21077,598,31,"(('Trains',), 'All vehicles')",Vehicles,General,True,False,"('Trains',)",All vehicles,20,False,False,True
21078,598,32,"(('All things that can move',), 'All vehicles')",Vehicles,General,True,True,"('All things that can move',)",All vehicles,100,False,False,True
21079,598,33,"(('Buses',), 'All vehicles')",Vehicles,General,True,False,"('Buses',)",All vehicles,15,False,False,True
21080,598,34,"(('Carts',), 'All vehicles')",Vehicles,General,True,False,"('Carts',)",All vehicles,70,False,False,True
21081,598,35,"(('Cars',), 'All vehicles')",Vehicles,General,True,False,"('Cars',)",All vehicles,70,False,False,True
21082,598,36,"(('Jeeps',), 'All vehicles')",Vehicles,General,True,False,"('Jeeps',)",All vehicles,30,False,False,True
21083,598,37,"(('Vans',), 'All vehicles')",Vehicles,General,True,False,"('Vans',)",All vehicles,15,False,False,True
21084,598,4,"(('Hovercraft', 'Rockets'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Rockets')",All vehicles,10,False,False,True
21085,598,5,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,False,"('Carts', 'Skateboards')",All vehicles,70,False,False,True
21086,598,6,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Cars')",All vehicles,60,False,False,True
21087,598,7,"(('Trams', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Jeeps')",All vehicles,70,False,False,True
21088,598,8,"(('All transport', 'All moving things'), 'All vehicles')",Vehicles,General,False,True,"('All transport', 'All moving things')",All vehicles,90,False,False,True
21089,598,9,"(('Hovercraft', 'Bicycles'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Bicycles')",All vehicles,31,False,False,True
21090,599,0,"(('Zeppelins', 'Tractors'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Tractors')",All vehicles,100,False,True,True
21091,599,1,"(('Bicycles', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,False,"('Bicycles', 'Motorbikes')",All vehicles,100,False,True,True
21092,599,10,"(('Trams', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Jeeps')",All vehicles,100,False,True,True
21093,599,11,"(('Motorbikes',), 'All vehicles')",Vehicles,General,True,False,"('Motorbikes',)",All vehicles,79,False,True,True
21094,599,12,"(('Vans',), 'All vehicles')",Vehicles,General,True,False,"('Vans',)",All vehicles,79,False,True,True
21095,599,13,"(('Mopeds',), 'All vehicles')",Vehicles,General,True,False,"('Mopeds',)",All vehicles,81,False,True,True
21096,599,14,"(('Submarines',), 'All vehicles')",Vehicles,General,True,False,"('Submarines',)",All vehicles,80,False,True,True
21097,599,15,"(('Airplanes',), 'All vehicles')",Vehicles,General,True,False,"('Airplanes',)",All vehicles,81,False,True,True
21098,599,16,"(('All man-made things',), 'All vehicles')",Vehicles,General,True,True,"('All man-made things',)",All vehicles,100,False,True,True
21099,599,17,"(('Bicycles',), 'All vehicles')",Vehicles,General,True,False,"('Bicycles',)",All vehicles,81,False,True,True
21100,599,18,"(('Trucks',), 'All vehicles')",Vehicles,General,True,False,"('Trucks',)",All vehicles,79,False,True,True
21101,599,19,"(('Buses',), 'All vehicles')",Vehicles,General,True,False,"('Buses',)",All vehicles,80,False,True,True
21102,599,2,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,False,"('Cars', 'Helicopters')",All vehicles,100,False,True,True
21103,599,20,"(('Hovercraft',), 'All vehicles')",Vehicles,General,True,False,"('Hovercraft',)",All vehicles,80,False,True,True
21104,599,21,"(('Carts',), 'All vehicles')",Vehicles,General,True,False,"('Carts',)",All vehicles,81,False,True,True
21105,599,22,"(('Trams',), 'All vehicles')",Vehicles,General,True,False,"('Trams',)",All vehicles,79,False,True,True
21106,599,23,"(('Taxis',), 'All vehicles')",Vehicles,General,True,False,"('Taxis',)",All vehicles,80,False,True,True
21107,599,24,"(('All things',), 'All vehicles')",Vehicles,General,True,True,"('All things',)",All vehicles,100,False,True,True
21108,599,25,"(('Caravans',), 'All vehicles')",Vehicles,General,True,False,"('Caravans',)",All vehicles,79,False,True,True
21109,599,26,"(('Zeppelins',), 'All vehicles')",Vehicles,General,True,False,"('Zeppelins',)",All vehicles,80,False,True,True
21110,599,27,"(('Tractors',), 'All vehicles')",Vehicles,General,True,False,"('Tractors',)",All vehicles,81,False,True,True
21111,599,28,"(('Skateboards',), 'All vehicles')",Vehicles,General,True,False,"('Skateboards',)",All vehicles,80,False,True,True
21112,599,29,"(('Jeeps',), 'All vehicles')",Vehicles,General,True,False,"('Jeeps',)",All vehicles,81,False,True,True
21113,599,3,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,False,"('Helicopters', 'Submarines')",All vehicles,100,False,True,True
21114,599,30,"(('Sleds',), 'All vehicles')",Vehicles,General,True,False,"('Sleds',)",All vehicles,81,False,True,True
21115,599,31,"(('Cars',), 'All vehicles')",Vehicles,General,True,False,"('Cars',)",All vehicles,80,False,True,True
21116,599,32,"(('All things that can move',), 'All vehicles')",Vehicles,General,True,True,"('All things that can move',)",All vehicles,100,False,True,True
21117,599,33,"(('Boats',), 'All vehicles')",Vehicles,General,True,False,"('Boats',)",All vehicles,79,False,True,True
21118,599,34,"(('Rockets',), 'All vehicles')",Vehicles,General,True,False,"('Rockets',)",All vehicles,80,False,True,True
21119,599,35,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,False,"('Helicopters',)",All vehicles,81,False,True,True
21120,599,36,"(('Trains',), 'All vehicles')",Vehicles,General,True,False,"('Trains',)",All vehicles,80,False,True,True
21121,599,37,"(('Carriages',), 'All vehicles')",Vehicles,General,True,False,"('Carriages',)",All vehicles,81,False,True,True
21122,599,4,"(('Zeppelins', 'Jeeps'), 'All vehicles')",Vehicles,General,False,False,"('Zeppelins', 'Jeeps')",All vehicles,100,False,True,True
21123,599,5,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,False,"('Trams', 'Cars')",All vehicles,100,False,True,True
21124,599,6,"(('Hovercraft', 'Bicycles'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Bicycles')",All vehicles,100,False,True,True
21125,599,7,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,False,"('Carts', 'Skateboards')",All vehicles,100,False,True,True
21126,599,8,"(('All transport', 'All moving things'), 'All vehicles')",Vehicles,General,False,True,"('All transport', 'All moving things')",All vehicles,100,False,True,True
21127,599,9,"(('Hovercraft', 'Rockets'), 'All vehicles')",Vehicles,General,False,False,"('Hovercraft', 'Rockets')",All vehicles,100,False,True,True
21128,6,0,"(('Woodpeckers',), 'Sparrows')",Birds,Specific,True,False,"('Woodpeckers',)",Sparrows,62,False,False,False
21129,6,1,"(('Ducks',), 'Pelicans')",Birds,Specific,True,False,"('Ducks',)",Pelicans,76,False,False,False
21130,6,10,"(('Seagulls',), 'Turkeys')",Birds,Specific,True,False,"('Seagulls',)",Turkeys,13,False,False,False
21131,6,11,"(('Blackbirds',), 'Canaries')",Birds,Specific,True,False,"('Blackbirds',)",Canaries,59,False,False,False
21132,6,12,"(('Blackbirds',), 'Pelicans')",Birds,Specific,True,False,"('Blackbirds',)",Pelicans,21,False,False,False
21133,6,13,"(('Canaries',), 'Eagles')",Birds,Specific,True,False,"('Canaries',)",Eagles,17,False,False,False
21134,6,14,"(('Turkeys',), 'Parrots')",Birds,Specific,True,False,"('Turkeys',)",Parrots,10,False,False,False
21135,6,15,"(('Magpies',), 'Crows')",Birds,Specific,True,False,"('Magpies',)",Crows,66,False,False,False
21136,6,16,"(('Hawks',), 'Falcons')",Birds,Specific,True,True,"('Hawks',)",Falcons,80,False,False,False
21137,6,17,"(('Parrots',), 'Falcons')",Birds,Specific,True,False,"('Parrots',)",Falcons,24,False,False,False
21138,6,18,"(('Magpies',), 'Turkeys')",Birds,Specific,True,False,"('Magpies',)",Turkeys,20,False,False,False
21139,6,19,"(('Chickens',), 'Turkeys')",Birds,Specific,True,False,"('Chickens',)",Turkeys,88,False,False,False
21140,6,2,"(('Storks',), 'Canaries')",Birds,Specific,True,False,"('Storks',)",Canaries,29,False,False,False
21141,6,20,"(('Crows',), 'Pelicans')",Birds,Specific,True,False,"('Crows',)",Pelicans,15,False,False,False
21142,6,21,"(('Blackbirds',), 'Roosters')",Birds,Specific,True,False,"('Blackbirds',)",Roosters,14,False,False,False
21143,6,22,"(('Herons',), 'Crows')",Birds,Specific,True,False,"('Herons',)",Crows,26,False,False,False
21144,6,23,"(('Pelicans',), 'Parrots')",Birds,Specific,True,False,"('Pelicans',)",Parrots,11,False,False,False
21145,6,24,"(('Pigeons',), 'Doves')",Birds,Specific,True,True,"('Pigeons',)",Doves,74,False,False,False
21146,6,25,"(('Swans',), 'Woodpeckers')",Birds,Specific,True,False,"('Swans',)",Woodpeckers,15,False,False,False
21147,6,26,"(('Ostriches',), 'Sparrows')",Birds,Specific,True,False,"('Ostriches',)",Sparrows,13,False,False,False
21148,6,27,"(('Peacocks', 'Seagulls'), 'Turkeys')",Birds,Specific,False,False,"('Peacocks', 'Seagulls')",Turkeys,24,False,False,False
21149,6,28,"(('Turkeys', 'Pelicans'), 'Parrots')",Birds,Specific,False,False,"('Turkeys', 'Pelicans')",Parrots,30,False,False,False
21150,6,29,"(('Blackbirds', 'Crows'), 'Pelicans')",Birds,Specific,False,False,"('Blackbirds', 'Crows')",Pelicans,17,False,False,False
21151,6,3,"(('Roosters',), 'Parrots')",Birds,Specific,True,False,"('Roosters',)",Parrots,23,False,False,False
21152,6,30,"(('Blackbirds', 'Storks'), 'Canaries')",Birds,Specific,False,False,"('Blackbirds', 'Storks')",Canaries,15,False,False,False
21153,6,31,"(('Eagles', 'Parrots'), 'Falcons')",Birds,Specific,False,False,"('Eagles', 'Parrots')",Falcons,38,False,False,False
21154,6,32,"(('Hawks', 'Eagles'), 'Falcons')",Birds,Specific,False,True,"('Hawks', 'Eagles')",Falcons,81,False,False,False
21155,6,33,"(('Robins', 'Canaries'), 'Eagles')",Birds,Specific,False,False,"('Robins', 'Canaries')",Eagles,18,False,False,False
21156,6,34,"(('Blackbirds', 'Robins'), 'Roosters')",Birds,Specific,False,False,"('Blackbirds', 'Robins')",Roosters,23,False,False,False
21157,6,35,"(('Magpies', 'Chickens'), 'Turkeys')",Birds,Specific,False,False,"('Magpies', 'Chickens')",Turkeys,52,False,False,False
21158,6,36,"(('Herons', 'Magpies'), 'Crows')",Birds,Specific,False,False,"('Herons', 'Magpies')",Crows,75,False,False,False
21159,6,37,"(('Woodpeckers', 'Ostriches'), 'Sparrows')",Birds,Specific,False,False,"('Woodpeckers', 'Ostriches')",Sparrows,18,False,False,False
21160,6,4,"(('Robins',), 'Eagles')",Birds,Specific,True,False,"('Robins',)",Eagles,66,False,False,False
21161,6,5,"(('Peacocks',), 'Turkeys')",Birds,Specific,True,False,"('Peacocks',)",Turkeys,78,False,False,False
21162,6,6,"(('Ostriches',), 'Crows')",Birds,Specific,True,False,"('Ostriches',)",Crows,21,False,False,False
21163,6,7,"(('Robins',), 'Roosters')",Birds,Specific,True,False,"('Robins',)",Roosters,20,False,False,False
21164,6,8,"(('Crows',), 'Ravens')",Birds,Specific,True,True,"('Crows',)",Ravens,84,False,False,False
21165,6,9,"(('Eagles',), 'Falcons')",Birds,Specific,True,False,"('Eagles',)",Falcons,70,False,False,False
21166,60,0,"(('Magpies',), 'All birds')",Birds,General,True,False,"('Magpies',)",All birds,20,False,False,False
21167,60,1,"(('Peacocks',), 'All birds')",Birds,General,True,False,"('Peacocks',)",All birds,20,False,False,False
21168,60,10,"(('Eagles',), 'All birds')",Birds,General,True,False,"('Eagles',)",All birds,40,False,False,False
21169,60,11,"(('Seagulls',), 'All birds')",Birds,General,True,False,"('Seagulls',)",All birds,60,False,False,False
21170,60,12,"(('Herons',), 'All birds')",Birds,General,True,False,"('Herons',)",All birds,40,False,False,False
21171,60,13,"(('Canaries',), 'All birds')",Birds,General,True,False,"('Canaries',)",All birds,50,False,False,False
21172,60,14,"(('Falcons',), 'All birds')",Birds,General,True,False,"('Falcons',)",All birds,60,False,False,False
21173,60,15,"(('Swans',), 'All birds')",Birds,General,True,False,"('Swans',)",All birds,60,False,False,False
