,argument,domain,conclusion_type,is_single_premise,premises,conclusion,gpt3_rating,gpt3_text1_rating,gpt3.5_text2_rating,gpt3.5_text3_rating,gpt3.5_chat_rating,gpt4_rating,gpt3_maxsim,gpt4_maxsim,human_maxsim,gpt3_meansim,gpt4_meansim,human_meansim,gpt3_scm,gpt4_scm,human_scm
982,"(('Trams', 'Bicycles'), 'Boats')",Vehicles,Specific,False,"['Trams', 'Bicycles']",Boats,0.0,3.29264688810004,33.158992311225695,78.96945719246203,0.0,60.0,8.146539177007135,6.5,5.533333333333333,7.6213055836406625,5.5,5.5,8.727314030232911,7.8125,7.5055555555555555
983,"(('Trams', 'Boats'), 'Hovercraft')",Vehicles,Specific,False,"['Trams', 'Boats']",Hovercraft,0.0,20.91753023920097,54.114709082551606,86.77097421601783,100.0,80.0,11.200486854401868,15.0,14.533333333333333,9.991565808025598,10.75,10.5,10.164627482150228,12.145833333333332,12.029166666666667
984,"(('Trams', 'Buses'), 'Trains')",Vehicles,Specific,False,"['Trams', 'Buses']",Trains,0.0,42.07933481718068,80.98259968681931,98.23782159507265,100.0,85.0,15.046437610066324,15.0,16.533333333333335,13.723718597568038,14.75,14.700000000000001,12.270999056205335,12.4375,13.206944444444446
985,"(('Trams', 'Buses'), 'Vans')",Vehicles,Specific,False,"['Trams', 'Buses']",Vans,0.0,37.83452744674264,68.49573662524642,80.04579380839962,90.0,80.0,14.127953323899956,15.0,12.6,11.57365512378891,11.5,10.6,11.811756913122151,12.4375,11.240277777777777
986,"(('Trams', 'Carriages'), 'Jeeps')",Vehicles,Specific,False,"['Trams', 'Carriages']",Jeeps,0.0,13.403300966292823,65.53694663616052,80.660043202915,80.0,80.0,8.787040774976731,9.0,9.266666666666667,8.543166854851039,7.5,7.800000000000001,8.870227846814451,9.458333333333332,9.556944444444444
987,"(('Trams', 'Cars'), 'All vehicles')",Vehicles,General,False,"['Trams', 'Cars']",All vehicles,0.0,69.84551493299267,88.92746543458513,87.49486749200047,90.0,70.0,,,,,,,9.70417159320744,11.833333333333334,10.697222222222223
988,"(('Trams', 'Jeeps'), 'All vehicles')",Vehicles,General,False,"['Trams', 'Jeeps']",All vehicles,0.0,81.79917822263032,82.74787123504473,65.3299360608122,50.0,55.0,,,,,,,9.417770642921129,9.25,9.930555555555555
989,"(('Trams', 'Mopeds'), 'Motorbikes')",Vehicles,Specific,False,"['Trams', 'Mopeds']",Motorbikes,0.0,67.06791357607807,78.76227479038317,91.25291302286593,100.0,85.0,15.924771180107138,15.0,18.533333333333335,11.972478193129888,10.0,12.9,12.443567562852955,11.864583333333332,14.118055555555557
990,"(('Trams', 'Sleds'), 'All vehicles')",Vehicles,General,False,"['Trams', 'Sleds']",All vehicles,0.0,49.33365619027736,37.93511581470653,50.17865493207761,50.0,55.0,,,,,,,8.452458473909877,8.875,9.197222222222221
991,"(('Trams', 'Taxis'), 'Trains')",Vehicles,Specific,False,"['Trams', 'Taxis']",Trains,0.0,22.214949034688928,78.4938070813665,98.08372921276224,100.0,80.0,15.046437610066324,15.0,16.533333333333335,11.621416517079235,12.0,12.566666666666666,12.07655262728139,12.354166666666668,13.200000000000001
992,"(('Trams', 'Trains'), 'All vehicles')",Vehicles,General,False,"['Trams', 'Trains']",All vehicles,0.0,77.09997337235265,56.36928189025051,46.07709157390178,0.0,55.0,,,,,,,9.009680011938244,8.770833333333334,8.780555555555557
993,"(('Trams', 'Trucks'), 'Cars')",Vehicles,Specific,False,"['Trams', 'Trucks']",Cars,0.0,10.361082335613077,79.60433725103023,88.20787848886532,90.0,85.0,12.83131226767993,15.0,12.533333333333333,10.900858863957504,14.25,10.033333333333333,11.212509609493376,12.583333333333332,11.27361111111111
994,"(('Trams', 'Vans'), 'Caravans')",Vehicles,Specific,False,"['Trams', 'Vans']",Caravans,0.0,26.12721811741506,70.50945765390414,88.21440162725897,90.0,85.0,14.563501845940563,13.5,11.2,11.538007838440894,10.0,9.3,12.077854026050765,11.46875,10.587499999999999
995,"(('Trams', 'Vans'), 'Trucks')",Vehicles,Specific,False,"['Trams', 'Vans']",Trucks,0.0,32.344384396880734,70.38764355237751,86.4804381203553,90.0,85.0,15.320809323119782,15.0,16.6,11.983966111974354,13.0,12.8,12.456507764640376,12.21875,13.287500000000001
996,"(('Trams',), 'All vehicles')",Vehicles,General,True,['Trams'],All vehicles,0.0,13.8052411418993,26.35574152610516,52.61183194404787,50.0,35.0,,,,,,,8.082604204546305,7.541666666666667,8.1
997,"(('Trams',), 'Boats')",Vehicles,Specific,True,['Trams'],Boats,0.0,2.996937127940274,27.207138716688043,87.99365364717399,0.0,40.0,8.146539177007135,6.5,5.466666666666667,8.146539177007135,6.5,5.466666666666667,8.114571690776721,7.020833333333334,6.783333333333333
998,"(('Trams',), 'Buses')",Vehicles,Specific,True,['Trams'],Buses,0.0,64.53953713555453,47.71027554940696,90.39019932196744,80.0,70.0,13.346760571717903,15.0,14.0,13.346760571717903,15.0,14.0,10.714682388132104,11.270833333333334,11.05
999,"(('Trams',), 'Caravans')",Vehicles,Specific,True,['Trams'],Caravans,0.0,21.14277264760296,9.031683738472674,74.81389316623817,10.0,40.0,8.512513830941227,6.5,7.4,8.512513830941227,6.5,7.4,8.297559017743765,7.020833333333334,7.75
1000,"(('Trams',), 'Cars')",Vehicles,Specific,True,['Trams'],Cars,0.0,14.34572203823731,53.34466460413024,95.3906989499328,50.0,65.0,8.970405460235078,13.5,7.533333333333333,8.970405460235078,13.5,7.533333333333333,8.526504832390692,10.520833333333334,7.816666666666666
1001,"(('Trams',), 'Hovercraft')",Vehicles,Specific,True,['Trams'],Hovercraft,0.0,8.661632763595001,33.80344616942021,72.36144397033951,0.0,40.0,8.782644761649326,6.5,6.466666666666667,8.782644761649326,6.5,6.466666666666667,8.432624483097815,7.020833333333334,7.283333333333333
1002,"(('Trams',), 'Jeeps')",Vehicles,Specific,True,['Trams'],Jeeps,0.0,7.909210173194989,36.9303253202431,82.18693660621385,50.0,40.0,8.299292934725347,6.0,6.333333333333333,8.299292934725347,6.0,6.333333333333333,8.190948569635825,6.770833333333334,7.216666666666667
1003,"(('Trams',), 'Motorbikes')",Vehicles,Specific,True,['Trams'],Motorbikes,0.0,4.020255171314711,26.24290083242815,86.62514685708153,20.0,40.0,8.020185206152638,5.0,7.266666666666667,8.020185206152638,5.0,7.266666666666667,8.051394705349471,6.270833333333334,7.683333333333334
1004,"(('Trams',), 'Trains')",Vehicles,Specific,True,['Trams'],Trains,0.0,53.17889085850747,81.96486602596465,98.32791394356263,100.0,80.0,15.046437610066324,15.0,16.533333333333335,15.046437610066324,15.0,16.533333333333335,11.564520907306314,11.270833333333334,12.316666666666666
1005,"(('Trams',), 'Trucks')",Vehicles,Specific,True,['Trams'],Trucks,0.0,12.864900759653004,47.037580406389246,88.73957332966225,50.0,60.0,8.647122900828926,11.0,9.0,8.647122900828926,11.0,9.0,8.364863552687616,9.270833333333334,8.55
1006,"(('Trams',), 'Vans')",Vehicles,Specific,True,['Trams'],Vans,0.0,60.859368299640806,47.30195232036937,82.03865934040032,50.0,40.0,9.019356923677867,8.0,8.6,9.019356923677867,8.0,8.6,8.550980564112086,7.770833333333334,8.35
1007,"(('Trucks', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Trucks', 'Boats']",All vehicles,0.0,58.64738618145336,83.5584503398137,87.98314846608925,90.0,70.0,,,,,,,9.622162421968948,10.791666666666666,10.319444444444445
1008,"(('Trucks', 'Buses'), 'Carriages')",Vehicles,Specific,False,"['Trucks', 'Buses']",Carriages,0.0,8.100360257798187,28.984829877665987,69.54709656938655,90.0,60.0,9.368475720675377,13.5,9.133333333333333,9.148857614295586,12.75,8.866666666666667,9.58506766865095,12.125,9.670833333333334
1009,"(('Trucks', 'Caravans'), 'All vehicles')",Vehicles,General,False,"['Trucks', 'Caravans']",All vehicles,0.0,91.67376169553044,81.76461087449576,82.651964453899,50.0,70.0,,,,,,,9.030610811499558,10.145833333333334,9.744444444444445
1010,"(('Trucks', 'Carriages'), 'All vehicles')",Vehicles,General,False,"['Trucks', 'Carriages']",All vehicles,0.0,87.27013013573861,65.84895433399728,86.19116921180957,90.0,70.0,,,,,,,9.48679164544123,10.916666666666666,10.391666666666667
1011,"(('Trucks', 'Cars'), 'All vehicles')",Vehicles,General,False,"['Trucks', 'Cars']",All vehicles,0.0,80.46024846919136,52.26793872343073,90.52200644516915,90.0,70.0,,,,,,,9.667664939529251,11.958333333333334,10.591666666666667
1012,"(('Trucks', 'Motorbikes'), 'Buses')",Vehicles,Specific,False,"['Trucks', 'Motorbikes']",Buses,0.0,17.00059891475715,76.2251255189679,87.8546850298983,100.0,85.0,12.5246374429917,15.0,13.733333333333333,10.84557009948786,10.75,10.799999999999999,11.203678806694203,12.84375,12.168055555555554
1013,"(('Trucks', 'Motorbikes'), 'Mopeds')",Vehicles,Specific,False,"['Trucks', 'Motorbikes']",Mopeds,0.0,19.006167959081104,71.27292362182142,84.47004540744838,100.0,85.0,15.924771180107138,15.0,18.533333333333335,11.205470056345591,10.25,12.9,12.903745675251923,12.84375,14.568055555555556
1014,"(('Trucks', 'Sleds'), 'Buses')",Vehicles,Specific,False,"['Trucks', 'Sleds']",Buses,0.0,4.546846902662537,74.97871631687403,80.97265167938173,80.0,80.0,12.5246374429917,15.0,13.733333333333333,8.295214279909375,10.25,9.7,10.788361880624578,12.760416666666668,12.008333333333333
1015,"(('Trucks', 'Trains'), 'Submarines')",Vehicles,Specific,False,"['Trucks', 'Trains']",Submarines,0.0,8.277665960355106,63.53933410291225,58.02980176191088,50.0,60.0,7.213275380391591,6.5,6.733333333333333,6.453602712436126,6.0,6.6,8.434822616151386,8.4375,8.434722222222222
1016,"(('Trucks', 'Vans'), 'Cars')",Vehicles,Specific,False,"['Trucks', 'Vans']",Cars,0.0,15.501446999646934,81.51418219256529,85.71680144162696,90.0,90.0,13.172319443267169,17.0,14.066666666666666,13.001815855473549,16.0,13.3,11.396544832042117,13.697916666666668,11.81111111111111
1017,"(('Trucks',), 'All vehicles')",Vehicles,General,True,['Trucks'],All vehicles,0.0,66.0284605226646,55.49002436806456,87.73049438572961,50.0,60.0,,,,,,,8.513081712830932,9.458333333333334,9.147222222222222
1018,"(('Trucks',), 'Bicycles')",Vehicles,Specific,True,['Trucks'],Bicycles,0.0,19.650219381305213,6.4627680900220135,77.87160504855538,10.0,40.0,7.019503652686019,5.5,5.733333333333333,7.019503652686019,5.5,5.733333333333333,7.7662926827584755,7.479166666666667,7.440277777777778
1019,"(('Trucks',), 'Buses')",Vehicles,Specific,True,['Trucks'],Buses,0.0,87.01522747456168,62.96903105688654,90.18664486628168,90.0,70.0,12.5246374429917,15.0,13.733333333333333,12.5246374429917,15.0,13.733333333333333,10.518859577911316,12.229166666666668,11.440277777777776
1020,"(('Trucks',), 'Caravans')",Vehicles,Specific,True,['Trucks'],Caravans,0.0,78.25981977394254,45.833851053470426,86.11310103112068,80.0,65.0,10.573668426407899,13.5,11.4,10.573668426407899,13.5,11.4,9.543375069619415,11.479166666666668,10.273611111111112
1021,"(('Trucks',), 'Carriages')",Vehicles,Specific,True,['Trucks'],Carriages,0.0,33.86925310382396,9.27774964729682,75.71163854594175,80.0,60.0,8.929239507915796,12.0,8.6,8.929239507915796,12.0,8.6,8.721160610373364,10.729166666666668,8.87361111111111
1022,"(('Trucks',), 'Cars')",Vehicles,Specific,True,['Trucks'],Cars,0.0,72.58276428977065,85.50572016796819,91.657301969862,90.0,80.0,12.83131226767993,15.0,12.533333333333333,12.83131226767993,15.0,12.533333333333333,10.672196990255431,12.229166666666668,10.840277777777779
1023,"(('Trucks',), 'Jeeps')",Vehicles,Specific,True,['Trucks'],Jeeps,0.0,90.2442020871642,51.501080528390055,89.94409341670871,90.0,70.0,13.871018671483498,15.0,11.6,13.871018671483498,15.0,11.6,11.192050192157215,12.229166666666668,10.37361111111111
1024,"(('Trucks',), 'Mopeds')",Vehicles,Specific,True,['Trucks'],Mopeds,0.0,59.42562494676904,2.328467673104526,67.85884310609036,50.0,40.0,6.486168932584045,5.5,7.266666666666667,6.486168932584045,5.5,7.266666666666667,7.499625322707488,7.479166666666667,8.206944444444444
1025,"(('Trucks',), 'Rockets')",Vehicles,Specific,True,['Trucks'],Rockets,0.0,9.960616914504902,0.4969954639229913,18.373906768532933,10.0,30.0,3.7261698901650737,5.5,5.2,3.7261698901650737,5.5,5.2,6.119625801498003,7.479166666666667,7.173611111111111
1026,"(('Trucks',), 'Submarines')",Vehicles,Specific,True,['Trucks'],Submarines,0.0,7.2578183886113345,1.3476522569790372,21.42191361024224,10.0,35.0,5.693930044480661,5.5,6.733333333333333,5.693930044480661,5.5,6.733333333333333,7.103505878655796,7.479166666666667,7.940277777777778
1027,"(('Trucks',), 'Trains')",Vehicles,Specific,True,['Trucks'],Trains,0.0,27.38558007271372,47.72652305619741,89.8680865518162,50.0,60.0,8.802290969347286,12.0,9.533333333333333,8.802290969347286,12.0,9.533333333333333,8.657686341089109,10.729166666666668,9.340277777777779
1028,"(('Trucks',), 'Zeppelins')",Vehicles,Specific,True,['Trucks'],Zeppelins,0.0,6.266935484938977,1.1635413076375265,13.423006951540716,0.0,30.0,5.363330607104141,4.0,6.4,5.363330607104141,4.0,6.4,6.938206159967536,6.729166666666667,7.773611111111111
1029,"(('Turkeys', 'Blackbirds'), 'All birds')",Birds,General,False,"['Turkeys', 'Blackbirds']",All birds,0.0,91.73249485069331,57.87621262272656,90.96517058486704,90.0,70.0,,,,,,,11.757104833795694,10.541666666666666,11.727941176470589
1030,"(('Turkeys', 'Crows'), 'Peacocks')",Birds,Specific,False,"['Turkeys', 'Crows']",Peacocks,0.0,39.921579519653584,30.04759103416779,82.9709957681162,80.0,85.0,10.037545083580827,10.0,12.588235294117647,9.626866280864192,8.5,10.058823529411764,10.745443623629328,10.3125,12.104166666666666
1031,"(('Turkeys', 'Doves'), 'Swallows')",Birds,Specific,False,"['Turkeys', 'Doves']",Swallows,0.0,54.10829967173209,51.91798385692853,81.7697721571875,80.0,85.0,12.30256600202285,14.0,10.941176470588236,10.372348697074463,10.0,9.5,11.91430164337175,12.666666666666668,11.199754901960784
1032,"(('Turkeys', 'Falcons'), 'All birds')",Birds,General,False,"['Turkeys', 'Falcons']",All birds,0.0,90.99982390774122,91.94512229051016,91.14427691106675,90.0,65.0,,,,,,,10.77938249051912,10.416666666666666,11.446078431372548
1033,"(('Turkeys', 'Herons'), 'Peacocks')",Birds,Specific,False,"['Turkeys', 'Herons']",Peacocks,0.0,48.87560681444791,58.52846796270045,83.8124853203504,80.0,85.0,12.262627405491072,10.0,12.588235294117647,11.150086244535949,9.0,11.029411764705882,12.453018297755392,9.9375,12.040441176470587
1034,"(('Turkeys', 'Magpies'), 'All birds')",Birds,General,False,"['Turkeys', 'Magpies']",All birds,0.0,89.3120021739556,85.5360698424563,90.11643817111978,90.0,65.0,,,,,,,11.821330526761743,10.583333333333334,12.004901960784315
1035,"(('Turkeys', 'Pelicans'), 'Parrots')",Birds,Specific,False,"['Turkeys', 'Pelicans']",Parrots,0.0,56.96359396354404,28.35134445018868,88.40956247948874,80.0,85.0,10.529102953640669,8.0,8.882352941176471,10.26506860468606,7.75,8.235294117647058,10.86625743271221,8.864583333333332,9.810049019607842
1036,"(('Turkeys', 'Robins'), 'All birds')",Birds,General,False,"['Turkeys', 'Robins']",All birds,0.0,92.80714964606751,78.17063917478922,91.83822199492845,90.0,70.0,,,,,,,12.19802283461702,11.125,11.313725490196077
1037,"(('Turkeys', 'Roosters'), 'All birds')",Birds,General,False,"['Turkeys', 'Roosters']",All birds,0.0,88.8908116272982,93.59228587688024,88.5604925209796,90.0,65.0,,,,,,,10.883298316285623,9.916666666666666,10.301470588235295
1038,"(('Turkeys', 'Seagulls'), 'All birds')",Birds,General,False,"['Turkeys', 'Seagulls']",All birds,0.0,88.05751424625893,62.736861227739446,89.94206324625665,90.0,65.0,,,,,,,10.759223468322723,10.625,11.323529411764705
1039,"(('Turkeys', 'Swans'), 'Woodpeckers')",Birds,Specific,False,"['Turkeys', 'Swans']",Woodpeckers,0.0,6.855643261282388,30.93596280878596,81.9191434813651,80.0,85.0,9.39518704264199,7.0,7.294117647058823,7.560318776777103,6.0,7.235294117647059,10.22235908974628,8.333333333333332,8.931372549019608
1040,"(('Turkeys', 'Woodpeckers'), 'All birds')",Birds,General,False,"['Turkeys', 'Woodpeckers']",All birds,0.0,91.18363564468078,88.23692954178016,90.97604059002842,90.0,65.0,,,,,,,10.422247879904651,9.229166666666666,11.705882352941176
1041,"(('Turkeys',), 'All birds')",Birds,General,True,['Turkeys'],All birds,0.0,78.48374370693308,89.11462454459947,77.01854972390198,70.0,60.0,,,,,,,9.810341144087928,8.166666666666666,9.620098039215685
1042,"(('Turkeys',), 'Chickens')",Birds,Specific,True,['Turkeys'],Chickens,0.0,76.57669912559084,72.59237250848325,92.51345412710458,90.0,90.0,15.904878191288091,15.0,16.352941176470587,15.904878191288091,15.0,16.352941176470587,12.85760966768801,11.583333333333332,12.986519607843135
1043,"(('Turkeys',), 'Herons')",Birds,Specific,True,['Turkeys'],Herons,0.0,17.812688894669776,47.22181003910445,85.06616113830195,20.0,65.0,10.872401578490749,8.0,7.235294117647059,10.872401578490749,8.0,7.235294117647059,10.341371361289339,8.083333333333332,8.427696078431373
1044,"(('Turkeys',), 'Parrots')",Birds,Specific,True,['Turkeys'],Parrots,0.0,65.06574755503317,39.01002213236052,83.37732527968379,50.0,65.0,10.001034255731453,7.5,7.588235294117647,10.001034255731453,7.5,7.588235294117647,9.905687699909691,7.833333333333333,8.604166666666666
1045,"(('Turkeys',), 'Peacocks')",Birds,Specific,True,['Turkeys'],Peacocks,0.0,24.02841990464026,46.28213914314352,81.7429425126024,50.0,65.0,10.037545083580827,10.0,12.588235294117647,10.037545083580827,10.0,12.588235294117647,9.923943113834378,9.083333333333332,11.104166666666666
1046,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,['Turkeys'],Pelicans,0.0,9.19304925117082,47.25261178750976,79.8351829989273,20.0,65.0,9.536470303082154,7.0,10.294117647058824,9.536470303082154,7.0,10.294117647058824,9.673405723585041,7.583333333333333,9.957107843137255
1047,"(('Turkeys',), 'Swallows')",Birds,Specific,True,['Turkeys'],Swallows,0.0,18.84130913543204,17.87592832667622,75.3255088125668,10.0,55.0,8.442131392126075,6.0,8.058823529411764,8.442131392126075,6.0,8.058823529411764,9.126236268107002,7.083333333333333,8.839460784313726
1048,"(('Turkeys',), 'Vultures')",Birds,Specific,True,['Turkeys'],Vultures,0.0,17.045078969551803,49.13043231482271,85.89336716665939,80.0,65.0,10.228970674557242,7.5,8.0,10.228970674557242,7.5,8.0,10.019655909322585,7.833333333333333,8.810049019607842
1049,"(('Turkeys',), 'Woodpeckers')",Birds,Specific,True,['Turkeys'],Woodpeckers,0.0,30.54917651727329,37.28968399805318,82.43385316513243,50.0,55.0,9.39518704264199,7.0,7.176470588235294,9.39518704264199,7.0,7.176470588235294,9.602764093364959,7.583333333333333,8.39828431372549
1050,"(('Vans', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Vans', 'Boats']",All vehicles,0.0,79.88258908046089,61.14310460425139,83.89268193395806,50.0,55.0,,,,,,,9.782813626238486,10.208333333333334,10.397222222222222
1051,"(('Vans', 'Boats'), 'Caravans')",Vehicles,Specific,False,"['Vans', 'Boats']",Caravans,0.0,24.21227666429001,66.13937362373171,90.67553765655532,90.0,80.0,14.563501845940563,13.5,11.2,11.850969835179978,10.75,9.6,12.173157736089525,11.854166666666668,10.79861111111111
1052,"(('Vans', 'Cars'), 'All vehicles')",Vehicles,General,False,"['Vans', 'Cars']",All vehicles,0.0,84.10172714813446,93.97511197883654,90.80503304936234,90.0,70.0,,,,,,,9.749314739469982,11.875,10.28888888888889
1053,"(('Vans', 'Cars'), 'Taxis')",Vehicles,Specific,False,"['Vans', 'Cars']",Taxis,0.0,41.19500775846564,83.89475388207805,88.01738778453185,90.0,90.0,13.027971541265035,18.0,18.066666666666666,12.617233465262798,16.5,14.6,11.38864314036751,14.9375,14.177777777777777
1054,"(('Vans', 'Jeeps'), 'Helicopters')",Vehicles,Specific,False,"['Vans', 'Jeeps']",Helicopters,0.0,4.843919473739298,57.88613330965898,45.06898858338601,0.0,40.0,8.763292662855388,5.5,5.866666666666666,7.7534881250693175,5.25,5.8,9.029454840310395,7.520833333333333,7.7958333333333325
1055,"(('Vans', 'Jeeps'), 'Rockets')",Vehicles,Specific,False,"['Vans', 'Jeeps']",Rockets,0.0,1.175832860884648,4.906756452814822,6.941286886339025,10.0,30.0,5.0826567925874135,4.0,4.933333333333334,4.155265333616716,3.5,4.766666666666667,7.189136905176408,6.770833333333333,7.329166666666667
1056,"(('Vans', 'Taxis'), 'Mopeds')",Vehicles,Specific,False,"['Vans', 'Taxis']",Mopeds,0.0,8.162988605286193,62.66340501026838,80.05631987999828,80.0,60.0,8.668364078779856,9.0,8.4,8.204893052260761,8.25,7.866666666666667,8.97788072977502,9.447916666666668,9.170833333333334
1057,"(('Vans', 'Trains'), 'All vehicles')",Vehicles,General,False,"['Vans', 'Trains']",All vehicles,0.0,91.14837442502112,84.75363144787649,88.0541269626502,,55.0,,,,,,,9.665364329063731,9.583333333333334,10.174999999999999
1058,"(('Vans', 'Trucks'), 'Trains')",Vehicles,Specific,False,"['Vans', 'Trucks']",Trains,0.0,6.522361528221163,63.5298225472975,80.16641218622165,80.0,60.0,8.802290969347286,12.0,9.533333333333333,8.307133602680567,9.75,9.3,9.211530595082177,11.197916666666668,9.544444444444444
1059,"(('Vans', 'Zeppelins'), 'Buses')",Vehicles,Specific,False,"['Vans', 'Zeppelins']",Buses,0.0,16.672404223272427,67.30093647364276,83.4412767373269,80.0,80.0,14.127953323899956,15.0,12.6,10.824285859442071,9.75,10.0,11.750771032827899,12.270833333333332,11.544444444444444
1060,"(('Vans',), 'All vehicles')",Vehicles,General,True,['Vans'],All vehicles,0.0,42.20010384418438,42.39650063988967,83.88834042270996,50.0,35.0,,,,,,,8.389788704793524,8.604166666666666,8.930555555555555
1061,"(('Vans',), 'Bicycles')",Vehicles,Specific,True,['Vans'],Bicycles,0.0,24.8175505362994,19.433703659799303,79.64227154102103,0.0,40.0,7.413842647454732,6.0,5.933333333333334,7.413842647454732,6.0,5.933333333333334,7.901815676124128,7.302083333333333,7.4319444444444445
1062,"(('Vans',), 'Buses')",Vehicles,Specific,True,['Vans'],Buses,0.0,74.68032716437033,48.46019042825198,90.03241146396013,90.0,70.0,14.127953323899956,15.0,12.6,14.127953323899956,15.0,12.6,11.25887101434674,11.802083333333332,10.765277777777778
1063,"(('Vans',), 'Caravans')",Vehicles,Specific,True,['Vans'],Caravans,0.0,68.02880305425934,67.85440773137765,90.66667206827827,100.0,65.0,14.563501845940563,13.5,11.2,14.563501845940563,13.5,11.2,11.476645275367044,11.052083333333332,10.065277777777776
1064,"(('Vans',), 'Carriages')",Vehicles,Specific,True,['Vans'],Carriages,0.0,20.259017754792858,7.511888324325169,72.06054922012866,80.0,60.0,9.46144506305096,13.5,9.133333333333333,9.46144506305096,13.5,9.133333333333333,8.925616883922242,11.052083333333332,9.031944444444445
1065,"(('Vans',), 'Cars')",Vehicles,Specific,True,['Vans'],Cars,0.0,27.24135236247281,67.48209283808757,97.07450287631458,100.0,85.0,13.172319443267169,17.0,14.066666666666666,13.172319443267169,17.0,14.066666666666666,10.781054074030347,12.802083333333332,11.49861111111111
1066,"(('Vans',), 'Helicopters')",Vehicles,Specific,True,['Vans'],Helicopters,0.0,9.045778287991975,1.13703109981117,69.08412602983724,0.0,30.0,6.743683587283246,5.0,5.733333333333333,6.743683587283246,5.0,5.733333333333333,7.5667361460383855,6.802083333333333,7.331944444444444
1067,"(('Vans',), 'Mopeds')",Vehicles,Specific,True,['Vans'],Mopeds,0.0,36.93687232411845,26.12196531351848,71.07512907417559,50.0,40.0,7.741422025741667,7.5,8.4,7.741422025741667,7.5,8.4,8.065605365267595,8.052083333333332,8.665277777777778
1068,"(('Vans',), 'Rockets')",Vehicles,Specific,True,['Vans'],Rockets,0.0,3.548592767552897,0.0582631745670528,25.756653598355047,0.0,25.0,3.227873874646017,4.0,4.6,3.227873874646017,4.0,4.6,5.8088312897197705,6.302083333333333,6.7652777777777775
1069,"(('Vans',), 'Taxis')",Vehicles,Specific,True,['Vans'],Taxis,0.0,48.71402005375595,49.44863237362699,88.24510326841579,50.0,80.0,12.20649538926056,15.0,11.133333333333333,12.20649538926056,15.0,11.133333333333333,10.298142047027042,11.802083333333332,10.031944444444445
1070,"(('Vans',), 'Trains')",Vehicles,Specific,True,['Vans'],Trains,0.0,9.022414504981969,1.754604927285674,79.03925023753378,0.0,40.0,7.811976236013848,7.5,9.066666666666666,7.811976236013848,7.5,9.066666666666666,8.100882470403686,8.052083333333332,8.99861111111111
1071,"(('Vans',), 'Trucks')",Vehicles,Specific,True,['Vans'],Trucks,0.0,41.91082052475655,50.89374503008657,90.75182052907616,100.0,70.0,15.320809323119782,15.0,16.6,15.320809323119782,15.0,16.6,11.855299013956653,11.802083333333332,12.76527777777778
1072,"(('Vultures', 'Crows'), 'All birds')",Birds,General,False,"['Vultures', 'Crows']",All birds,0.0,83.69063408821089,69.68375798773495,82.01600959994558,90.0,55.0,,,,,,,11.218991061406784,10.25,10.821078431372548
1073,"(('Vultures', 'Doves'), 'All birds')",Birds,General,False,"['Vultures', 'Doves']",All birds,0.0,92.09641036266282,75.45251187653238,89.52765912319963,90.0,65.0,,,,,,,11.433672330356167,11.208333333333334,11.482843137254902
1074,"(('Vultures', 'Magpies'), 'All birds')",Birds,General,False,"['Vultures', 'Magpies']",All birds,0.0,90.77900371228138,60.00646119534798,81.605084433552,90.0,55.0,,,,,,,11.470217775138273,10.395833333333334,11.455882352941176
1075,"(('Vultures', 'Magpies'), 'Woodpeckers')",Birds,Specific,False,"['Vultures', 'Magpies']",Woodpeckers,0.0,14.806762300958514,58.605055518775856,84.9181374705663,80.0,85.0,13.063847955132049,9.0,13.235294117647058,11.189112919764618,7.5,11.323529411764707,12.26703286513516,9.697916666666668,12.345588235294116
1076,"(('Vultures', 'Ostriches'), 'All birds')",Birds,General,False,"['Vultures', 'Ostriches']",All birds,0.0,94.88962182964862,79.85537730459443,88.06632888688094,90.0,55.0,,,,,,,9.756569604998278,8.4375,9.977941176470589
1077,"(('Vultures', 'Seagulls'), 'All birds')",Birds,General,False,"['Vultures', 'Seagulls']",All birds,0.0,91.14970438517976,75.54585871177036,83.94423904497151,90.0,65.0,,,,,,,10.390071916986885,10.125,10.899509803921568
1078,"(('Vultures', 'Sparrows'), 'All birds')",Birds,General,False,"['Vultures', 'Sparrows']",All birds,0.0,87.69467290508089,85.6420525768196,90.72978013589174,90.0,70.0,,,,,,,11.132681818927823,11.0,11.227941176470589
1079,"(('Vultures', 'Swallows'), 'All birds')",Birds,General,False,"['Vultures', 'Swallows']",All birds,0.0,92.56779553883226,86.98452151240909,88.36743167084396,90.0,65.0,,,,,,,11.034933560804253,10.4375,11.095588235294116
1080,"(('Vultures', 'Turkeys'), 'All birds')",Birds,General,False,"['Vultures', 'Turkeys']",All birds,0.0,90.7567736186873,78.75411381976744,85.4001041913149,90.0,55.0,,,,,,,10.789146915227363,9.3125,11.218137254901961
1081,"(('Vultures', 'Turkeys'), 'Herons')",Birds,Specific,False,"['Vultures', 'Turkeys']",Herons,0.0,22.299240137579684,30.30996493061351,88.90737395266572,50.0,70.0,12.226999204686742,8.0,11.647058823529411,11.549700391588745,8.0,9.441176470588236,11.508073059957052,8.65625,11.432598039215687
