,domain,phenomenon_number,phenomenon_name,sample_num,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,is_osherson,arg2_is_stronger
663,Vehicles,6,Premise Diversity (General),26,"['Taxis', 'Carriages']",Vehicles,"['Taxis', 'Rockets']",Vehicles,False,True
664,Vehicles,6,Premise Diversity (General),29,"['Taxis', 'Trams']",Vehicles,"['Taxis', 'Zeppelins']",Vehicles,False,True
665,Vehicles,6,Premise Diversity (General),31,"['Jeeps', 'Trucks']",Vehicles,"['Jeeps', 'Rockets']",Vehicles,False,True
666,Vehicles,6,Premise Diversity (General),32,"['Skateboards', 'Sleds']",Vehicles,"['Skateboards', 'Submarines']",Vehicles,False,True
667,Vehicles,6,Premise Diversity (General),33,"['Trains', 'Skateboards']",Vehicles,"['Trains', 'Trucks']",Vehicles,False,False
668,Vehicles,6,Premise Diversity (General),36,"['Caravans', 'Carriages']",Vehicles,"['Caravans', 'Rockets']",Vehicles,False,True
669,Vehicles,6,Premise Diversity (General),37,"['Carts', 'Rockets']",Vehicles,"['Carts', 'Sleds']",Vehicles,False,False
670,Vehicles,6,Premise Diversity (General),39,"['Skateboards', 'Zeppelins']",Vehicles,"['Skateboards', 'Sleds']",Vehicles,False,False
671,Vehicles,6,Premise Diversity (General),47,"['Vans', 'Carts']",Vehicles,"['Vans', 'Hovercraft']",Vehicles,False,True
672,Vehicles,7,Premise Diversity (Specific),0,"['Motorbikes', 'Submarines']",Trains,"['Motorbikes', 'Mopeds']",Trains,False,False
673,Vehicles,7,Premise Diversity (Specific),6,"['Sleds', 'Skateboards']",Tractors,"['Sleds', 'Submarines']",Tractors,False,True
674,Vehicles,7,Premise Diversity (Specific),13,"['Helicopters', 'Boats']",Mopeds,"['Helicopters', 'Zeppelins']",Mopeds,False,False
675,Vehicles,7,Premise Diversity (Specific),15,"['Sleds', 'Submarines']",Caravans,"['Sleds', 'Skateboards']",Caravans,False,False
676,Vehicles,7,Premise Diversity (Specific),18,"['Carts', 'Rockets']",Boats,"['Carts', 'Sleds']",Boats,False,False
677,Vehicles,7,Premise Diversity (Specific),26,"['Boats', 'Hovercraft']",Vans,"['Boats', 'Skateboards']",Vans,False,True
678,Vehicles,7,Premise Diversity (Specific),37,"['Airplanes', 'Skateboards']",Cars,"['Airplanes', 'Rockets']",Cars,False,False
679,Vehicles,7,Premise Diversity (Specific),38,"['Motorbikes', 'Mopeds']",Trains,"['Motorbikes', 'Hovercraft']",Trains,False,True
680,Vehicles,7,Premise Diversity (Specific),41,"['Submarines', 'Hovercraft']",Vans,"['Submarines', 'Skateboards']",Vans,False,True
681,Vehicles,7,Premise Diversity (Specific),56,"['Airplanes', 'Skateboards']",Cars,"['Airplanes', 'Zeppelins']",Cars,False,False
682,Vehicles,7,Premise Diversity (Specific),60,"['Carts', 'Helicopters']",Boats,"['Carts', 'Sleds']",Boats,False,False
683,Vehicles,7,Premise Diversity (Specific),90,"['Sleds', 'Skateboards']",Trams,"['Sleds', 'Submarines']",Trams,False,True
684,Vehicles,7,Premise Diversity (Specific),117,"['Boats', 'Submarines']",Jeeps,"['Boats', 'Sleds']",Jeeps,False,True
685,Vehicles,7,Premise Diversity (Specific),119,"['Airplanes', 'Zeppelins']",Jeeps,"['Airplanes', 'Bicycles']",Jeeps,False,True
686,Vehicles,7,Premise Diversity (Specific),168,"['Caravans', 'Carts']",Airplanes,"['Caravans', 'Skateboards']",Airplanes,False,True
687,Vehicles,7,Premise Diversity (Specific),181,"['Boats', 'Submarines']",Taxis,"['Boats', 'Helicopters']",Taxis,False,True
688,Vehicles,7,Premise Diversity (Specific),244,"['Carriages', 'Sleds']",Trains,"['Carriages', 'Rockets']",Trains,False,True
689,Vehicles,7,Premise Diversity (Specific),277,"['Boats', 'Submarines']",Bicycles,"['Boats', 'Helicopters']",Bicycles,False,True
690,Vehicles,7,Premise Diversity (Specific),291,"['Boats', 'Hovercraft']",Bicycles,"['Boats', 'Helicopters']",Bicycles,False,True
691,Vehicles,7,Premise Diversity (Specific),299,"['Zeppelins', 'Helicopters']",Trains,"['Zeppelins', 'Motorbikes']",Trains,False,True
692,Vehicles,7,Premise Diversity (Specific),333,"['Boats', 'Submarines']",Motorbikes,"['Boats', 'Helicopters']",Motorbikes,False,True
693,Vehicles,7,Premise Diversity (Specific),395,"['Helicopters', 'Boats']",Mopeds,"['Helicopters', 'Airplanes']",Mopeds,False,False
694,Vehicles,7,Premise Diversity (Specific),447,"['Airplanes', 'Skateboards']",Jeeps,"['Airplanes', 'Zeppelins']",Jeeps,False,False
695,Vehicles,7,Premise Diversity (Specific),544,"['Trucks', 'Caravans']",Motorbikes,"['Trucks', 'Skateboards']",Motorbikes,False,True
696,Vehicles,8,Nonmonotonicity (General),0,"['Trams', 'Cars', 'Chisels']",Vehicles,"['Trams', 'Cars']",Vehicles,False,True
697,Vehicles,8,Nonmonotonicity (General),1,"['Jeeps', 'Taxis']",Vehicles,"['Jeeps', 'Taxis', 'Chisels']",Vehicles,False,False
698,Vehicles,8,Nonmonotonicity (General),2,"['Rockets', 'Zeppelins']",Vehicles,"['Rockets', 'Zeppelins', 'Wrenches']",Vehicles,False,False
699,Vehicles,8,Nonmonotonicity (General),3,"['Helicopters', 'Trams', 'Chisels']",Vehicles,"['Helicopters', 'Trams']",Vehicles,False,True
700,Vehicles,8,Nonmonotonicity (General),4,"['Jeeps', 'Zeppelins']",Vehicles,"['Jeeps', 'Zeppelins', 'Tong']",Vehicles,False,False
701,Vehicles,8,Nonmonotonicity (General),5,"['Trams', 'Trains', 'Hammers']",Vehicles,"['Trams', 'Trains']",Vehicles,False,True
702,Vehicles,8,Nonmonotonicity (General),6,"['Mopeds', 'Buses', 'Wheelbarrows']",Vehicles,"['Mopeds', 'Buses']",Vehicles,False,True
703,Vehicles,8,Nonmonotonicity (General),7,"['Carts', 'Buses', 'Axes']",Vehicles,"['Carts', 'Buses']",Vehicles,False,True
704,Vehicles,8,Nonmonotonicity (General),8,"['Boats', 'Trucks', 'Axes']",Vehicles,"['Boats', 'Trucks']",Vehicles,False,True
705,Vehicles,8,Nonmonotonicity (General),9,"['Carriages', 'Vans', 'Wrenches']",Vehicles,"['Carriages', 'Vans']",Vehicles,False,True
706,Vehicles,8,Nonmonotonicity (General),10,"['Carriages', 'Mopeds', 'Planes']",Vehicles,"['Carriages', 'Mopeds']",Vehicles,False,True
707,Vehicles,8,Nonmonotonicity (General),11,"['Buses', 'Motorbikes']",Vehicles,"['Buses', 'Motorbikes', 'Files']",Vehicles,False,False
708,Vehicles,8,Nonmonotonicity (General),12,"['Zeppelins', 'Bicycles', 'Ploughs']",Vehicles,"['Zeppelins', 'Bicycles']",Vehicles,False,True
709,Vehicles,8,Nonmonotonicity (General),13,"['Motorbikes', 'Caravans', 'Drills']",Vehicles,"['Motorbikes', 'Caravans']",Vehicles,False,True
710,Vehicles,8,Nonmonotonicity (General),14,"['Jeeps', 'Buses']",Vehicles,"['Jeeps', 'Buses', 'Anvils']",Vehicles,False,False
711,Vehicles,8,Nonmonotonicity (General),15,"['Cars', 'Hovercraft', 'Files']",Vehicles,"['Cars', 'Hovercraft']",Vehicles,False,True
712,Vehicles,8,Nonmonotonicity (General),16,"['Carriages', 'Sleds']",Vehicles,"['Carriages', 'Sleds', 'Planes']",Vehicles,False,False
713,Vehicles,8,Nonmonotonicity (General),17,"['Airplanes', 'Submarines', 'Files']",Vehicles,"['Airplanes', 'Submarines']",Vehicles,False,True
714,Vehicles,8,Nonmonotonicity (General),18,"['Carts', 'Bicycles', 'Nails']",Vehicles,"['Carts', 'Bicycles']",Vehicles,False,True
715,Vehicles,8,Nonmonotonicity (General),19,"['Trucks', 'Skateboards']",Vehicles,"['Trucks', 'Skateboards', 'Ploughs']",Vehicles,False,False
716,Vehicles,8,Nonmonotonicity (General),20,"['Sleds', 'Boats', 'Drills']",Vehicles,"['Sleds', 'Boats']",Vehicles,False,True
717,Vehicles,8,Nonmonotonicity (General),21,"['Rockets', 'Hovercraft']",Vehicles,"['Rockets', 'Hovercraft', 'Ploughs']",Vehicles,False,False
718,Vehicles,8,Nonmonotonicity (General),22,"['Trucks', 'Skateboards']",Vehicles,"['Trucks', 'Skateboards', 'Levels']",Vehicles,False,False
719,Vehicles,8,Nonmonotonicity (General),23,"['Hovercraft', 'Cars']",Vehicles,"['Hovercraft', 'Cars', 'Hammers']",Vehicles,False,False
720,Vehicles,9,Nonmonotonicity (Specific),0,['Sleds'],Caravans,"['Sleds', 'Drills']",Caravans,False,False
721,Vehicles,9,Nonmonotonicity (Specific),1,['Hovercraft'],Carriages,"['Hovercraft', 'Screwdrivers']",Carriages,False,False
722,Vehicles,9,Nonmonotonicity (Specific),2,"['Rockets', 'Levels']",Sleds,['Rockets'],Sleds,False,True
723,Vehicles,9,Nonmonotonicity (Specific),3,['Rockets'],Carts,"['Rockets', 'Pickaxes']",Carts,False,False
724,Vehicles,9,Nonmonotonicity (Specific),4,['Skateboards'],Bicycles,"['Skateboards', 'Tong']",Bicycles,False,False
725,Vehicles,9,Nonmonotonicity (Specific),5,"['Mopeds', 'Files']",Jeeps,['Mopeds'],Jeeps,False,True
726,Vehicles,9,Nonmonotonicity (Specific),6,['Trams'],Motorbikes,"['Trams', 'Anvils']",Motorbikes,False,False
727,Vehicles,9,Nonmonotonicity (Specific),7,['Carriages'],Mopeds,"['Carriages', 'Chisels']",Mopeds,False,False
728,Vehicles,9,Nonmonotonicity (Specific),8,"['Submarines', 'Planes']",Zeppelins,['Submarines'],Zeppelins,False,True
729,Vehicles,9,Nonmonotonicity (Specific),9,"['Submarines', 'Shovels']",Hovercraft,['Submarines'],Hovercraft,False,True
730,Vehicles,9,Nonmonotonicity (Specific),10,['Carriages'],Trains,"['Carriages', 'Spanners']",Trains,False,False
731,Vehicles,9,Nonmonotonicity (Specific),11,['Sleds'],Zeppelins,"['Sleds', 'Wheelbarrows']",Zeppelins,False,False
732,Vehicles,9,Nonmonotonicity (Specific),12,"['Zeppelins', 'Spanners']",Mopeds,['Zeppelins'],Mopeds,False,True
733,Vehicles,9,Nonmonotonicity (Specific),13,"['Skateboards', 'Wrenches']",Cars,['Skateboards'],Cars,False,True
734,Vehicles,9,Nonmonotonicity (Specific),14,"['Tractors', 'Anvils']",Taxis,['Tractors'],Taxis,False,True
735,Vehicles,9,Nonmonotonicity (Specific),15,['Tractors'],Bicycles,"['Tractors', 'Anvils']",Bicycles,False,False
736,Vehicles,9,Nonmonotonicity (Specific),16,"['Skateboards', 'Files']",Carriages,['Skateboards'],Carriages,False,True
737,Vehicles,9,Nonmonotonicity (Specific),17,"['Zeppelins', 'Crowbars']",Boats,['Zeppelins'],Boats,False,True
738,Vehicles,9,Nonmonotonicity (Specific),18,"['Caravans', 'Spanners']",Trucks,['Caravans'],Trucks,False,True
739,Vehicles,9,Nonmonotonicity (Specific),19,['Hovercraft'],Trams,"['Hovercraft', 'Wheelbarrows']",Trams,False,False
740,Vehicles,9,Nonmonotonicity (Specific),20,"['Sleds', 'Nails']",Jeeps,['Sleds'],Jeeps,False,True
741,Vehicles,9,Nonmonotonicity (Specific),21,['Mopeds'],Jeeps,"['Mopeds', 'Ploughs']",Jeeps,False,False
742,Vehicles,9,Nonmonotonicity (Specific),22,"['Rockets', 'Levels']",Submarines,['Rockets'],Submarines,False,True
743,Vehicles,9,Nonmonotonicity (Specific),23,"['Sleds', 'Tong']",Trains,['Sleds'],Trains,False,True
744,Vehicles,10,Premise-conclusion Asymmetry,0,['Submarines'],Cars,['Cars'],Submarines,False,True
745,Vehicles,10,Premise-conclusion Asymmetry,1,['Motorbikes'],Zeppelins,['Zeppelins'],Motorbikes,False,False
746,Vehicles,10,Premise-conclusion Asymmetry,2,['Motorbikes'],Caravans,['Caravans'],Motorbikes,False,False
747,Vehicles,10,Premise-conclusion Asymmetry,3,['Cars'],Caravans,['Caravans'],Cars,False,False
748,Vehicles,10,Premise-conclusion Asymmetry,5,['Buses'],Carts,['Carts'],Buses,False,False
749,Vehicles,10,Premise-conclusion Asymmetry,6,['Vans'],Sleds,['Sleds'],Vans,False,False
750,Vehicles,10,Premise-conclusion Asymmetry,7,['Skateboards'],Trains,['Trains'],Skateboards,False,True
751,Vehicles,10,Premise-conclusion Asymmetry,8,['Bicycles'],Submarines,['Submarines'],Bicycles,False,False
752,Vehicles,10,Premise-conclusion Asymmetry,9,['Vans'],Tractors,['Tractors'],Vans,False,False
753,Vehicles,10,Premise-conclusion Asymmetry,11,['Trains'],Carts,['Carts'],Trains,False,False
754,Vehicles,10,Premise-conclusion Asymmetry,12,['Sleds'],Motorbikes,['Motorbikes'],Sleds,False,True
755,Vehicles,10,Premise-conclusion Asymmetry,14,['Submarines'],Vans,['Vans'],Submarines,False,True
756,Vehicles,10,Premise-conclusion Asymmetry,15,['Motorbikes'],Rockets,['Rockets'],Motorbikes,False,False
757,Vehicles,10,Premise-conclusion Asymmetry,16,['Mopeds'],Tractors,['Tractors'],Mopeds,False,False
758,Vehicles,10,Premise-conclusion Asymmetry,17,['Carriages'],Trucks,['Trucks'],Carriages,False,True
759,Vehicles,10,Premise-conclusion Asymmetry,19,['Hovercraft'],Jeeps,['Jeeps'],Hovercraft,False,True
760,Vehicles,10,Premise-conclusion Asymmetry,20,['Buses'],Caravans,['Caravans'],Buses,False,False
761,Vehicles,10,Premise-conclusion Asymmetry,21,['Trains'],Zeppelins,['Zeppelins'],Trains,False,False
762,Vehicles,10,Premise-conclusion Asymmetry,24,['Motorbikes'],Hovercraft,['Hovercraft'],Motorbikes,False,False
763,Vehicles,10,Premise-conclusion Asymmetry,25,['Tractors'],Buses,['Buses'],Tractors,False,True
764,Vehicles,10,Premise-conclusion Asymmetry,27,['Zeppelins'],Trucks,['Trucks'],Zeppelins,False,True
765,Vehicles,10,Premise-conclusion Asymmetry,28,['Bicycles'],Carriages,['Carriages'],Bicycles,False,False
766,Vehicles,10,Premise-conclusion Asymmetry,29,['Trucks'],Submarines,['Submarines'],Trucks,False,False
767,Vehicles,10,Premise-conclusion Asymmetry,30,['Sleds'],Trucks,['Trucks'],Sleds,False,True
768,Vehicles,11,Inclusion Fallacy,0,['Cars'],Hovercraft,['Cars'],Vehicles,False,True
769,Vehicles,11,Inclusion Fallacy,1,['Cars'],Rockets,['Cars'],Vehicles,False,True
770,Vehicles,11,Inclusion Fallacy,2,['Mopeds'],Vehicles,['Mopeds'],Carriages,False,False
771,Vehicles,11,Inclusion Fallacy,3,['Taxis'],Caravans,['Taxis'],Vehicles,False,True
772,Vehicles,11,Inclusion Fallacy,4,['Mopeds'],Vehicles,['Mopeds'],Zeppelins,False,False
773,Vehicles,11,Inclusion Fallacy,5,['Vans'],Carts,['Vans'],Vehicles,False,True
774,Vehicles,11,Inclusion Fallacy,6,['Trains'],Vehicles,['Trains'],Caravans,False,False
775,Vehicles,11,Inclusion Fallacy,7,['Bicycles'],Submarines,['Bicycles'],Vehicles,False,True
776,Vehicles,11,Inclusion Fallacy,8,['Buses'],Tractors,['Buses'],Vehicles,False,True
777,Vehicles,11,Inclusion Fallacy,10,['Trucks'],Vehicles,['Trucks'],Carriages,False,False
778,Vehicles,11,Inclusion Fallacy,11,['Cars'],Skateboards,['Cars'],Vehicles,False,True
779,Vehicles,11,Inclusion Fallacy,12,['Trucks'],Zeppelins,['Trucks'],Vehicles,False,True
780,Vehicles,11,Inclusion Fallacy,14,['Bicycles'],Sleds,['Bicycles'],Vehicles,False,True
781,Vehicles,11,Inclusion Fallacy,15,['Trucks'],Caravans,['Trucks'],Vehicles,False,True
782,Vehicles,11,Inclusion Fallacy,16,['Taxis'],Vehicles,['Taxis'],Zeppelins,False,False
783,Vehicles,11,Inclusion Fallacy,17,['Jeeps'],Vehicles,['Jeeps'],Carriages,False,False
784,Vehicles,11,Inclusion Fallacy,19,['Buses'],Vehicles,['Buses'],Sleds,False,False
785,Vehicles,11,Inclusion Fallacy,20,['Bicycles'],Vehicles,['Bicycles'],Carts,False,False
786,Vehicles,11,Inclusion Fallacy,21,['Vans'],Hovercraft,['Vans'],Vehicles,False,True
787,Vehicles,11,Inclusion Fallacy,23,['Buses'],Vehicles,['Buses'],Carts,False,False
788,Vehicles,11,Inclusion Fallacy,24,['Trains'],Skateboards,['Trains'],Vehicles,False,True
789,Vehicles,11,Inclusion Fallacy,25,['Bicycles'],Vehicles,['Bicycles'],Rockets,False,False
790,Vehicles,11,Inclusion Fallacy,26,['Mopeds'],Vehicles,['Mopeds'],Caravans,False,False
791,Vehicles,11,Inclusion Fallacy,27,['Mopeds'],Vehicles,['Mopeds'],Submarines,False,False
