,model,prompt_name,domain,c1,c2,a_prob,b_prob,gpt3_rating
7340,text-davinci-003,two_choice_similarity,Fruit,Date,Oranges,2.089290354401432e-05,0.9993483898901363,-0.9993274969865923
7341,text-davinci-003,two_choice_similarity,Fruit,Date,Figs,0.6416298238201169,0.3365131338167639,0.305116690003353
7342,text-davinci-003,two_choice_similarity,Fruit,Grapes,Strawberries,0.009738653648392805,0.9885211347231269,-0.9787824810747341
7343,text-davinci-003,two_choice_similarity,Fruit,Grapes,Apricots,0.00019967989472537923,0.9987115143114206,-0.9985118344166952
7344,text-davinci-003,two_choice_similarity,Fruit,Grapes,Pineapples,0.0,0.9995456809141846,-0.9995456809141846
7345,text-davinci-003,two_choice_similarity,Fruit,Grapes,Apples,0.0026609403596396645,0.9965393278770218,-0.9938783875173821
7346,text-davinci-003,two_choice_similarity,Fruit,Grapes,Bananas,1.4722597494597653e-05,0.9993384954906447,-0.9993237728931501
7347,text-davinci-003,two_choice_similarity,Fruit,Grapes,Blueberries,0.010237268940215235,0.988247489161694,-0.9780102202214788
7348,text-davinci-003,two_choice_similarity,Fruit,Grapes,Blackberries,0.049572600854923245,0.9460887956611369,-0.8965161948062137
7349,text-davinci-003,two_choice_similarity,Fruit,Grapes,Lemons,0.0,0.9995367396682191,-0.9995367396682191
7350,text-davinci-003,two_choice_similarity,Fruit,Grapes,Mandarines,0.015596527276325404,0.9832694839507852,-0.9676729566744597
7351,text-davinci-003,two_choice_similarity,Fruit,Grapes,Date,0.00014287906282973333,0.9989582792681552,-0.9988154002053254
7352,text-davinci-003,two_choice_similarity,Fruit,Grapes,Raspberries,0.031770734870860635,0.9646664741759585,-0.9328957393050978
7353,text-davinci-003,two_choice_similarity,Fruit,Grapes,Cherries,0.0012073891233091835,0.9948009464063026,-0.9935935572829934
7354,text-davinci-003,two_choice_similarity,Fruit,Grapes,Kiwis,0.00097732178486522,0.9977359017457293,-0.9967585799608641
7355,text-davinci-003,two_choice_similarity,Fruit,Grapes,Coconuts,0.0,0.999585257869305,-0.999585257869305
7356,text-davinci-003,two_choice_similarity,Fruit,Grapes,Limes,0.0,0.9994967452751607,-0.9994967452751607
7357,text-davinci-003,two_choice_similarity,Fruit,Grapes,Lychees,0.00037349535122061965,0.9977271388693328,-0.9973536435181122
7358,text-davinci-003,two_choice_similarity,Fruit,Grapes,Mangoes,4.431541380538299e-05,0.9988827592786612,-0.9988384438648559
7359,text-davinci-003,two_choice_similarity,Fruit,Grapes,Melons,0.000575644082834606,0.9977318484518617,-0.9971562043690271
7360,text-davinci-003,two_choice_similarity,Fruit,Grapes,Nectarines,0.01572064440715019,0.9834511558359275,-0.9677305114287773
7361,text-davinci-003,two_choice_similarity,Fruit,Grapes,Papayas,0.0,0.999503543275442,-0.999503543275442
7362,text-davinci-003,two_choice_similarity,Fruit,Grapes,Pears,0.012942658018383145,0.9861975613198753,-0.9732549033014922
7363,text-davinci-003,two_choice_similarity,Fruit,Grapes,Peaches,0.001134610339738386,0.9969995998245181,-0.9958649894847798
7364,text-davinci-003,two_choice_similarity,Fruit,Grapes,Grapefruits,0.0002633635923801467,0.9969608551789219,-0.9966974915865418
7365,text-davinci-003,two_choice_similarity,Fruit,Grapes,Pumpkins,0.0,0.9996881379390853,-0.9996881379390853
7366,text-davinci-003,two_choice_similarity,Fruit,Grapes,Plums,0.30281306834842187,0.6752231433495282,-0.3724100750011063
7367,text-davinci-003,two_choice_similarity,Fruit,Grapes,Oranges,0.0002323248384228676,0.9971728703790508,-0.9969405455406279
7368,text-davinci-003,two_choice_similarity,Fruit,Grapes,Figs,0.02288325176437861,0.9756686725987695,-0.9527854208343909
7369,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Strawberries,0.9843115462482446,0.0029193902587602576,0.9813921559894843
7370,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Apricots,0.00013991394540836992,0.9987433420567176,-0.9986034281113092
7371,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Pineapples,0.0,0.9996606575396815,-0.9996606575396815
7372,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Apples,0.0024300049125650885,0.9966035210287344,-0.9941735161161693
7373,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Bananas,0.0,0.9995218981371371,-0.9995218981371371
7374,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Blueberries,0.9684974239242573,0.006930583293403983,0.9615668406308533
7375,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Blackberries,0.9474988554449053,0.015567675465669891,0.9319311799792355
7376,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Lemons,0.0,0.9994920984256946,-0.9994920984256946
7377,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Mandarines,5.232182342643183e-05,0.9983974563465869,-0.9983451345231605
7378,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Date,0.0,0.9995494957475283,-0.9995494957475283
7379,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Grapes,0.02426444909672594,0.9736905892324719,-0.9494261401357459
7380,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Cherries,0.3002310001872979,0.5877810878376758,-0.2875500876503779
7381,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Kiwis,0.006451639464049811,0.9919849397660072,-0.9855333003019574
7382,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Coconuts,0.0,0.9997239003425277,-0.9997239003425277
7383,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Limes,0.0,0.9995548605239877,-0.9995548605239877
7384,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Lychees,0.0002177591331124745,0.9973092477807004,-0.9970914886475879
7385,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Mangoes,5.698012700255085e-05,0.998227940155387,-0.9981709600283845
7386,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Melons,0.0,0.9993848108764724,-0.9993848108764724
7387,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Nectarines,0.0008208143506214584,0.9976354046704295,-0.9968145903198081
7388,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Papayas,0.0,0.99962263052178,-0.99962263052178
7389,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Pears,3.5807148704810514e-05,0.9989409335071903,-0.9989051263584855
7390,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Peaches,0.002723397764835182,0.9948905911625905,-0.9921671933977553
7391,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Grapefruits,0.0,0.9995878822138735,-0.9995878822138735
7392,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Pumpkins,0.0,0.9996894478712981,-0.9996894478712981
7393,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Plums,0.032908160909833215,0.9651536254077193,-0.9322454644978861
7394,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Oranges,0.0,0.9994312410047522,-0.9994312410047522
7395,text-davinci-003,two_choice_similarity,Fruit,Raspberries,Figs,0.0012680056083346895,0.9962251472375434,-0.9949571416292087
7396,text-davinci-003,two_choice_similarity,Fruit,Cherries,Strawberries,0.2521281724351532,0.7041673767620127,-0.4520392043268595
7397,text-davinci-003,two_choice_similarity,Fruit,Cherries,Apricots,0.0005552586037707598,0.998339937131204,-0.9977846785274331
7398,text-davinci-003,two_choice_similarity,Fruit,Cherries,Pineapples,0.0,0.9995666626477635,-0.9995666626477635
7399,text-davinci-003,two_choice_similarity,Fruit,Cherries,Apples,0.0007950189556573859,0.9983528099091785,-0.9975577909535212
7400,text-davinci-003,two_choice_similarity,Fruit,Cherries,Bananas,0.0,0.9995810863688277,-0.9995810863688277
7401,text-davinci-003,two_choice_similarity,Fruit,Cherries,Blueberries,0.03983134555136674,0.9574018995062019,-0.9175705539548352
7402,text-davinci-003,two_choice_similarity,Fruit,Cherries,Blackberries,0.04041378659002457,0.9518538099113133,-0.9114400233212887
7403,text-davinci-003,two_choice_similarity,Fruit,Cherries,Lemons,0.0,0.9994832749483966,-0.9994832749483966
7404,text-davinci-003,two_choice_similarity,Fruit,Cherries,Mandarines,0.0003441601694798628,0.9978756137094534,-0.9975314535399735
7405,text-davinci-003,two_choice_similarity,Fruit,Cherries,Date,0.0,0.9994974601454735,-0.9994974601454735
7406,text-davinci-003,two_choice_similarity,Fruit,Cherries,Grapes,0.000319901635015894,0.99719850044441,-0.9968785988093941
7407,text-davinci-003,two_choice_similarity,Fruit,Cherries,Raspberries,0.5430073083123548,0.30465758657638875,0.23834972173596602
7408,text-davinci-003,two_choice_similarity,Fruit,Cherries,Kiwis,1.1717923093163153e-05,0.9993488664295297,-0.9993371485064365
7409,text-davinci-003,two_choice_similarity,Fruit,Cherries,Coconuts,0.0,0.9996382466885138,-0.9996382466885138
7410,text-davinci-003,two_choice_similarity,Fruit,Cherries,Limes,0.0,0.9995123613543906,-0.9995123613543906
7411,text-davinci-003,two_choice_similarity,Fruit,Cherries,Lychees,0.0002978474843366346,0.9980938279579195,-0.9977959804735829
7412,text-davinci-003,two_choice_similarity,Fruit,Cherries,Mangoes,9.234417699090095e-06,0.9992396114420131,-0.999230377024314
7413,text-davinci-003,two_choice_similarity,Fruit,Cherries,Melons,0.0,0.999515342024638,-0.999515342024638
7414,text-davinci-003,two_choice_similarity,Fruit,Cherries,Nectarines,0.019980289827221432,0.9791840658274616,-0.9592037760002402
7415,text-davinci-003,two_choice_similarity,Fruit,Cherries,Papayas,0.0,0.9995747663374728,-0.9995747663374728
7416,text-davinci-003,two_choice_similarity,Fruit,Cherries,Pears,5.349448465164367e-05,0.9988633857358713,-0.9988098912512197
7417,text-davinci-003,two_choice_similarity,Fruit,Cherries,Peaches,0.4290976987362876,0.5316892642728653,-0.10259156553657772
7418,text-davinci-003,two_choice_similarity,Fruit,Cherries,Grapefruits,0.0,0.99951927682443,-0.99951927682443
7419,text-davinci-003,two_choice_similarity,Fruit,Cherries,Pumpkins,0.0,0.9995991470630151,-0.9995991470630151
7420,text-davinci-003,two_choice_similarity,Fruit,Cherries,Plums,0.3400764614627487,0.609984373107183,-0.2699079116444343
7421,text-davinci-003,two_choice_similarity,Fruit,Cherries,Oranges,0.0,0.9992765058481986,-0.9992765058481986
7422,text-davinci-003,two_choice_similarity,Fruit,Cherries,Figs,0.001022645276942889,0.9945746854660686,-0.9935520401891258
7423,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Strawberries,0.0003378393740974477,0.9975278210800422,-0.9971899817059448
7424,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Apricots,0.0,0.9995492574149749,-0.9995492574149749
7425,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Pineapples,2.779990373620826e-05,0.9993731272668643,-0.9993453273631281
7426,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Apples,0.003813295130402007,0.9953105684800774,-0.9914972733496754
7427,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Bananas,0.0002216815866602274,0.9983813030054578,-0.9981596214187975
7428,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Blueberries,0.0005264290464759019,0.9957782303312658,-0.9952518012847898
7429,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Blackberries,0.00012052504310849646,0.9982773513653609,-0.9981568263222524
7430,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Lemons,0.0,0.9995228522911918,-0.9995228522911918
7431,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Mandarines,0.0006989579324615087,0.9985591028905083,-0.9978601449580468
7432,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Date,1.1332362357780062e-05,0.9994946005573458,-0.9994832681949881
7433,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Grapes,9.190813613871722e-05,0.9986664516668756,-0.9985745435307369
7434,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Raspberries,0.0010892738471750439,0.9967574845447809,-0.9956682106976058
7435,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Cherries,0.0,0.9992349630401147,-0.9992349630401147
7436,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Coconuts,0.0,0.9996900456257853,-0.9996900456257853
7437,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Limes,0.0,0.9995525956351953,-0.9995525956351953
7438,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Lychees,0.0015335890596937056,0.9973658125765793,-0.9958322235168856
7439,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Mangoes,0.0005192536841998512,0.9979645459519009,-0.9974452922677011
7440,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Melons,2.5639254551215338e-05,0.9993649595735778,-0.9993393203190266
7441,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Nectarines,5.5818176382356434e-05,0.9993508935607938,-0.9992950753844114
7442,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Papayas,0.00012711924182499755,0.9988630294413652,-0.9987359101995402
7443,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Pears,0.002120916441456506,0.997050323569136,-0.9949294071276795
7444,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Peaches,9.944378980637094e-05,0.9984149192695362,-0.9983154754797298
7445,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Grapefruits,0.0,0.9993916015894132,-0.9993916015894132
7446,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Pumpkins,0.0,0.9996884945279076,-0.9996884945279076
7447,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Plums,0.0005071838483926628,0.9984088409380102,-0.9979016570896175
7448,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Oranges,0.0002437808236697959,0.9985756144014967,-0.9983318335778268
7449,text-davinci-003,two_choice_similarity,Fruit,Kiwis,Figs,0.0016053218707223198,0.9961542791979456,-0.9945489573272234
7450,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Strawberries,0.0,0.9995776279741888,-0.9995776279741888
7451,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Apricots,0.0,0.9996756203224677,-0.9996756203224677
7452,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Pineapples,6.95455238778639e-05,0.9989688873623426,-0.9988993418384647
7453,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Apples,0.0,0.999496032234437,-0.999496032234437
7454,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Bananas,0.0,0.9994961522739176,-0.9994961522739176
7455,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Blueberries,0.0,0.999597834430261,-0.999597834430261
7456,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Blackberries,0.0,0.9996587499390518,-0.9996587499390518
7457,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Lemons,0.0,0.9995441328390237,-0.9995441328390237
7458,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Mandarines,0.0,0.9995791789300355,-0.9995791789300355
7459,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Date,1.3001978757115687e-05,0.9994358903197279,-0.9994228883409708
7460,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Grapes,0.0,0.9996142862566796,-0.9996142862566796
7461,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Raspberries,0.0,0.9996436100819797,-0.9996436100819797
7462,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Cherries,0.0,0.9996888529762785,-0.9996888529762785
7463,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Kiwis,0.0,0.9996386032495436,-0.9996386032495436
7464,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Limes,0.0,0.9995592721090821,-0.9995592721090821
7465,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Lychees,0.0,0.9995299441808687,-0.9995299441808687
7466,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Mangoes,1.4659792731139805e-05,0.9993529206462022,-0.999338260853471
7467,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Melons,0.0,0.9995908020743173,-0.9995908020743173
7468,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Nectarines,0.0,0.999598072754405,-0.999598072754405
7469,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Papayas,4.810545392818777e-05,0.9991443646948287,-0.9990962592409005
7470,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Pears,0.0,0.9995999802292515,-0.9995999802292515
7471,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Peaches,0.0,0.9995509256141002,-0.9995509256141002
7472,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Grapefruits,0.0,0.9995961652432148,-0.9995961652432148
7473,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Pumpkins,0.0,0.9996908798374857,-0.9996908798374857
7474,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Plums,0.0,0.9995435352117653,-0.9995435352117653
7475,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Oranges,0.0,0.9995019924869275,-0.9995019924869275
7476,text-davinci-003,two_choice_similarity,Fruit,Coconuts,Figs,0.0,0.9995738130634643,-0.9995738130634643
7477,text-davinci-003,two_choice_similarity,Fruit,Limes,Strawberries,0.0,0.9994959140540332,-0.9994959140540332
7478,text-davinci-003,two_choice_similarity,Fruit,Limes,Apricots,0.0,0.9995135547528723,-0.9995135547528723
7479,text-davinci-003,two_choice_similarity,Fruit,Limes,Pineapples,0.0,0.9994854215409313,-0.9994854215409313
7480,text-davinci-003,two_choice_similarity,Fruit,Limes,Apples,0.0,0.9993980396508718,-0.9993980396508718
7481,text-davinci-003,two_choice_similarity,Fruit,Limes,Bananas,0.0,0.9995784648709082,-0.9995784648709082
7482,text-davinci-003,two_choice_similarity,Fruit,Limes,Blueberries,0.0,0.9994965059956685,-0.9994965059956685
7483,text-davinci-003,two_choice_similarity,Fruit,Limes,Blackberries,0.0,0.9994667643506892,-0.9994667643506892
7484,text-davinci-003,two_choice_similarity,Fruit,Limes,Lemons,0.9781191686842036,0.010398445033739767,0.9677207236504638
7485,text-davinci-003,two_choice_similarity,Fruit,Limes,Mandarines,0.015999136931156274,0.9829548320255219,-0.9669556950943656
7486,text-davinci-003,two_choice_similarity,Fruit,Limes,Date,0.0,0.9995403180461386,-0.9995403180461386
7487,text-davinci-003,two_choice_similarity,Fruit,Limes,Grapes,0.0,0.9994693273565619,-0.9994693273565619
7488,text-davinci-003,two_choice_similarity,Fruit,Limes,Raspberries,0.0,0.9995318515956765,-0.9995318515956765
7489,text-davinci-003,two_choice_similarity,Fruit,Limes,Cherries,0.0,0.9994442349546373,-0.9994442349546373
7490,text-davinci-003,two_choice_similarity,Fruit,Limes,Kiwis,1.1630355783815893e-05,0.9993827827569766,-0.9993711524011928
7491,text-davinci-003,two_choice_similarity,Fruit,Limes,Coconuts,0.0,0.999551762488463,-0.999551762488463
7492,text-davinci-003,two_choice_similarity,Fruit,Limes,Lychees,9.82772583510906e-06,0.9993462445912504,-0.9993364168654153
7493,text-davinci-003,two_choice_similarity,Fruit,Limes,Mangoes,0.0,0.9994069806455245,-0.9994069806455245
7494,text-davinci-003,two_choice_similarity,Fruit,Limes,Melons,0.0,0.9994881638328444,-0.9994881638328444
7495,text-davinci-003,two_choice_similarity,Fruit,Limes,Nectarines,0.0,0.9993710991410978,-0.9993710991410978
7496,text-davinci-003,two_choice_similarity,Fruit,Limes,Papayas,0.0,0.9995281569129781,-0.9995281569129781
7497,text-davinci-003,two_choice_similarity,Fruit,Limes,Pears,0.0,0.9994646197271911,-0.9994646197271911
7498,text-davinci-003,two_choice_similarity,Fruit,Limes,Peaches,0.0,0.9994572290134938,-0.9994572290134938
7499,text-davinci-003,two_choice_similarity,Fruit,Limes,Grapefruits,5.3700459483301516e-05,0.9987900722535267,-0.9987363717940434
7500,text-davinci-003,two_choice_similarity,Fruit,Limes,Pumpkins,0.0,0.99959115862842,-0.99959115862842
7501,text-davinci-003,two_choice_similarity,Fruit,Limes,Plums,0.0,0.9994131795465108,-0.9994131795465108
7502,text-davinci-003,two_choice_similarity,Fruit,Limes,Oranges,0.0012779262909539204,0.9977922868913304,-0.9965143606003765
7503,text-davinci-003,two_choice_similarity,Fruit,Limes,Figs,0.0,0.9993005267455521,-0.9993005267455521
7504,text-davinci-003,two_choice_similarity,Fruit,Lychees,Strawberries,2.331377897189283e-05,0.9988956925966916,-0.9988723788177197
7505,text-davinci-003,two_choice_similarity,Fruit,Lychees,Apricots,0.0011689321958658465,0.9975273435635885,-0.9963584113677226
7506,text-davinci-003,two_choice_similarity,Fruit,Lychees,Pineapples,0.0001143479002668869,0.9986460081751936,-0.9985316602749267
7507,text-davinci-003,two_choice_similarity,Fruit,Lychees,Apples,0.0,0.9994147293377299,-0.9994147293377299
7508,text-davinci-003,two_choice_similarity,Fruit,Lychees,Bananas,0.0,0.99951927682443,-0.99951927682443
7509,text-davinci-003,two_choice_similarity,Fruit,Lychees,Blueberries,2.01405975762367e-05,0.999057995565011,-0.9990378549674347
7510,text-davinci-003,two_choice_similarity,Fruit,Lychees,Blackberries,6.37284162423836e-05,0.9987068637222111,-0.9986431353059687
7511,text-davinci-003,two_choice_similarity,Fruit,Lychees,Lemons,0.0,0.9993179322140562,-0.9993179322140562
7512,text-davinci-003,two_choice_similarity,Fruit,Lychees,Mandarines,0.025359040127282503,0.9736277083773456,-0.9482686682500631
7513,text-davinci-003,two_choice_similarity,Fruit,Lychees,Date,0.0010777960686938154,0.9972880270608344,-0.9962102309921406
7514,text-davinci-003,two_choice_similarity,Fruit,Lychees,Grapes,3.801628262051371e-05,0.9989908827016544,-0.9989528664190338
7515,text-davinci-003,two_choice_similarity,Fruit,Lychees,Raspberries,0.00043590161227499783,0.9953742254039836,-0.9949383237917085
7516,text-davinci-003,two_choice_similarity,Fruit,Lychees,Cherries,0.0007108567679515915,0.9958417117231824,-0.9951308549552308
7517,text-davinci-003,two_choice_similarity,Fruit,Lychees,Kiwis,0.02967274296042209,0.9692574714256387,-0.9395847284652166
7518,text-davinci-003,two_choice_similarity,Fruit,Lychees,Coconuts,0.0,0.999621437912716,-0.999621437912716
7519,text-davinci-003,two_choice_similarity,Fruit,Lychees,Limes,0.0,0.9994395855908483,-0.9994395855908483
7520,text-davinci-003,two_choice_similarity,Fruit,Lychees,Mangoes,0.051695476317002616,0.946797302894739,-0.8951018265777363
7521,text-davinci-003,two_choice_similarity,Fruit,Lychees,Melons,0.0,0.9994486469509841,-0.9994486469509841
7522,text-davinci-003,two_choice_similarity,Fruit,Lychees,Nectarines,0.0032941174240576207,0.9954051029885983,-0.9921109855645407
7523,text-davinci-003,two_choice_similarity,Fruit,Lychees,Papayas,0.004317505819749727,0.9936423484354292,-0.9893248426156794
7524,text-davinci-003,two_choice_similarity,Fruit,Lychees,Pears,3.4083948601317856e-05,0.9991950886151031,-0.9991610046665018
7525,text-davinci-003,two_choice_similarity,Fruit,Lychees,Peaches,0.007071483435056952,0.9913324526630762,-0.9842609692280193
7526,text-davinci-003,two_choice_similarity,Fruit,Lychees,Grapefruits,0.00016071917027832652,0.9986600145832739,-0.9984992954129955
7527,text-davinci-003,two_choice_similarity,Fruit,Lychees,Pumpkins,0.0,0.9996853941987871,-0.9996853941987871
7528,text-davinci-003,two_choice_similarity,Fruit,Lychees,Plums,0.002808293431165009,0.9959882187816265,-0.9931799253504615
7529,text-davinci-003,two_choice_similarity,Fruit,Lychees,Oranges,0.00014528067455277436,0.9979466044071842,-0.9978013237326314
7530,text-davinci-003,two_choice_similarity,Fruit,Lychees,Figs,0.002708001689608677,0.9953682059960938,-0.992660204306485
7531,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Strawberries,0.0,0.999148891698312,-0.999148891698312
7532,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Apricots,0.00031145677294760316,0.9985234618566663,-0.9982120050837187
7533,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Pineapples,0.0026221413129336297,0.9947813362874921,-0.9921591949745585
7534,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Apples,0.0032435463347377136,0.9953116418235731,-0.9920680954888355
7535,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Bananas,0.002684425339997102,0.9965905272970739,-0.9939061019570767
7536,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Blueberries,0.0,0.9976442875558552,-0.9976442875558552
7537,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Blackberries,9.820062284567368e-05,0.9949382746255896,-0.9948400740027439
7538,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Lemons,0.0,0.9994531743636642,-0.9994531743636642
7539,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Mandarines,0.06427921181072477,0.9305420250272722,-0.8662628132165475
7540,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Date,0.00020664339082009138,0.9985494477693648,-0.9983428043785447
7541,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Grapes,0.0,0.998995770076705,-0.998995770076705
7542,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Raspberries,0.0,0.9992857440622993,-0.9992857440622993
7543,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Cherries,0.0,0.9986507776200533,-0.9986507776200533
7544,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Kiwis,0.004135545651342999,0.9945868449121296,-0.9904512992607866
7545,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Coconuts,3.784733462421042e-05,0.9992211342734969,-0.9991832869388727
7546,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Limes,0.0,0.9993880284810014,-0.9993880284810014
7547,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Lychees,0.04483145344868785,0.9530095065349373,-0.9081780530862494
7548,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Melons,0.0013437899987764552,0.9976234257349895,-0.996279635736213
7549,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Nectarines,0.010311618600669613,0.9887889366542816,-0.9784773180536119
7550,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Papayas,0.28949663659958885,0.6867264957013695,-0.3972298591017806
7551,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Pears,5.334160231554908e-05,0.9984814992906751,-0.9984281576883596
7552,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Peaches,0.011145463776997586,0.9855844682519413,-0.9744390044749438
7553,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Grapefruits,0.0,0.9989901663255493,-0.9989901663255493
7554,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Pumpkins,0.0,0.9996643517824708,-0.9996643517824708
7555,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Plums,0.0006374408943341075,0.9966513847597896,-0.9960139438654555
7556,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Oranges,0.009009953214452106,0.9897959036858913,-0.9807859504714392
7557,text-davinci-003,two_choice_similarity,Fruit,Mangoes,Figs,0.014473864560731606,0.9830437610228199,-0.9685698964620882
7558,text-davinci-003,two_choice_similarity,Fruit,Melons,Strawberries,0.0,0.999486375590201,-0.999486375590201
7559,text-davinci-003,two_choice_similarity,Fruit,Melons,Apricots,0.0,0.9995971194781615,-0.9995971194781615
7560,text-davinci-003,two_choice_similarity,Fruit,Melons,Pineapples,3.075650627235751e-05,0.9989799135422874,-0.9989491570360151
7561,text-davinci-003,two_choice_similarity,Fruit,Melons,Apples,0.0,0.9994967452751607,-0.9994967452751607
7562,text-davinci-003,two_choice_similarity,Fruit,Melons,Bananas,0.0,0.9995880022743813,-0.9995880022743813
7563,text-davinci-003,two_choice_similarity,Fruit,Melons,Blueberries,0.0,0.9994592554050853,-0.9994592554050853
7564,text-davinci-003,two_choice_similarity,Fruit,Melons,Blackberries,0.0,0.9995591529816152,-0.9995591529816152
7565,text-davinci-003,two_choice_similarity,Fruit,Melons,Lemons,0.0,0.9995186791720523,-0.9995186791720523
