,domain,c1,c2,prompt_name,prompt
7181,Fruit,Bananas,Apricots,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and apricots on a scale of 0 to 20? Answer with a single number.
Answer:"
7182,Fruit,Bananas,Pineapples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and pineapples on a scale of 0 to 20? Answer with a single number.
Answer:"
7183,Fruit,Bananas,Apples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and apples on a scale of 0 to 20? Answer with a single number.
Answer:"
7184,Fruit,Bananas,Blueberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and blueberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7185,Fruit,Bananas,Blackberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and blackberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7186,Fruit,Bananas,Lemons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and lemons on a scale of 0 to 20? Answer with a single number.
Answer:"
7187,Fruit,Bananas,Mandarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and mandarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7188,Fruit,Bananas,Date,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and date on a scale of 0 to 20? Answer with a single number.
Answer:"
7189,Fruit,Bananas,Grapes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and grapes on a scale of 0 to 20? Answer with a single number.
Answer:"
7190,Fruit,Bananas,Raspberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and raspberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7191,Fruit,Bananas,Cherries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and cherries on a scale of 0 to 20? Answer with a single number.
Answer:"
7192,Fruit,Bananas,Kiwis,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and kiwis on a scale of 0 to 20? Answer with a single number.
Answer:"
7193,Fruit,Bananas,Coconuts,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and coconuts on a scale of 0 to 20? Answer with a single number.
Answer:"
7194,Fruit,Bananas,Limes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and limes on a scale of 0 to 20? Answer with a single number.
Answer:"
7195,Fruit,Bananas,Lychees,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and lychees on a scale of 0 to 20? Answer with a single number.
Answer:"
7196,Fruit,Bananas,Mangoes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and mangoes on a scale of 0 to 20? Answer with a single number.
Answer:"
7197,Fruit,Bananas,Melons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and melons on a scale of 0 to 20? Answer with a single number.
Answer:"
7198,Fruit,Bananas,Nectarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and nectarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7199,Fruit,Bananas,Papayas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and papayas on a scale of 0 to 20? Answer with a single number.
Answer:"
7200,Fruit,Bananas,Pears,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and pears on a scale of 0 to 20? Answer with a single number.
Answer:"
7201,Fruit,Bananas,Peaches,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and peaches on a scale of 0 to 20? Answer with a single number.
Answer:"
7202,Fruit,Bananas,Grapefruits,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and grapefruits on a scale of 0 to 20? Answer with a single number.
Answer:"
7203,Fruit,Bananas,Pumpkins,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and pumpkins on a scale of 0 to 20? Answer with a single number.
Answer:"
7204,Fruit,Bananas,Plums,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and plums on a scale of 0 to 20? Answer with a single number.
Answer:"
7205,Fruit,Bananas,Oranges,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and oranges on a scale of 0 to 20? Answer with a single number.
Answer:"
7206,Fruit,Bananas,Figs,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are bananas and figs on a scale of 0 to 20? Answer with a single number.
Answer:"
7207,Fruit,Blueberries,Strawberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and strawberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7208,Fruit,Blueberries,Apricots,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and apricots on a scale of 0 to 20? Answer with a single number.
Answer:"
7209,Fruit,Blueberries,Pineapples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and pineapples on a scale of 0 to 20? Answer with a single number.
Answer:"
7210,Fruit,Blueberries,Apples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and apples on a scale of 0 to 20? Answer with a single number.
Answer:"
7211,Fruit,Blueberries,Bananas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and bananas on a scale of 0 to 20? Answer with a single number.
Answer:"
7212,Fruit,Blueberries,Blackberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and blackberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7213,Fruit,Blueberries,Lemons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and lemons on a scale of 0 to 20? Answer with a single number.
Answer:"
7214,Fruit,Blueberries,Mandarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and mandarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7215,Fruit,Blueberries,Date,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and date on a scale of 0 to 20? Answer with a single number.
Answer:"
7216,Fruit,Blueberries,Grapes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and grapes on a scale of 0 to 20? Answer with a single number.
Answer:"
7217,Fruit,Blueberries,Raspberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and raspberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7218,Fruit,Blueberries,Cherries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and cherries on a scale of 0 to 20? Answer with a single number.
Answer:"
7219,Fruit,Blueberries,Kiwis,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and kiwis on a scale of 0 to 20? Answer with a single number.
Answer:"
7220,Fruit,Blueberries,Coconuts,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and coconuts on a scale of 0 to 20? Answer with a single number.
Answer:"
7221,Fruit,Blueberries,Limes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and limes on a scale of 0 to 20? Answer with a single number.
Answer:"
7222,Fruit,Blueberries,Lychees,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and lychees on a scale of 0 to 20? Answer with a single number.
Answer:"
7223,Fruit,Blueberries,Mangoes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and mangoes on a scale of 0 to 20? Answer with a single number.
Answer:"
7224,Fruit,Blueberries,Melons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and melons on a scale of 0 to 20? Answer with a single number.
Answer:"
7225,Fruit,Blueberries,Nectarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and nectarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7226,Fruit,Blueberries,Papayas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and papayas on a scale of 0 to 20? Answer with a single number.
Answer:"
7227,Fruit,Blueberries,Pears,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and pears on a scale of 0 to 20? Answer with a single number.
Answer:"
7228,Fruit,Blueberries,Peaches,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and peaches on a scale of 0 to 20? Answer with a single number.
Answer:"
7229,Fruit,Blueberries,Grapefruits,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and grapefruits on a scale of 0 to 20? Answer with a single number.
Answer:"
7230,Fruit,Blueberries,Pumpkins,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and pumpkins on a scale of 0 to 20? Answer with a single number.
Answer:"
7231,Fruit,Blueberries,Plums,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and plums on a scale of 0 to 20? Answer with a single number.
Answer:"
7232,Fruit,Blueberries,Oranges,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and oranges on a scale of 0 to 20? Answer with a single number.
Answer:"
7233,Fruit,Blueberries,Figs,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blueberries and figs on a scale of 0 to 20? Answer with a single number.
Answer:"
7234,Fruit,Blackberries,Strawberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and strawberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7235,Fruit,Blackberries,Apricots,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and apricots on a scale of 0 to 20? Answer with a single number.
Answer:"
7236,Fruit,Blackberries,Pineapples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and pineapples on a scale of 0 to 20? Answer with a single number.
Answer:"
7237,Fruit,Blackberries,Apples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and apples on a scale of 0 to 20? Answer with a single number.
Answer:"
7238,Fruit,Blackberries,Bananas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and bananas on a scale of 0 to 20? Answer with a single number.
Answer:"
7239,Fruit,Blackberries,Blueberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and blueberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7240,Fruit,Blackberries,Lemons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and lemons on a scale of 0 to 20? Answer with a single number.
Answer:"
7241,Fruit,Blackberries,Mandarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and mandarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7242,Fruit,Blackberries,Date,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and date on a scale of 0 to 20? Answer with a single number.
Answer:"
7243,Fruit,Blackberries,Grapes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and grapes on a scale of 0 to 20? Answer with a single number.
Answer:"
7244,Fruit,Blackberries,Raspberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and raspberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7245,Fruit,Blackberries,Cherries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and cherries on a scale of 0 to 20? Answer with a single number.
Answer:"
7246,Fruit,Blackberries,Kiwis,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and kiwis on a scale of 0 to 20? Answer with a single number.
Answer:"
7247,Fruit,Blackberries,Coconuts,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and coconuts on a scale of 0 to 20? Answer with a single number.
Answer:"
7248,Fruit,Blackberries,Limes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and limes on a scale of 0 to 20? Answer with a single number.
Answer:"
7249,Fruit,Blackberries,Lychees,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and lychees on a scale of 0 to 20? Answer with a single number.
Answer:"
7250,Fruit,Blackberries,Mangoes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and mangoes on a scale of 0 to 20? Answer with a single number.
Answer:"
7251,Fruit,Blackberries,Melons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and melons on a scale of 0 to 20? Answer with a single number.
Answer:"
7252,Fruit,Blackberries,Nectarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and nectarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7253,Fruit,Blackberries,Papayas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and papayas on a scale of 0 to 20? Answer with a single number.
Answer:"
7254,Fruit,Blackberries,Pears,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and pears on a scale of 0 to 20? Answer with a single number.
Answer:"
7255,Fruit,Blackberries,Peaches,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and peaches on a scale of 0 to 20? Answer with a single number.
Answer:"
7256,Fruit,Blackberries,Grapefruits,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and grapefruits on a scale of 0 to 20? Answer with a single number.
Answer:"
7257,Fruit,Blackberries,Pumpkins,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and pumpkins on a scale of 0 to 20? Answer with a single number.
Answer:"
7258,Fruit,Blackberries,Plums,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and plums on a scale of 0 to 20? Answer with a single number.
Answer:"
7259,Fruit,Blackberries,Oranges,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and oranges on a scale of 0 to 20? Answer with a single number.
Answer:"
7260,Fruit,Blackberries,Figs,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are blackberries and figs on a scale of 0 to 20? Answer with a single number.
Answer:"
7261,Fruit,Lemons,Strawberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and strawberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7262,Fruit,Lemons,Apricots,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and apricots on a scale of 0 to 20? Answer with a single number.
Answer:"
7263,Fruit,Lemons,Pineapples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and pineapples on a scale of 0 to 20? Answer with a single number.
Answer:"
7264,Fruit,Lemons,Apples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and apples on a scale of 0 to 20? Answer with a single number.
Answer:"
7265,Fruit,Lemons,Bananas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and bananas on a scale of 0 to 20? Answer with a single number.
Answer:"
7266,Fruit,Lemons,Blueberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and blueberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7267,Fruit,Lemons,Blackberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and blackberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7268,Fruit,Lemons,Mandarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and mandarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7269,Fruit,Lemons,Date,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and date on a scale of 0 to 20? Answer with a single number.
Answer:"
7270,Fruit,Lemons,Grapes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and grapes on a scale of 0 to 20? Answer with a single number.
Answer:"
7271,Fruit,Lemons,Raspberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and raspberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7272,Fruit,Lemons,Cherries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and cherries on a scale of 0 to 20? Answer with a single number.
Answer:"
7273,Fruit,Lemons,Kiwis,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and kiwis on a scale of 0 to 20? Answer with a single number.
Answer:"
7274,Fruit,Lemons,Coconuts,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and coconuts on a scale of 0 to 20? Answer with a single number.
Answer:"
7275,Fruit,Lemons,Limes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and limes on a scale of 0 to 20? Answer with a single number.
Answer:"
7276,Fruit,Lemons,Lychees,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and lychees on a scale of 0 to 20? Answer with a single number.
Answer:"
7277,Fruit,Lemons,Mangoes,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and mangoes on a scale of 0 to 20? Answer with a single number.
Answer:"
7278,Fruit,Lemons,Melons,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and melons on a scale of 0 to 20? Answer with a single number.
Answer:"
7279,Fruit,Lemons,Nectarines,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and nectarines on a scale of 0 to 20? Answer with a single number.
Answer:"
7280,Fruit,Lemons,Papayas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and papayas on a scale of 0 to 20? Answer with a single number.
Answer:"
7281,Fruit,Lemons,Pears,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and pears on a scale of 0 to 20? Answer with a single number.
Answer:"
7282,Fruit,Lemons,Peaches,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and peaches on a scale of 0 to 20? Answer with a single number.
Answer:"
7283,Fruit,Lemons,Grapefruits,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and grapefruits on a scale of 0 to 20? Answer with a single number.
Answer:"
7284,Fruit,Lemons,Pumpkins,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and pumpkins on a scale of 0 to 20? Answer with a single number.
Answer:"
7285,Fruit,Lemons,Plums,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and plums on a scale of 0 to 20? Answer with a single number.
Answer:"
7286,Fruit,Lemons,Oranges,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and oranges on a scale of 0 to 20? Answer with a single number.
Answer:"
7287,Fruit,Lemons,Figs,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are lemons and figs on a scale of 0 to 20? Answer with a single number.
Answer:"
7288,Fruit,Mandarines,Strawberries,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and strawberries on a scale of 0 to 20? Answer with a single number.
Answer:"
7289,Fruit,Mandarines,Apricots,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and apricots on a scale of 0 to 20? Answer with a single number.
Answer:"
7290,Fruit,Mandarines,Pineapples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and pineapples on a scale of 0 to 20? Answer with a single number.
Answer:"
7291,Fruit,Mandarines,Apples,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and apples on a scale of 0 to 20? Answer with a single number.
Answer:"
7292,Fruit,Mandarines,Bananas,two_choice_similarity,"You are an expert on fruit and the different properties that they have. With these properties in mind, we will ask you whether two fruit are similar or not.

Question: With their respective properties in mind, how similar are mandarines and bananas on a scale of 0 to 20? Answer with a single number.
Answer:"
